# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188088864192e-10       2.552992195824e-15       6.563105005142e-13       0.000000000000e+00       2.350895384093e-08      -2.658602113655e-09      -1.857073247530e-12 
    3       3.809203005716e-10       4.872151390331e-15       6.339385223323e-13       0.000000000000e+00       1.395646510751e-08      -1.748196177157e-09      -1.510341817408e-12 
    4       3.058908283979e-10       7.118594106924e-15       6.028961902700e-13       0.000000000000e+00       9.638198962023e-09      -1.269228991068e-09      -1.275629932144e-12 
    5       2.591637390231e-10       8.580100400602e-15       5.596852286970e-13       0.000000000000e+00       7.160925967854e-09      -9.763792978258e-10      -1.072198322630e-12 
    6       2.273970136535e-10       8.931901764276e-15       5.063656950438e-13       0.000000000000e+00       5.560443498438e-09      -7.802918659242e-10      -8.800822265219e-13 
    7       2.045527569903e-10       8.254779481471e-15       4.488913506568e-13       0.000000000000e+00       4.459374361865e-09      -6.412165170173e-10      -7.016134638961e-13 
    8       1.875349737345e-10       6.876099773165e-15       3.915179749202e-13       0.000000000000e+00       3.668916947715e-09      -5.383151454278e-10      -5.397486822901e-13 
    9       1.745127839711e-10       5.208168935003e-15       3.371555731280e-13       0.000000000000e+00       3.081466894844e-09      -4.597014131136e-10      -3.967476225775e-13 
   10       1.643844523970e-10       3.616419487909e-15       2.876294984525e-13       0.000000000000e+00       2.631834936867e-09      -3.980196104001e-10      -2.739629364856e-13 
   11       1.564080480409e-10       2.342069325948e-15       2.439976659653e-13       0.000000000000e+00       1.991584834233e-09      -3.301140712187e-10      -1.725128404607e-13 
   12       1.500371527057e-10       1.481659488673e-15       2.068907991592e-13       0.000000000000e+00       1.725322230790e-09      -2.905131799729e-10      -9.127591260793e-14 
   13       1.449528352849e-10       1.010004983261e-15       1.765588377562e-13       0.000000000000e+00       1.508853335719e-09      -2.576072296173e-10      -2.899875499727e-14 
   14       1.409086380595e-10       8.265864725281e-16       1.529811179832e-13       0.000000000000e+00       1.330382961577e-09      -2.300619388089e-10       1.528582320561e-14 
   15       1.376516293454e-10       8.061023698176e-16       1.359439237180e-13       0.000000000000e+00       1.181440892213e-09      -2.065508663358e-10       4.398689470138e-14 
   16       1.350510519321e-10       8.388542568787e-16       1.249529586035e-13       0.000000000000e+00       1.055810064711e-09      -1.864070137471e-10       5.894997073609e-14 
   17       1.330179384111e-10       8.536561668495e-16       1.192451316143e-13       0.000000000000e+00       9.488457750924e-10      -1.688662805810e-10       6.297786634385e-14 
   18       1.314085755463e-10       8.218871013713e-16       1.179648634667e-13       0.000000000000e+00       8.565782131952e-10      -1.536027121649e-10       5.851597238591e-14 
   19       1.302038478582e-10       7.532772227849e-16       1.203943740229e-13       0.000000000000e+00       7.775701008648e-10      -1.404085916887e-10       4.779889000000e-14 
   20       1.293195178331e-10       6.726168449272e-16       1.254296088152e-13       0.000000000000e+00       7.083726746148e-10      -1.286766497285e-10       3.375930960216e-14 
   21       1.287246570754e-10       6.049959685823e-16       1.322987942650e-13       0.000000000000e+00       6.477766690160e-10      -1.182579179387e-10       1.827026998407e-14 
   22       1.283502288214e-10       5.750740187539e-16       1.401609620058e-13       0.000000000000e+00       5.942841848853e-10      -1.089870294974e-10       3.048075523867e-15 
   23       1.281878415445e-10       5.866867465403e-16       1.484414881339e-13       0.000000000000e+00       5.470802149263e-10      -1.007576152219e-10      -1.067355979646e-14 
