# Matter power spectrum P(k) at redshift z=0
# for k=0.000782018 to 65.9862 h/Mpc,
# number of wavenumbers equal to 534
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.844257913789e+00       7.561233223673e-02 
       3.862557976406e+00       7.527670351368e-02 
       3.881012397328e+00       7.494079421303e-02 
       3.899626826916e+00       7.460509122813e-02 
       3.918407195262e+00       7.426945301548e-02 
       3.937359730503e+00       7.393376730117e-02 
       3.956490978641e+00       7.359805530342e-02 
       3.975807825032e+00       7.326230427889e-02 
       3.995317517692e+00       7.292627314421e-02 
       4.015027692623e+00       7.259035438351e-02 
       4.034946401370e+00       7.225449090010e-02 
       4.055082141027e+00       7.191818748379e-02 
       4.075443886988e+00       7.158174588026e-02 
       4.096041128710e+00       7.124532805552e-02 
       4.116883908857e+00       7.090867653155e-02 
       4.137982866179e+00       7.057168494498e-02 
       4.159349282586e+00       7.023438469632e-02 
       4.180995134891e+00       6.989669399601e-02 
       4.202933151796e+00       6.955885165300e-02 
       4.225176876752e+00       6.922041629640e-02 
       4.247740737431e+00       6.888180143637e-02 
       4.270640122652e+00       6.854259676542e-02 
       4.293891467719e+00       6.820295873323e-02 
       4.317512349293e+00       6.786239566263e-02 
       4.341521591072e+00       6.752115732934e-02 
       4.365939381778e+00       6.717947527347e-02 
       4.390787407176e+00       6.683692179206e-02 
       4.416088998138e+00       6.649345734403e-02 
       4.441869297109e+00       6.614908803398e-02 
       4.468155445735e+00       6.580381840813e-02 
       4.494976796901e+00       6.545702629788e-02 
       4.522365154998e+00       6.510945436449e-02 
       4.550355048968e+00       6.476054326784e-02 
       4.578984043507e+00       6.440983092070e-02 
       4.608293094839e+00       6.405773654027e-02 
       4.638326958771e+00       6.370388188643e-02 
       4.669134660250e+00       6.334830636256e-02 
       4.700770035577e+00       6.299083476873e-02 
       4.733292360775e+00       6.263107872451e-02 
       4.766767082542e+00       6.226866476595e-02 
       4.801266671837e+00       6.190406011105e-02 
       4.836871624742e+00       6.153631805458e-02 
       4.873671640902e+00       6.116561293829e-02 
       4.911767017117e+00       6.079146674180e-02 
       4.951270302723e+00       6.041349444310e-02 
       4.992308275024e+00       6.003151463721e-02 
       5.035024307730e+00       5.964510067195e-02 
       5.079581224164e+00       5.925349687869e-02 
       5.126164750904e+00       5.885623019721e-02 
       5.174987718023e+00       5.845283507657e-02 
       5.226295190576e+00       5.804240426804e-02 
       5.280370764396e+00       5.762381638471e-02 
       5.337544318676e+00       5.719636552099e-02 
       5.398201588837e+00       5.675851354195e-02 
       5.462796002916e+00       5.630855716575e-02 
       5.531863303930e+00       5.584450139709e-02 
       5.606039535749e+00       5.536396785741e-02 
       5.686082948758e+00       5.486369795102e-02 
       5.772900175965e+00       5.433914048883e-02 
       5.867576428892e+00       5.378512177972e-02 
       5.971408073419e+00       5.319414568989e-02 
       6.085933095530e+00       5.255667090019e-02 
       6.212949641691e+00       5.185925587037e-02 
       6.354503899918e+00       5.108455282237e-02 
       6.512816053528e+00       5.020951048249e-02 
       6.690101337274e+00       4.920499115857e-02 
       6.888247233629e+00       4.803692222577e-02 
       7.108355388914e+00       4.667083086142e-02 
       7.350267144325e+00       4.507988281779e-02 
       7.612313647307e+00       4.325678190472e-02 
       7.891514369270e+00       4.122394366238e-02 
       8.184199651748e+00       3.903597680772e-02 
       8.486746806108e+00       3.677221859885e-02 
       8.796096222652e+00       3.452258203227e-02 
       9.109937178256e+00       3.237229582894e-02 
       9.426654988574e+00       3.039156363532e-02 
       9.745178536356e+00       2.862844423236e-02 
       1.006482085690e+01       2.710746692522e-02 
       1.038515068103e+01       2.583097201964e-02 
       1.070590084733e+01       2.478279324774e-02 
       1.102690721107e+01       2.393235213776e-02 
       1.134806942850e+01       2.323907549823e-02 
       1.166932634673e+01       2.265690935853e-02 
       1.199064076691e+01       2.213876107570e-02 
       1.231199008703e+01       2.164046612142e-02 
       1.263336058362e+01       2.112490510196e-02 
       1.295474392757e+01       2.056446336613e-02 
       1.327613506503e+01       1.994400776654e-02 
       1.359753092994e+01       1.926007871890e-02 
       1.391892966240e+01       1.852060697050e-02 
       1.424033013418e+01       1.774185943961e-02 
       1.456173166097e+01       1.694636222278e-02 
       1.488313382769e+01       1.615838666978e-02 
       1.520453638256e+01       1.540136708309e-02 
       1.552593917290e+01       1.469520683786e-02 
       1.584734210606e+01       1.405478439559e-02 
       1.616874512587e+01       1.348894801854e-02 
       1.649014819825e+01       1.300026570019e-02 
       1.681155130254e+01       1.258566484237e-02 
       1.713295442620e+01       1.223736796251e-02 
       1.745435756162e+01       1.194379877642e-02 
       1.777576070419e+01       1.169125753373e-02 
       1.809716385110e+01       1.146517032436e-02 
       1.841856700067e+01       1.125250425450e-02 
       1.873997015186e+01       1.104075519912e-02 
       1.906137330404e+01       1.081773086719e-02 
       1.938277645683e+01       1.057627553052e-02 
       1.970417961001e+01       1.031289337184e-02 
       2.002558276343e+01       1.002821847140e-02 
       2.034698591701e+01       9.726094494523e-03 
       2.066838907069e+01       9.413133704764e-03 
       2.098979222445e+01       9.096901309481e-03 
       2.131119537825e+01       8.785535946566e-03 
       2.163259853210e+01       8.485905907115e-03 
       2.195400168598e+01       8.203663653340e-03 
       2.227540483988e+01       7.943008299970e-03 
       2.259680799381e+01       7.706319682228e-03 
       2.291821114775e+01       7.494434744915e-03 
       2.323961430172e+01       7.306655252725e-03 
       2.356101745570e+01       7.140831290593e-03 
       2.388242060970e+01       6.993598306218e-03 
       2.420382376372e+01       6.860744429899e-03 
       2.452522691775e+01       6.737387365867e-03 
       2.484663007180e+01       6.618958969450e-03 
       2.516803322586e+01       6.501418751309e-03 
       2.548943637993e+01       6.381452358816e-03 
       2.581083953401e+01       6.257018581521e-03 
       2.613224268811e+01       6.127122909876e-03 
       2.645364584222e+01       5.991739759286e-03 
       2.677504899634e+01       5.851616952957e-03 
       2.709645215048e+01       5.708420411972e-03 
       2.741785530462e+01       5.564081978774e-03 
       2.773925845877e+01       5.420994785425e-03 
       2.806066161293e+01       5.281555321232e-03 
       2.838206476711e+01       5.147988421421e-03 
       2.870346792129e+01       5.021944638494e-03 
       2.902487107548e+01       4.904475941032e-03 
       2.934627422968e+01       4.795998236186e-03 
       2.966767738388e+01       4.696094648475e-03 
       2.998908053810e+01       4.604064386765e-03 
       3.031048369232e+01       4.518709965196e-03 
       3.063188684655e+01       4.438805431628e-03 
       3.095329000079e+01       4.362958991528e-03 
       3.127469315504e+01       4.289751790789e-03 
       3.159609630929e+01       4.218040206594e-03 
       3.191749946355e+01       4.146634261083e-03 
       3.223890261781e+01       4.074697313656e-03 
       3.256030577208e+01       4.001711064363e-03 
       3.288170892636e+01       3.927521817808e-03 
       3.320311208065e+01       3.852415527873e-03 
       3.352451523493e+01       3.776798146342e-03 
       3.384591838923e+01       3.701388878211e-03 
       3.416732154353e+01       3.626874748157e-03 
       3.448872469783e+01       3.553911902048e-03 
       3.481012785215e+01       3.483086867983e-03 
       3.513153100646e+01       3.414859743051e-03 
       3.545293416078e+01       3.349551475459e-03 
       3.577433731511e+01       3.287418312778e-03 
       3.609574046944e+01       3.228508830543e-03 
       3.641714362377e+01       3.172767276258e-03 
       3.673854677811e+01       3.119836839084e-03 
       3.705994993245e+01       3.069319305349e-03 
       3.738135308680e+01       3.020707792185e-03 
       3.770275624115e+01       2.973491753089e-03 
       3.802415939550e+01       2.927248140296e-03 
       3.834556254986e+01       2.881659302860e-03 
       3.866696570422e+01       2.836451605968e-03 
       3.898836885859e+01       2.791527773434e-03 
       3.930977201296e+01       2.746808019676e-03 
       3.963117516733e+01       2.702280486202e-03 
       3.995257832171e+01       2.657995312461e-03 
       4.027398147609e+01       2.614067039368e-03 
       4.059538463047e+01       2.570661239614e-03 
       4.091678778486e+01       2.527985294423e-03 
       4.123819093924e+01       2.486248693295e-03 
       4.155959409364e+01       2.445620797497e-03 
       4.188099724803e+01       2.406208976903e-03 
       4.220240040243e+01       2.368070860121e-03 
       4.252380355683e+01       2.331179751059e-03 
       4.284520671123e+01       2.295482247881e-03 
       4.316660986564e+01       2.260923001725e-03 
       4.348801302005e+01       2.227448754664e-03 
       4.380941617446e+01       2.194978493475e-03 
       4.413081932887e+01       2.163409078431e-03 
       4.445222248329e+01       2.132611384152e-03 
       4.477362563770e+01       2.102456703496e-03 
       4.509502879212e+01       2.072813677458e-03 
       4.541643194655e+01       2.043571412799e-03 
       4.573783510097e+01       2.014661823746e-03 
       4.605923825540e+01       1.986070969444e-03 
       4.638064140983e+01       1.957802866673e-03 
       4.670204456426e+01       1.929888296990e-03 
       4.702344771869e+01       1.902361916593e-03 
       4.734485087313e+01       1.875242040786e-03 
       4.766625402757e+01       1.848570950970e-03 
       4.798765718201e+01       1.822365490594e-03 
       4.830906033645e+01       1.796688156564e-03 
       4.863046349089e+01       1.771599235487e-03 
       4.895186664534e+01       1.747119655248e-03 
       4.927326979978e+01       1.723291496305e-03 
       4.959467295423e+01       1.700100427991e-03 
       4.991607610868e+01       1.677499616164e-03 
       5.023747926313e+01       1.655444464264e-03 
       5.055888241759e+01       1.633852024765e-03 
       5.088028557204e+01       1.612697883975e-03 
       5.120168872650e+01       1.591935974526e-03 
       5.152309188096e+01       1.571543585734e-03 
       5.184449503542e+01       1.551481130420e-03 
       5.216589818988e+01       1.531733648358e-03 
       5.248730134434e+01       1.512260883568e-03 
       5.280870449880e+01       1.493042330632e-03 
       5.313010765327e+01       1.474072094291e-03 
       5.345151080774e+01       1.455356922340e-03 
       5.377291396221e+01       1.436919493069e-03 
       5.409431711668e+01       1.418790856238e-03 
       5.441572027115e+01       1.400987425523e-03 
       5.473712342562e+01       1.383525309785e-03 
       5.505852658009e+01       1.366379036489e-03 
       5.537992973457e+01       1.349561859917e-03 
       5.570133288904e+01       1.333056170720e-03 
       5.602273604352e+01       1.316852667112e-03 
       5.634413919800e+01       1.300968000216e-03 
       5.666554235248e+01       1.285384959936e-03 
       5.698694550696e+01       1.270105733413e-03 
       5.730834866144e+01       1.255113422361e-03 
       5.762975181592e+01       1.240387169320e-03 
       5.795115497041e+01       1.225896319973e-03 
       5.827255812489e+01       1.211626190557e-03 
       5.859396127938e+01       1.197568762761e-03 
       5.891536443387e+01       1.183716355678e-03 
       5.923676758836e+01       1.170079100476e-03 
       5.955817074285e+01       1.156654155688e-03 
       5.987957389734e+01       1.143433415010e-03 
       6.020097705183e+01       1.130410422525e-03 
       6.052238020632e+01       1.117571192777e-03 
       6.084378336081e+01       1.104914401461e-03 
       6.116518651531e+01       1.092446593164e-03 
       6.148658966980e+01       1.080163648508e-03 
       6.180799282430e+01       1.068090054979e-03 
       6.212939597879e+01       1.056226495244e-03 
       6.245079913329e+01       1.044565311688e-03 
       6.277220228779e+01       1.033098683809e-03 
       6.309360544229e+01       1.021814037444e-03 
       6.341500859679e+01       1.010702790838e-03 
       6.373641175129e+01       9.997615960727e-04 
       6.405781490579e+01       9.889918588233e-04 
       6.437921806030e+01       9.783948100432e-04 
       6.470062121480e+01       9.679648501475e-04 
       6.502202436930e+01       9.576979599844e-04 
       6.534342752381e+01       9.475790516741e-04 
       6.566483067831e+01       9.375979736612e-04 
       6.598623383282e+01       9.277509105540e-04 
