# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188095340288e-10       2.553399324306e-15       6.563104920849e-13       4.071290207971e-19       2.350895384093e-08      -2.658602113655e-09      -1.857073247530e-12 
    3       3.809216041468e-10       4.872966363492e-15       6.339384849641e-13       8.149784918941e-19       1.395646510751e-08      -1.748196177157e-09      -1.510341817408e-12 
    4       3.058930191390e-10       7.119953944221e-15       6.028960836469e-13       1.359863538941e-18       9.638198962023e-09      -1.269228991068e-09      -1.275629932144e-12 
    5       2.591670580302e-10       8.582142959617e-15       5.596849879111e-13       2.042649070759e-18       7.160925967854e-09      -9.763792978258e-10      -1.072198322630e-12 
    6       2.274017133797e-10       8.934765855663e-15       5.063652264994e-13       2.864337639014e-18       5.560443498438e-09      -7.802918659242e-10      -8.800822265219e-13 
    7       2.045591020821e-10       8.258604929099e-15       4.488905291704e-13       3.826022447636e-18       4.459374361865e-09      -6.412165170173e-10      -7.016134638961e-13 
    8       1.875432411996e-10       6.881027416139e-15       3.915166421116e-13       4.928836050036e-18       3.668916947715e-09      -5.383151454278e-10      -5.397486822901e-13 
    9       1.745232626467e-10       5.214340571705e-15       3.371535371243e-13       6.173897126176e-18       3.081466894844e-09      -4.597014131136e-10      -3.967476225775e-13 
   10       1.643974417207e-10       3.623977765720e-15       2.876265348538e-13       7.562257835645e-18       2.631834936867e-09      -3.980196104001e-10      -2.739629364856e-13 
   11       1.564238561600e-10       2.351157583610e-15       2.439935199525e-13       9.094854235328e-18       1.991584834233e-09      -3.301140712187e-10      -1.725128404607e-13 
   12       1.500560939903e-10       1.492421561277e-15       2.068851885588e-13       1.077246213079e-17       1.725322230790e-09      -2.905131799729e-10      -9.127591260793e-14 
