# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2553       5.675518657425e+01       2.920225525474e+00       0.000000000000e+00      -4.464140128875e+00       8.215956647529e-10       2.325214220861e-07      -2.180827456116e-08 
 2554       5.671284038982e+01       2.913346268105e+00       0.000000000000e+00      -4.495535173867e+00       8.206974342434e-10       2.325569695426e-07      -2.177456520287e-08 
 2555       5.667251210507e+01       2.906217318864e+00       0.000000000000e+00      -4.526441505709e+00       8.198002668521e-10       2.325759335920e-07      -2.173352785527e-08 
 2556       5.663415438782e+01       2.898840858289e+00       0.000000000000e+00      -4.556844575007e+00       8.189041608133e-10       2.325783656274e-07      -2.168494753681e-08 
 2557       5.659771974623e+01       2.891219075073e+00       0.000000000000e+00      -4.586729789692e+00       8.180091142891e-10       2.325643174646e-07      -2.162860833662e-08 
 2558       5.656316052863e+01       2.883354166070e+00       0.000000000000e+00      -4.616082514979e+00       8.171151253683e-10       2.325338413433e-07      -2.156429341268e-08 
 2559       5.653042892333e+01       2.875248336306e+00       0.000000000000e+00      -4.644888073325e+00       8.162221920665e-10       2.324869899278e-07      -2.149178499013e-08 
 2560       5.649947695853e+01       2.866903798984e+00       0.000000000000e+00      -4.673131744389e+00       8.153303123255e-10       2.324238163078e-07      -2.141086435943e-08 
 2561       5.647025650208e+01       2.858322775494e+00       0.000000000000e+00      -4.700798764992e+00       8.144394840135e-10       2.323443739998e-07      -2.132131187463e-08 
 2562       5.644271926139e+01       2.849507495423e+00       0.000000000000e+00      -4.727874329073e+00       8.135497049241e-10       2.322487169479e-07      -2.122290695161e-08 
 2563       5.641681678322e+01       2.840460196560e+00       0.000000000000e+00      -4.754343587654e+00       8.126609727767e-10       2.321368995243e-07      -2.111542806627e-08 
 2564       5.639250045353e+01       2.831183124907e+00       0.000000000000e+00      -4.780191648792e+00       8.117732852157e-10       2.320089765309e-07      -2.099865275278e-08 
 2565       5.636972149736e+01       2.821678534687e+00       0.000000000000e+00      -4.805403577544e+00       8.108866398104e-10       2.318650031998e-07      -2.087235760179e-08 
 2566       5.634843097860e+01       2.811948688352e+00       0.000000000000e+00      -4.829964395926e+00       8.100010340548e-10       2.317050351946e-07      -2.073631825868e-08 
 2567       5.632857979990e+01       2.801995856591e+00       0.000000000000e+00      -4.853859082866e+00       8.091164653669e-10       2.315291286108e-07      -2.059030942176e-08 
 2568       5.631011870246e+01       2.791822318338e+00       0.000000000000e+00      -4.877072574173e+00       8.082329310890e-10       2.313373399775e-07      -2.043410484048e-08 
 2569       5.629299826590e+01       2.781430360784e+00       0.000000000000e+00      -4.899589762487e+00       8.073504284867e-10       2.311297262577e-07      -2.026747731370e-08 
 2570       5.627716890808e+01       2.770822279379e+00       0.000000000000e+00      -4.921395497244e+00       8.064689547493e-10       2.309063448497e-07      -2.009019868784e-08 
 2571       5.626258088495e+01       2.760000377846e+00       0.000000000000e+00      -4.942474584632e+00       8.055885069889e-10       2.306672535877e-07      -1.990203985515e-08 
 2572       5.624918430728e+01       2.748967325994e+00       0.000000000000e+00      -4.962814074373e+00       8.047090827077e-10       2.304125464993e-07      -1.970290993208e-08 
 2573       5.623692919122e+01       2.737727235374e+00       0.000000000000e+00      -4.982410134365e+00       8.038306812056e-10       2.301424614088e-07      -1.949327509708e-08 
 2574       5.622576540769e+01       2.726284589762e+00       0.000000000000e+00      -5.001261215094e+00       8.029533021877e-10       2.298572732543e-07      -1.927374332481e-08 
 2575       5.621564266538e+01       2.714643887926e+00       0.000000000000e+00      -5.019365766374e+00       8.020769452986e-10       2.295572584176e-07      -1.904492553617e-08 
 2576       5.620651051060e+01       2.702809643641e+00       0.000000000000e+00      -5.036722237345e+00       8.012016101221e-10       2.292426947275e-07      -1.880743560403e-08 
 2577       5.619831832710e+01       2.690786385702e+00       0.000000000000e+00      -5.053329076478e+00       8.003272961805e-10       2.289138614619e-07      -1.856189035908e-08 
 2578       5.619101533589e+01       2.678578657940e+00       0.000000000000e+00      -5.069184731567e+00       7.994540029350e-10       2.285710393515e-07      -1.830890959560e-08 
 2579       5.618455059513e+01       2.666191019236e+00       0.000000000000e+00      -5.084287649739e+00       7.985817297849e-10       2.282145105824e-07      -1.804911607727e-08 
 2580       5.617887299994e+01       2.653628043540e+00       0.000000000000e+00      -5.098636277450e+00       7.977104760675e-10       2.278445587989e-07      -1.778313554302e-08 
 2581       5.617393128225e+01       2.640894319878e+00       0.000000000000e+00      -5.112229060485e+00       7.968402410580e-10       2.274614691066e-07      -1.751159671276e-08 
 2582       5.616967401064e+01       2.627994452375e+00       0.000000000000e+00      -5.125064443962e+00       7.959710239691e-10       2.270655280754e-07      -1.723513129330e-08 
 2583       5.616604959016e+01       2.614933060265e+00       0.000000000000e+00      -5.137140872329e+00       7.951028239508e-10       2.266570237420e-07      -1.695437398411e-08 
 2584       5.616300626221e+01       2.601714777906e+00       0.000000000000e+00      -5.148456789368e+00       7.942356400899e-10       2.262362456133e-07      -1.666996248316e-08 
 2585       5.616049210434e+01       2.588344254799e+00       0.000000000000e+00      -5.159010638194e+00       7.933694714102e-10       2.258034846691e-07      -1.638253749277e-08 
 2586       5.615845503011e+01       2.574826155596e+00       0.000000000000e+00      -5.168800861256e+00       7.925043168718e-10       2.253590333651e-07      -1.609274272543e-08 
 2587       5.615684278894e+01       2.561165160123e+00       0.000000000000e+00      -5.177825900336e+00       7.916401753710e-10       2.249031856358e-07      -1.580122490967e-08 
 2588       5.615560296594e+01       2.547365963388e+00       0.000000000000e+00      -5.186084196555e+00       7.907770457401e-10       2.244362368973e-07      -1.550863379586e-08 
 2589       5.615468298173e+01       2.533433275600e+00       0.000000000000e+00      -5.193574190366e+00       7.899149267472e-10       2.239584840505e-07      -1.521562216212e-08 
 2590       5.615403009231e+01       2.519371822181e+00       0.000000000000e+00      -5.200294321562e+00       7.890538170955e-10       2.234702254840e-07      -1.492284582013e-08 
 2591       5.615359138891e+01       2.505186343784e+00       0.000000000000e+00      -5.206243029272e+00       7.881937154237e-10       2.229717610766e-07      -1.463096362101e-08 
 2592       5.615331379777e+01       2.490881596306e+00       0.000000000000e+00      -5.211418751962e+00       7.873346203052e-10       2.224633922010e-07      -1.434063746118e-08 
 2593       5.615314408006e+01       2.476462350903e+00       0.000000000000e+00      -5.215819927439e+00       7.864765302480e-10       2.219454217260e-07      -1.405253228825e-08 
 2594       5.615302883166e+01       2.461933394003e+00       0.000000000000e+00      -5.219444992848e+00       7.856194436945e-10       2.214181540201e-07      -1.376731610685e-08 
 2595       5.615291448302e+01       2.447299527327e+00       0.000000000000e+00      -5.222292384676e+00       7.847633590212e-10       2.208818949539e-07      -1.348565998455e-08 
 2596       5.615274729902e+01       2.432565567897e+00       0.000000000000e+00      -5.224360538750e+00       7.839082745384e-10       2.203369519033e-07      -1.320823805775e-08 
 2597       5.615247337877e+01       2.417736348054e+00       0.000000000000e+00      -5.225647890238e+00       7.830541884899e-10       2.197836337526e-07      -1.293572753751e-08 
 2598       5.615203865548e+01       2.402816715472e+00       0.000000000000e+00      -5.226152873651e+00       7.822010990529e-10       2.192222508972e-07      -1.266880871550e-08 
 2599       5.615138889630e+01       2.387811533176e+00       0.000000000000e+00      -5.225873922843e+00       7.813490043375e-10       2.186531152466e-07      -1.240816496989e-08 
 2600       5.615046970216e+01       2.372725679552e+00       0.000000000000e+00      -5.224809471013e+00       7.804979023867e-10       2.180765402275e-07      -1.215448277121e-08 
 2601       5.614922650757e+01       2.357564048365e+00       0.000000000000e+00      -5.222957950702e+00       7.796477911756e-10       2.174928407867e-07      -1.190845168830e-08 
 2602       5.614760458053e+01       2.342331548773e+00       0.000000000000e+00      -5.220317793798e+00       7.787986686120e-10       2.169023333940e-07      -1.167076439421e-08 
 2603       5.614554902233e+01       2.327033105342e+00       0.000000000000e+00      -5.216887431534e+00       7.779505325354e-10       2.163053360453e-07      -1.144211667210e-08 
 2604       5.614300476736e+01       2.311673658062e+00       0.000000000000e+00      -5.212665294491e+00       7.771033807167e-10       2.157021682653e-07      -1.122320742119e-08 
 2605       5.613991658303e+01       2.296258162358e+00       0.000000000000e+00      -5.207649812596e+00       7.762572108587e-10       2.150931511109e-07      -1.101473866264e-08 
 2606       5.613622906955e+01       2.280791589111e+00       0.000000000000e+00      -5.201839415124e+00       7.754120205949e-10       2.144786071738e-07      -1.081741554551e-08 
 2607       5.613188665976e+01       2.265278924667e+00       0.000000000000e+00      -5.195232530698e+00       7.745678074898e-10       2.138588605836e-07      -1.063194635269e-08 
 2608       5.612683361904e+01       2.249725170855e+00       0.000000000000e+00      -5.187827587294e+00       7.737245690386e-10       2.132342370110e-07      -1.045904250685e-08 
 2609       5.612101404507e+01       2.234135345003e+00       0.000000000000e+00      -5.179623012232e+00       7.728823026665e-10       2.126050636703e-07      -1.029941857634e-08 
 2610       5.611437186773e+01       2.218514479949e+00       0.000000000000e+00      -5.170617232190e+00       7.720410057290e-10       2.119716693228e-07      -1.015379228118e-08 
 2611       5.610685561774e+01       2.202867459393e+00       0.000000000000e+00      -5.160810461211e+00       7.712006759371e-10       2.113343684616e-07      -1.002264301609e-08 
 2612       5.609843276222e+01       2.187198522898e+00       0.000000000000e+00      -5.150210075734e+00       7.703613126406e-10       2.106934137154e-07      -9.905485187758e-09 
 2613       5.608907544926e+01       2.171511758145e+00       0.000000000000e+00      -5.138825269717e+00       7.695229155589e-10       2.100490430504e-07      -9.801588778437e-09 
 2614       5.607875574623e+01       2.155811265351e+00       0.000000000000e+00      -5.126665269383e+00       7.686854843559e-10       2.094014955540e-07      -9.710220267707e-09 
 2615       5.606744563977e+01       2.140101157289e+00       0.000000000000e+00      -5.113739333257e+00       7.678490186401e-10       2.087510114374e-07      -9.630642625657e-09 
 2616       5.605511703570e+01       2.124385559294e+00       0.000000000000e+00      -5.100056752198e+00       7.670135179640e-10       2.080978320372e-07      -9.562115306081e-09 
 2617       5.604174175894e+01       2.108668609278e+00       0.000000000000e+00      -5.085626849428e+00       7.661789818242e-10       2.074421998183e-07      -9.503894239675e-09 
 2618       5.602729155340e+01       2.092954457744e+00       0.000000000000e+00      -5.070458980566e+00       7.653454096609e-10       2.067843583752e-07      -9.455231827224e-09 
 2619       5.601173808197e+01       2.077247267791e+00       0.000000000000e+00      -5.054562533661e+00       7.645128008579e-10       2.061245524347e-07      -9.415376932782e-09 
 2620       5.599505292639e+01       2.061551215134e+00       0.000000000000e+00      -5.037946929221e+00       7.636811547422e-10       2.054630278583e-07      -9.383574876849e-09 
 2621       5.597720758722e+01       2.045870488110e+00       0.000000000000e+00      -5.020621620249e+00       7.628504705838e-10       2.048000316435e-07      -9.359067429544e-09 
 2622       5.595817348371e+01       2.030209287695e+00       0.000000000000e+00      -5.002596092274e+00       7.620207475956e-10       2.041358119269e-07      -9.341092803770e-09 
 2623       5.593792195376e+01       2.014571827510e+00       0.000000000000e+00      -4.983879863382e+00       7.611919849328e-10       2.034706179859e-07      -9.328885648375e-09 
 2624       5.591642425386e+01       1.998962333840e+00       0.000000000000e+00      -4.964482484248e+00       7.603641816932e-10       2.028047002408e-07      -9.321677041308e-09 
 2625       5.589365155896e+01       1.983385045639e+00       0.000000000000e+00      -4.944413538169e+00       7.595373369164e-10       2.021383102573e-07      -9.318694482770e-09 
