# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188325741425e-10       2.552972985778e-15       6.563199523265e-13       0.000000000000e+00       2.351061029918e-08      -2.658712204898e-09      -1.857082716414e-12 
    3       3.809385906066e-10       4.872113322673e-15       6.339475204115e-13       0.000000000000e+00       1.395725774205e-08      -1.748262838765e-09      -1.510347240579e-12 
    4       3.059054280474e-10       7.118553753680e-15       6.029042776333e-13       0.000000000000e+00       9.638641318137e-09      -1.269280947081e-09      -1.275633466955e-12 
    5       2.591755900285e-10       8.580079406865e-15       5.596923665963e-13       0.000000000000e+00       7.161217946000e-09      -9.764201136327e-10      -1.072201706227e-12 
    6       2.274068016860e-10       8.931915236362e-15       5.063719521778e-13       0.000000000000e+00       5.560660910617e-09      -7.803242791401e-10      -8.800862658881e-13 
    7       2.045611104688e-10       8.254829912475e-15       4.488967845617e-13       0.000000000000e+00       4.459534676180e-09      -6.412437192792e-10      -7.016183424749e-13 
    8       1.875422315041e-10       6.876177850735e-15       3.915226809616e-13       0.000000000000e+00       3.669035424784e-09      -5.383385696590e-10      -5.397542859821e-13 
    9       1.745190976808e-10       5.208258431873e-15       3.371596675048e-13       0.000000000000e+00       3.081565982764e-09      -4.597213561139e-10      -3.967536939934e-13 
   10       1.643898702660e-10       3.616503428148e-15       2.876330268997e-13       0.000000000000e+00       2.631904384724e-09      -3.980367158224e-10      -2.739691574137e-13 
   11       1.564128349065e-10       2.342135112676e-15       2.440005853416e-13       0.000000000000e+00       1.991632747584e-09      -3.301292135511e-10      -1.725189420396e-13 
   12       1.500414341320e-10       1.481701578229e-15       2.068931481221e-13       0.000000000000e+00       1.725363543423e-09      -2.905268512186e-10      -9.128170824371e-14 
   13       1.449566077971e-10       1.010024877824e-15       1.765607530917e-13       0.000000000000e+00       1.508889269090e-09      -2.576194312624e-10      -2.900335690031e-14 
