# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188332217422e-10       2.553380118721e-15       6.563199438970e-13       4.071334824956e-19       2.351061029918e-08      -2.658712204898e-09      -1.857082716414e-12 
    3       3.809398941630e-10       4.872928304783e-15       6.339474830426e-13       8.149874419796e-19       1.395725774205e-08      -1.748262838765e-09      -1.510347240579e-12 
    4       3.059076187596e-10       7.119913605950e-15       6.029041710083e-13       1.359878513606e-18       9.638641318137e-09      -1.269280947081e-09      -1.275633466955e-12 
    5       2.591789089964e-10       8.582121988442e-15       5.596921258060e-13       2.042671637804e-18       7.161217946000e-09      -9.764201136327e-10      -1.072201706227e-12 
    6       2.274115013641e-10       8.934779359498e-15       5.063714836249e-13       2.864369402494e-18       5.560660910617e-09      -7.803242791401e-10      -8.800862658881e-13 
    7       2.045674555064e-10       8.258655402675e-15       4.488959630604e-13       3.826065050562e-18       4.459534676180e-09      -6.412437192792e-10      -7.016183424749e-13 
    8       1.875504989136e-10       6.881105548769e-15       3.915213481290e-13       4.928891174969e-18       3.669035424784e-09      -5.383385696590e-10      -5.397542859821e-13 
    9       1.745295763058e-10       5.214430137819e-15       3.371576314645e-13       6.173966493639e-18       3.081565982764e-09      -4.597213561139e-10      -3.967536939934e-13 
   10       1.644028595521e-10       3.624061791105e-15       2.876300632479e-13       7.562343200403e-18       2.631904384724e-09      -3.980367158224e-10      -2.739691574137e-13 
   11       1.564286430103e-10       2.351223473122e-15       2.439964392549e-13       9.094957380669e-18       1.991632747584e-09      -3.301292135511e-10      -1.725189420396e-13 
   12       1.500603754343e-10       1.492463772994e-15       2.068875374222e-13       1.077258486105e-17       1.725363543423e-09      -2.905268512186e-10      -9.128170824371e-14 
   13       1.449789999132e-10       1.022605020100e-15       1.765533720255e-13       1.259580463550e-17       1.508889269090e-09      -2.576194312624e-10      -2.900335690031e-14 
   14       1.409382921817e-10       8.411328621429e-16       1.529730850053e-13       1.456497168579e-17       1.330414456622e-09      -2.300730376233e-10       1.528186599355e-14 
   15       1.376851023185e-10       8.227473749538e-16       1.359329089398e-13       1.668020060541e-17       1.181468691974e-09      -2.065612047561e-10       4.398370560746e-14 
   16       1.350887305434e-10       8.577487460416e-16       1.249386980752e-13       1.894136095983e-17       1.055834735354e-09      -1.864165546434e-10       5.894801929661e-14 
   17       1.330599735128e-10       8.749476092900e-16       1.192273874129e-13       2.134808479399e-17       9.488677728996e-10      -1.688751906154e-10       6.297666878487e-14 
   18       1.314553237544e-10       8.457186469344e-16       1.179432974016e-13       2.389977991715e-17       8.565979328272e-10      -1.536108645557e-10       5.851566540030e-14 
   19       1.302556702961e-10       7.797889519184e-16       1.203686529809e-13       2.659569191891e-17       7.775879081491e-10      -1.404159785178e-10       4.779952526294e-14 
   20       1.293766463020e-10       7.019462037247e-16       1.253994403054e-13       2.943487750198e-17       7.083888419324e-10      -1.286835423459e-10       3.376046387317e-14 
   21       1.287872726008e-10       6.372800382619e-16       1.322638642110e-13       3.241634272767e-17       6.477914203563e-10      -1.182643948181e-10       1.827159431408e-14 
   22       1.284184966033e-10       6.104506509351e-16       1.401209189832e-13       3.553900832695e-17       5.942976860837e-10      -1.089928641085e-10       3.049484092761e-15 
   23       1.282619691429e-10       6.252949806028e-16       1.483960120755e-13       3.880186004281e-17       5.470926126240e-10      -1.007628263532e-10      -1.067214281825e-14 
   24       1.282906261115e-10       6.755310544678e-16       1.565414951280e-13       4.220391409319e-17       5.049836351874e-10      -9.338280368251e-11      -2.185261501580e-14 
   25       1.284869373541e-10       7.481260436976e-16       1.642493075373e-13       4.574437586797e-17       4.674237124441e-10      -8.674917816410e-11      -3.002962861791e-14 
   26       1.288132902630e-10       8.264983689847e-16       1.712908238217e-13       4.942259950927e-17       4.336890934481e-10      -8.072538300443e-11      -3.505617500843e-14 
   27       1.292657993185e-10       9.019061588195e-16       1.775929077524e-13       5.323821669979e-17       4.033392283159e-10      -7.525978326678e-11      -3.708150722293e-14 
   28       1.298344780554e-10       9.690735488585e-16       1.831577805783e-13       5.719110894482e-17       3.758129498371e-10      -7.028835634433e-11      -3.647870727260e-14 
   29       1.305181257095e-10       1.031703106246e-15       1.880662003620e-13       6.128151084184e-17       3.509481158756e-10      -6.578292903094e-11      -3.367340824719e-14 
   30       1.312975988793e-10       1.097751384524e-15       1.924583602749e-13       6.550997528008e-17       3.284555701477e-10      -6.167981632896e-11      -2.926942947942e-14 
   31       1.321385179588e-10       1.176057383665e-15       1.965073111682e-13       6.987736078601e-17       3.078488812082e-10      -5.788186418435e-11      -2.400304369396e-14 
   32       1.330437219363e-10       1.271174729971e-15       2.003487580571e-13       7.438480496525e-17       2.890085389486e-10      -5.437786459435e-11      -1.837585169763e-14 
   33       1.340169584366e-10       1.386692866015e-15       2.041288057425e-13       7.903378918746e-17       2.717899363104e-10      -5.116120323057e-11      -1.290221215429e-14 
   34       1.350521354557e-10       1.525453933141e-15       2.079975942386e-13       8.382610255245e-17       2.559379164047e-10      -4.820440045171e-11      -8.120609717086e-15 
   35       1.361489821361e-10       1.685614137675e-15       2.120180741755e-13       8.876359479051e-17       2.413629000285e-10      -4.548863597672e-11      -4.276201580273e-15 
   36       1.373005860029e-10       1.863090235061e-15       2.162249939076e-13       9.384837508039e-17       2.279392635893e-10      -4.298042957430e-11      -1.529064196751e-15 
   37       1.384940845047e-10       2.053669876677e-15       2.206303750275e-13       9.908272632788e-17       2.154820657373e-10      -4.063589692464e-11       3.545270476710e-18 
   38       1.397313890211e-10       2.257020722595e-15       2.251627285516e-13       1.044685170267e-16       2.039543479214e-10      -3.844959900268e-11       3.850287511323e-16 
   39       1.410138079064e-10       2.473954876498e-15       2.297046819283e-13       1.100076137822e-16       1.933154686739e-10      -3.641944493032e-11      -2.271022076652e-16 
   40       1.423355968467e-10       2.705361194504e-15       2.341062702895e-13       1.157020463837e-16       1.834582057349e-10      -3.453235374872e-11      -1.612287273635e-15 
   41       1.436876008865e-10       2.952000528674e-15       2.382003478878e-13       1.215537788811e-16       1.742451958191e-10      -3.276937129669e-11      -3.509822705693e-15 
   42       1.450713004257e-10       3.213800764280e-15       2.418604612652e-13       1.275639191465e-16       1.656464162181e-10      -3.112539168498e-11      -5.707536238603e-15 
   43       1.464881515781e-10       3.490339664620e-15       2.449578912846e-13       1.337332618295e-16       1.576367288677e-10      -2.959419817774e-11      -7.974283353922e-15 
   44       1.479352356423e-10       3.781024383763e-15       2.473444445498e-13       1.400624908028e-16       1.501546975990e-10      -2.816236050535e-11      -1.003232710116e-14 
   45       1.494077043821e-10       4.085301424379e-15       2.488786787152e-13       1.465520186099e-16       1.431239968528e-10      -2.681373185937e-11      -1.161424863649e-14 
   46       1.509079447921e-10       4.403384882857e-15       2.495165299167e-13       1.532014721587e-16       1.365320503259e-10      -2.554587539266e-11      -1.266025711390e-14 
   47       1.524384633033e-10       4.735728942561e-15       2.492459011022e-13       1.600100355206e-16       1.303700079258e-10      -2.435758686919e-11      -1.317532772448e-14 
   48       1.539990365050e-10       5.082829451888e-15       2.480621422738e-13       1.669765681149e-16       1.246090606796e-10      -2.324399191348e-11      -1.317548583809e-14 
   49       1.555864691803e-10       5.445226609690e-15       2.459685202334e-13       1.740995856282e-16       1.191989621717e-10      -2.219627218210e-11      -1.268856931872e-14 
   50       1.571963459600e-10       5.823558233078e-15       2.429789207062e-13       1.813773246992e-16       1.140829265657e-10      -2.120437160853e-11      -1.176306307088e-14 
   51       1.588294081671e-10       6.218730376318e-15       2.391257295848e-13       1.888080019375e-16       1.092505203045e-10      -2.026661641842e-11      -1.049566116220e-14 
   52       1.604864896453e-10       6.631797666431e-15       2.344549029427e-13       1.963895922310e-16       1.046965714781e-10      -1.938223302931e-11      -9.012503836197e-15 
   53       1.621665297946e-10       7.063921714167e-15       2.290244827913e-13       2.041197363473e-16       1.004053569319e-10      -1.854846578155e-11      -7.462874251280e-15 
   54       1.638664254243e-10       7.516376179777e-15       2.229051718774e-13       2.119957257953e-16       9.634989436662e-11      -1.776044334842e-11      -6.020340665732e-15 
   55       1.655825485425e-10       7.990298947723e-15       2.161611844929e-13       2.200148819348e-16       9.250004920395e-11      -1.701266211993e-11      -4.846961315186e-15 
   56       1.673160806509e-10       8.485864950920e-15       2.087859114190e-13       2.281758382737e-16       8.885083527806e-11      -1.630417392570e-11      -3.972869276361e-15 
   57       1.690687441133e-10       9.002916731377e-15       2.007512795767e-13       2.364775502047e-16       8.539990470093e-11      -1.563445306085e-11      -3.388774525176e-15 
   58       1.708411708939e-10       9.541194644710e-15       1.920258862983e-13       2.449189288844e-16       8.213899253152e-11      -1.500182316985e-11      -3.079989919624e-15 
   59       1.726328193174e-10       1.010033207302e-14       1.825748056583e-13       2.534988414549e-16       7.905355230827e-11      -1.440338665574e-11      -3.026134268923e-15 
   60       1.744418908294e-10       1.067985063776e-14       1.723593948043e-13       2.622161112660e-16       7.612239158143e-11      -1.383495408936e-11      -3.200835402662e-15 
   61       1.762663254093e-10       1.127931289132e-14       1.613395563514e-13       2.710699107078e-16       7.332350127656e-11      -1.329219179343e-11      -3.570748204432e-15 
   62       1.781072372154e-10       1.189883127188e-14       1.494815571176e-13       2.800610422439e-16       7.065389733128e-11      -1.277452529770e-11      -4.093022892951e-15 
   63       1.799661059061e-10       1.253866541399e-14       1.367516287054e-13       2.891909466226e-16       6.811360624123e-11      -1.228199077907e-11      -4.716738974205e-15 
   64       1.818437179924e-10       1.319907495610e-14       1.231135528550e-13       2.984613480676e-16       6.569969961358e-11      -1.181406289539e-11      -5.383227776883e-15 
   65       1.837401178225e-10       1.388031975005e-14       1.085285457047e-13       3.078742669568e-16       6.340612622511e-11      -1.136962284642e-11      -6.025753785866e-15 
   66       1.856545585674e-10       1.458266007070e-14       9.295514205075e-14       3.174320325023e-16       6.122354408014e-11      -1.094692643486e-11      -6.569195975718e-15 
   67       1.875854532051e-10       1.530635682544e-14       7.634907960728e-14       3.271372954288e-16       5.913915246854e-11      -1.054357212726e-11      -6.929729144176e-15 
   68       1.895311285548e-10       1.605163397247e-14       5.867327061945e-14       3.369927370628e-16       5.714008898082e-11      -1.015713902802e-11      -7.036273381053e-15 
   69       1.914923743589e-10       1.681855646437e-14       3.993032167710e-14       3.470000998054e-16       5.522479525081e-11      -9.787322305708e-12      -6.900601722168e-15 
