# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.354776253934e+03       6.642867903649e-02       0.000000000000e+00       1.456198969862e+00       1.105320526854e-07       1.583166479447e-03      -6.424917851849e-07 
   42       1.375978736331e+03       7.197873975949e-02       0.000000000000e+00       1.350799474457e+00       1.102134692622e-07       1.552702666354e-03      -5.257187588296e-07 
   43       1.397462020783e+03       7.781249791639e-02       0.000000000000e+00       1.232103159499e+00       1.098794503376e-07       1.522762948273e-03      -3.852380207618e-07 
   44       1.419209873286e+03       8.393147425988e-02       0.000000000000e+00       1.100498305876e+00       1.095241539193e-07       1.493658616768e-03      -2.718155399616e-07 
   45       1.441191802311e+03       9.033722732850e-02       0.000000000000e+00       9.563875930356e-01       1.091253197195e-07       1.465552612952e-03      -2.362276390472e-07 
   46       1.463421677877e+03       9.703433373307e-02       0.000000000000e+00       7.997650820727e-01       1.087023506222e-07       1.438645782446e-03      -2.796686571301e-07 
   47       1.485911783676e+03       1.040282259405e-01       0.000000000000e+00       6.305250706119e-01       1.082778759278e-07       1.413004421136e-03      -3.840667522253e-07 
   48       1.508654272219e+03       1.113243777122e-01       0.000000000000e+00       4.485791519315e-01       1.078582594652e-07       1.388468396437e-03      -5.238844913060e-07 
   49       1.531619366269e+03       1.189283131082e-01       0.000000000000e+00       2.538560655689e-01       1.074286683079e-07       1.364613831374e-03      -6.652324662223e-07 
   50       1.554772134350e+03       1.268446653680e-01       0.000000000000e+00       4.624769430568e-02       1.069627175510e-07       1.340920045117e-03      -7.742671581454e-07 
   51       1.578132358106e+03       1.350740315019e-01       0.000000000000e+00      -1.745698792478e-01       1.064716536813e-07       1.317446828742e-03      -8.487154060519e-07 
   52       1.601727806327e+03       1.436152794788e-01       0.000000000000e+00      -4.090062596423e-01       1.059716496940e-07       1.294361262865e-03      -8.974164125972e-07 
   53       1.625576178604e+03       1.524663888694e-01       0.000000000000e+00      -6.575097502271e-01       1.054683282910e-07       1.271740493133e-03      -9.323906814444e-07 
   54       1.649684180839e+03       1.616244151392e-01       0.000000000000e+00      -9.205700368327e-01       1.049538690573e-07       1.249556377175e-03      -9.691808463648e-07 
   55       1.674052523132e+03       1.710863533927e-01       0.000000000000e+00      -1.198632509305e+00       1.044137357225e-07       1.227733431051e-03      -1.023189035964e-06 
   56       1.698694485318e+03       1.808520626775e-01       0.000000000000e+00      -1.491810153388e+00       1.038587892114e-07       1.206386710029e-03      -1.096225153390e-06 
   57       1.723620344188e+03       1.909220055969e-01       0.000000000000e+00      -1.800104787284e+00       1.033031287790e-07       1.185643148878e-03      -1.185628635104e-06 
   58       1.748831176537e+03       2.012964118568e-01       0.000000000000e+00      -2.123488410593e+00       1.027539159253e-07       1.165565911124e-03      -1.287774816379e-06 
   59       1.774318165414e+03       2.119752776028e-01       0.000000000000e+00      -2.461902445320e+00       1.022095963481e-07       1.146144630089e-03      -1.397979747961e-06 
   60       1.800061906373e+03       2.229583647564e-01       0.000000000000e+00      -2.815256976875e+00       1.016579596743e-07       1.127285225082e-03      -1.510401564425e-06 
   61       1.826041462457e+03       2.342445044778e-01       0.000000000000e+00      -3.183422084087e+00       1.010826360839e-07       1.108863216524e-03      -1.619139373978e-06 
   62       1.852265473708e+03       2.458293263556e-01       0.000000000000e+00      -3.566201272241e+00       1.004912169183e-07       1.090929819222e-03      -1.722207004252e-06 
   63       1.878746831229e+03       2.577070160125e-01       0.000000000000e+00      -3.963350702804e+00       9.989576991181e-08       1.073555867255e-03      -1.818707036133e-06 
   64       1.905493167812e+03       2.698709437088e-01       0.000000000000e+00      -4.374585588206e+00       9.930440138408e-08       1.056768326018e-03      -1.907748854448e-06 
   65       1.932506473505e+03       2.823136415992e-01       0.000000000000e+00      -4.799579181825e+00       9.872027765733e-08       1.040544464863e-03      -1.988454531741e-06 
   66       1.959782711187e+03       2.950267809901e-01       0.000000000000e+00      -5.237961767987e+00       9.814056427825e-08       1.024805802749e-03      -2.059964981508e-06 
   67       1.987311432134e+03       3.080011495962e-01       0.000000000000e+00      -5.689319651951e+00       9.755528042844e-08       1.009411826944e-03      -2.121446380914e-06 
