# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188220537763e-10       2.553385896675e-15       6.563136644008e-13       4.071318093059e-19       2.351111550941e-08      -2.658686244564e-09      -1.857067861456e-12 
    3       3.809314095746e-10       4.872947137095e-15       6.339437644082e-13       8.149840849825e-19       1.395742823601e-08      -1.748232099413e-09      -1.510344742226e-12 
    4       3.059010247905e-10       7.119934446856e-15       6.029012726142e-13       1.359872895596e-18       9.638672502548e-09      -1.269256943834e-09      -1.275632800082e-12 
    5       2.591736566660e-10       8.582133962493e-15       5.596896714480e-13       2.042663169008e-18       7.161205788651e-09      -9.764002844370e-10      -1.072200812579e-12 
    6       2.274072135553e-10       8.934775885661e-15       5.063694023582e-13       2.864357478729e-18       5.560639625942e-09      -7.803071864364e-10      -8.800849673968e-13 
    7       2.045638149303e-10       8.258635424273e-15       4.488941771129e-13       3.826049052171e-18       4.459504439794e-09      -6.412289663476e-10      -7.016166089399e-13 
    8       1.875473386290e-10       6.881073119108e-15       3.915197814169e-13       4.928870466600e-18       3.668998688597e-09      -5.383256774116e-10      -5.397521838195e-13 
    9       1.745268032089e-10       5.214392337975e-15       3.371562201861e-13       6.173940424891e-18       3.081533989095e-09      -4.597099412435e-10      -3.967513445189e-13 
   10       1.644004827866e-10       3.624026042650e-15       2.876287895081e-13       7.562311107328e-18       2.631864979240e-09      -3.980266307074e-10      -2.739667061715e-13 
   11       1.564265124233e-10       2.351195299787e-15       2.439953302693e-13       9.094918588070e-18       1.991612999702e-09      -3.301222353620e-10      -1.725165068893e-13 
   12       1.500584639895e-10       1.492445635336e-15       2.068865945921e-13       1.077253868547e-17       1.725346536639e-09      -2.905206612490e-10      -9.127938477646e-14 
   13       1.449773480147e-10       1.022596318258e-15       1.765525596668e-13       1.259575038879e-17       1.508874469384e-09      -2.576141199911e-10      -2.900153065051e-14 
   14       1.409368175248e-10       8.411308505873e-16       1.529724335913e-13       1.456490867906e-17       1.330401468235e-09      -2.300683340152e-10       1.528342963831e-14 
   15       1.376837733892e-10       8.227485060860e-16       1.359324609041e-13       1.668012815317e-17       1.181457232661e-09      -2.065569178275e-10       4.398494680142e-14 
   16       1.350874974926e-10       8.577499063462e-16       1.249384301620e-13       1.894127838423e-17       1.055824558928e-09      -1.864126838858e-10       5.894873215835e-14 
   17       1.330588516015e-10       8.749469133286e-16       1.192272610578e-13       2.134799142872e-17       9.488587087325e-10      -1.688716619630e-10       6.297706213645e-14 
   18       1.314542388075e-10       8.457157767688e-16       1.179433259050e-13       2.389967511117e-17       8.565898458483e-10      -1.536076990216e-10       5.851568750255e-14 
   19       1.302546128740e-10       7.797845992387e-16       1.203688300999e-13       2.659557503898e-17       7.775806438730e-10      -1.404131151404e-10       4.779915422230e-14 
   20       1.293757257965e-10       7.019418540764e-16       1.253997159933e-13       2.943474793560e-17       7.083822791661e-10      -1.286807934131e-10       3.375987171668e-14 
   21       1.287864928306e-10       6.372770411590e-16       1.322642024927e-13       3.241619988364e-17       6.477854570702e-10      -1.182617283301e-10       1.827092641745e-14 
   22       1.284177075480e-10       6.104497662367e-16       1.401213157309e-13       3.553885163642e-17       5.942922455357e-10      -1.089904666160e-10       3.048783268445e-15 
   23       1.282611412326e-10       6.252963081592e-16       1.483964514267e-13       3.880168895775e-17       5.470876274700e-10      -1.007607250921e-10      -1.067283688905e-14 
   24       1.282899125134e-10       6.755339894137e-16       1.565419376773e-13       4.220372808543e-17       5.049790496776e-10      -9.338078150211e-11      -2.185323839529e-14 
   25       1.284863847705e-10       7.481297349531e-16       1.642497166099e-13       4.574417442555e-17       4.674194831109e-10      -8.674715788544e-11      -3.003012619204e-14 
   26       1.288127703692e-10       8.265019574110e-16       1.712911783566e-13       4.942238213337e-17       4.336851915167e-10      -8.072352111456e-11      -3.505651440783e-14 
   27       1.292652539204e-10       9.019091794900e-16       1.775932118276e-13       5.323798289963e-17       4.033356237668e-10      -7.525814893572e-11      -3.708167594881e-14 
   28       1.298339828962e-10       9.690760810446e-16       1.831580640801e-13       5.719085823289e-17       3.758096092744e-10      -7.028684539695e-11      -3.647871191264e-14 
   29       1.305177374097e-10       1.031705488210e-15       1.880664902011e-13       6.128124272771e-17       3.509450088573e-10      -6.578144487075e-11      -3.367326173944e-14 
   30       1.312972943512e-10       1.097754154894e-15       1.924586684322e-13       6.550968926449e-17       3.284526744692e-10      -6.167834016346e-11      -2.926914697215e-14 
   31       1.321381997236e-10       1.176061240162e-15       1.965076342303e-13       6.987705635533e-17       3.078461844334e-10      -5.788045495032e-11      -2.400264541377e-14 
   32       1.330433221372e-10       1.271180215548e-15       2.003490930558e-13       7.438448158681e-17       2.890060277262e-10      -5.437657105673e-11      -1.837537800182e-14 
   33       1.340164824749e-10       1.386700217280e-15       2.041291558003e-13       7.903344630351e-17       2.717875936124e-10      -5.116003057351e-11      -1.290173136023e-14 
   34       1.350516592485e-10       1.525463067209e-15       2.079979673867e-13       8.382573957469e-17       2.559357227965e-10      -4.820331155449e-11      -8.120210788942e-15 
   35       1.361485717366e-10       1.685624898519e-15       2.120184726914e-13       8.876321109949e-17       2.413608376926e-10      -4.548759735045e-11      -4.275944073607e-15 
   36       1.373002673667e-10       1.863102469283e-15       2.162254096665e-13       9.384797002110e-17       2.279373187962e-10      -4.297942842717e-11      -1.528954981509e-15 
   37       1.384938429306e-10       2.053683449394e-15       2.206307908558e-13       9.908229920682e-17       2.154802294905e-10      -4.063494095703e-11       3.550956789618e-18 
   38       1.397312028285e-10       2.257035559775e-15       2.251631321501e-13       1.044680671197e-16       2.039526122868e-10      -3.844869586846e-11       3.849782992368e-16 
   39       1.410136588600e-10       2.473970991585e-15       2.297050714592e-13       1.100071403349e-16       1.933138261489e-10      -3.641859546050e-11      -2.271754682929e-16 
   40       1.423354715439e-10       2.705378709758e-15       2.341066567955e-13       1.157015486087e-16       1.834566498377e-10      -3.453155050592e-11      -1.612368298203e-15 
   41       1.436874911151e-10       2.952019660962e-15       2.382007528845e-13       1.215532559596e-16       1.742437213498e-10      -3.276859962825e-11      -3.509914350582e-15 
   42       1.450711997849e-10       3.213821686938e-15       2.418608975933e-13       1.275633702435e-16       1.656450182843e-10      -3.112463946068e-11      -5.707642556758e-15 
   43       1.464880547906e-10       3.490362455238e-15       2.449583555108e-13       1.337326860997e-16       1.576354028287e-10      -2.959345952259e-11      -7.974404385969e-15 
   44       1.479351389165e-10       3.781049004308e-15       2.473449136910e-13       1.400618873931e-16       1.501534393789e-10      -2.816163727859e-11      -1.003245805862e-14 
