# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188214061718e-10       2.552978765405e-15       6.563136728302e-13       0.000000000000e+00       2.351111550941e-08      -2.658686244564e-09      -1.857067861456e-12 
    3       3.809301060087e-10       4.872132158342e-15       6.339438017768e-13       0.000000000000e+00       1.395742823601e-08      -1.748232099413e-09      -1.510344742226e-12 
    4       3.058988340637e-10       7.118574600203e-15       6.029013792385e-13       0.000000000000e+00       9.638672502548e-09      -1.269256943834e-09      -1.275632800082e-12 
    5       2.591703376780e-10       8.580091389383e-15       5.596899122366e-13       0.000000000000e+00       7.161205788651e-09      -9.764002844370e-10      -1.072200812579e-12 
    6       2.274025138520e-10       8.931911774443e-15       5.063698709079e-13       0.000000000000e+00       5.560639625942e-09      -7.803071864364e-10      -8.800849673968e-13 
    7       2.045574698635e-10       8.254809950059e-15       4.488949986085e-13       0.000000000000e+00       4.459504439794e-09      -6.412289663476e-10      -7.016166089399e-13 
    8       1.875390711881e-10       6.876145441756e-15       3.915211142403e-13       0.000000000000e+00       3.668998688597e-09      -5.383256774116e-10      -5.397521838195e-13 
    9       1.745163245530e-10       5.208220658047e-15       3.371582562124e-13       0.000000000000e+00       3.081533989095e-09      -4.597099412435e-10      -3.967513445189e-13 
   10       1.643874934734e-10       3.616467711696e-15       2.876317531396e-13       0.000000000000e+00       2.631864979240e-09      -3.980266307074e-10      -2.739667061715e-13 
   11       1.564107043001e-10       2.342106977985e-15       2.439994763276e-13       0.000000000000e+00       1.991612999702e-09      -3.301222353620e-10      -1.725165068893e-13 
   12       1.500395226800e-10       1.481683486512e-15       2.068922052539e-13       0.000000000000e+00       1.725346536639e-09      -2.905206612490e-10      -9.127938477646e-14 
   13       1.449549559085e-10       1.010016229874e-15       1.765599406832e-13       0.000000000000e+00       1.508874469384e-09      -2.576141199911e-10      -2.900153065051e-14 
   14       1.409106571516e-10       8.265886644672e-16       1.529819100795e-13       0.000000000000e+00       1.330401468235e-09      -2.300683340152e-10       1.528342963831e-14 
   15       1.376535310411e-10       8.061002446662e-16       1.359443730264e-13       0.000000000000e+00       1.181457232661e-09      -2.065569178275e-10       4.398494680142e-14 
   16       1.350528669439e-10       8.388519790769e-16       1.249531290273e-13       0.000000000000e+00       1.055824558928e-09      -1.864126838858e-10       5.894873215835e-14 
   17       1.330195377688e-10       8.536562885909e-16       1.192451051745e-13       0.000000000000e+00       9.488587087325e-10      -1.688716619630e-10       6.297706213645e-14 
   18       1.314099612724e-10       8.218901144519e-16       1.179646783233e-13       0.000000000000e+00       8.565898458483e-10      -1.536076990216e-10       5.851568750255e-14 
   19       1.302051086378e-10       7.532822843491e-16       1.203940575833e-13       0.000000000000e+00       7.775806438730e-10      -1.404131151404e-10       4.779915422230e-14 
   20       1.293207523973e-10       6.726220518963e-16       1.254291876522e-13       0.000000000000e+00       7.083822791661e-10      -1.286807934131e-10       3.375987171668e-14 
   21       1.287258296855e-10       6.049995737510e-16       1.322982923993e-13       0.000000000000e+00       6.477854570702e-10      -1.182617283301e-10       1.827092641745e-14 
   22       1.283511577603e-10       5.750750212189e-16       1.401604047634e-13       0.000000000000e+00       5.942922455357e-10      -1.089904666160e-10       3.048783268445e-15 
   23       1.281885314118e-10       5.866849902678e-16       1.484409330342e-13       0.000000000000e+00       5.470876274700e-10      -1.007607250921e-10      -1.067283688905e-14 
   24       1.282110930582e-10       6.335469028541e-16       1.565922228798e-13       0.000000000000e+00       5.049790496776e-10      -9.338078150211e-11      -2.185323839529e-14 
   25       1.284012279720e-10       7.026274492519e-16       1.643062425539e-13       0.000000000000e+00       4.674194831109e-10      -8.674715788544e-11      -3.003012619204e-14 
   26       1.287211690788e-10       7.773444949119e-16       1.713544161268e-13       0.000000000000e+00       4.336851915167e-10      -8.072352111456e-11      -3.505651440783e-14 
   27       1.291671183785e-10       8.489556483514e-16       1.776636766660e-13       0.000000000000e+00       4.033356237668e-10      -7.525814893572e-11      -3.708167594881e-14 
   28       1.297292379130e-10       9.121843385580e-16       1.832363248809e-13       0.000000000000e+00       3.758096092744e-10      -7.028684539695e-11      -3.647871191264e-14 
   29       1.304063177788e-10       9.707319168423e-16       1.881531789055e-13       0.000000000000e+00       3.509450088573e-10      -6.578144487075e-11      -3.367326173944e-14 
   30       1.311791409823e-10       1.032553327721e-15       1.925544904311e-13       0.000000000000e+00       3.284526744692e-10      -6.167834016346e-11      -2.926914697215e-14 
   31       1.320132558176e-10       1.106485652469e-15       1.966133776427e-13       0.000000000000e+00       3.078461844334e-10      -5.788045495032e-11      -2.400264541377e-14 
