# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188027256887e-10       2.552991855146e-15       6.563058125831e-13       0.000000000000e+00       2.350966902233e-08      -2.658597037561e-09      -1.857058128627e-12 
    3       3.809153808460e-10       4.872158781120e-15       6.339359522372e-13       0.000000000000e+00       1.395673902164e-08      -1.748177917758e-09      -1.510339025626e-12 
    4       3.058868504705e-10       7.118602444587e-15       6.028939668596e-13       0.000000000000e+00       9.638291077420e-09      -1.269213972759e-09      -1.275628894662e-12 
    5       2.591603607595e-10       8.580103777640e-15       5.596831173376e-13       0.000000000000e+00       7.160956013775e-09      -9.763662061062e-10      -1.072197193283e-12 
    6       2.273941877879e-10       8.931896935933e-15       5.063637812777e-13       0.000000000000e+00       5.560454223335e-09      -7.802800245714e-10      -8.800809590020e-13 
    7       2.045504421018e-10       8.254766043919e-15       4.488896694410e-13       0.000000000000e+00       4.459368143278e-09      -6.412061445358e-10      -7.016120386847e-13 
    8       1.875330135521e-10       6.876079994722e-15       3.915165301768e-13       0.000000000000e+00       3.668898835668e-09      -5.383060532397e-10      -5.397471202186e-13 
    9       1.745110617963e-10       5.208146693383e-15       3.371543472244e-13       0.000000000000e+00       3.081450565429e-09      -4.596932877480e-10      -3.967459774523e-13 
   10       1.643829317555e-10       3.616398825933e-15       2.876284789016e-13       0.000000000000e+00       2.631807122291e-09      -3.980123475964e-10      -2.739612797720e-13 
   11       1.564066158274e-10       2.342053231178e-15       2.439968587049e-13       0.000000000000e+00       1.991572508131e-09      -3.301093565118e-10      -1.725112347245e-13 
   12       1.500358789455e-10       1.481649254987e-15       2.068901876426e-13       0.000000000000e+00       1.725311644951e-09      -2.905089282218e-10      -9.127439242365e-14 
   13       1.449517423408e-10       1.010000213362e-15       1.765583714908e-13       0.000000000000e+00       1.508844139671e-09      -2.576035231853e-10      -2.899753516759e-14 
   14       1.409075954723e-10       8.265855838957e-16       1.529807857301e-13       0.000000000000e+00       1.330374928357e-09      -2.300586278779e-10       1.528687392768e-14 
   15       1.376505925052e-10       8.061033385883e-16       1.359437388952e-13       0.000000000000e+00       1.181433842281e-09      -2.065478559138e-10       4.398775239912e-14 
   16       1.350500812141e-10       8.388553031404e-16       1.249529053809e-13       0.000000000000e+00       1.055803821722e-09      -1.864042965428e-10       5.895052872528e-14 
   17       1.330171301781e-10       8.536561960481e-16       1.192451671194e-13       0.000000000000e+00       9.488401913778e-10      -1.688638219132e-10       6.297823825305e-14 
   18       1.314078471992e-10       8.218858952236e-16       1.179649664628e-13       0.000000000000e+00       8.565731998263e-10      -1.536005309208e-10       5.851612326197e-14 
   19       1.302031389657e-10       7.532751315177e-16       1.203945285857e-13       0.000000000000e+00       7.775655648682e-10      -1.404066430638e-10       4.779880724005e-14 
   20       1.293188732905e-10       6.726146716720e-16       1.254297971665e-13       0.000000000000e+00       7.083685492819e-10      -1.286748003964e-10       3.375909593673e-14 
   21       1.287240920261e-10       6.049944529585e-16       1.322990026014e-13       0.000000000000e+00       6.477729037060e-10      -1.182561292174e-10       1.827000999705e-14 
   22       1.283496910440e-10       5.750735864904e-16       1.401611824903e-13       0.000000000000e+00       5.942807470387e-10      -1.089854021903e-10       3.047790122388e-15 
   23       1.281873062825e-10       5.866874668338e-16       1.484417105320e-13       0.000000000000e+00       5.470770734532e-10      -1.007561656254e-10      -1.067384983942e-14 
   24       1.282098852021e-10       6.335522269200e-16       1.565929024205e-13       0.000000000000e+00       5.049693396671e-10      -9.337644743930e-11      -2.185415658556e-14 
   25       1.283999820765e-10       7.026341067162e-16       1.643068035352e-13       0.000000000000e+00       4.674105243161e-10      -8.674295444877e-11      -3.003083138796e-14 
   26       1.287200796948e-10       7.773509564426e-16       1.713549378811e-13       0.000000000000e+00       4.336769061396e-10      -8.071963920487e-11      -3.505691382022e-14 
   27       1.291662648130e-10       8.489611099269e-16       1.776642066871e-13       0.000000000000e+00       4.033279459018e-10      -7.525465302917e-11      -3.708173705199e-14 
   28       1.297284865896e-10       9.121889952634e-16       1.832368424794e-13       0.000000000000e+00       3.758024872886e-10      -7.028356686515e-11      -3.647847129041e-14 
   29       1.304055415249e-10       9.707364336500e-16       1.881536661993e-13       0.000000000000e+00       3.509383914489e-10      -6.577823664183e-11      -3.367276723740e-14 
   30       1.311783035600e-10       1.032558727470e-15       1.925549588333e-13       0.000000000000e+00       3.284465103340e-10      -6.167517863335e-11      -2.926843691212e-14 
   31       1.320124142141e-10       1.106493237156e-15       1.966138673928e-13       0.000000000000e+00       3.078404266848e-10      -5.787743922034e-11      -2.400175274960e-14 
   32       1.329107405261e-10       1.197091218451e-15       2.004661808872e-13       0.000000000000e+00       2.890006344376e-10      -5.437378056507e-11      -1.837436863590e-14 
   33       1.338770636546e-10       1.307939173460e-15       2.042580895337e-13       0.000000000000e+00       2.717825316775e-10      -5.115747050438e-11      -1.290072172782e-14 
   34       1.349053173823e-10       1.441876188251e-15       2.081398210004e-13       0.000000000000e+00       2.559309699329e-10      -4.820091509502e-11      -8.119355193335e-15 
   35       1.359952046464e-10       1.597056689042e-15       2.121743991887e-13       0.000000000000e+00       2.413563727849e-10      -4.548530333198e-11      -4.275345536929e-15 
   36       1.371397624945e-10       1.769396016430e-15       2.163966420590e-13       0.000000000000e+00       2.279331202341e-10      -4.297721026188e-11      -1.528624079742e-15 
   37       1.383260743422e-10       1.954680674308e-15       2.208186440766e-13       0.000000000000e+00       2.154762763507e-10      -4.063280699677e-11       3.694014521913e-18 
   38       1.395560282758e-10       2.152578341466e-15       2.253690017555e-13       0.000000000000e+00       2.039488841894e-10      -3.844665735250e-11       3.850169245893e-16 
   39       1.408309164995e-10       2.363901739739e-15       2.299304343674e-13       0.000000000000e+00       1.933103042336e-10      -3.641665649365e-11      -2.271839603518e-16 
   40       1.421449764134e-10       2.589540738486e-15       2.343530727658e-13       0.000000000000e+00       1.834533182555e-10      -3.452970660430e-11      -1.612400417733e-15 
   41       1.434890348030e-10       2.830257671432e-15       2.384698510444e-13       0.000000000000e+00       1.742405677955e-10      -3.276683826898e-11      -3.509979422698e-15 
   42       1.448645613564e-10       3.085982554074e-15       2.421543125005e-13       0.000000000000e+00       1.656420309731e-10      -3.112294763319e-11      -5.707750804830e-15 
   43       1.462730038234e-10       3.356295855006e-15       2.452776970799e-13       0.000000000000e+00       1.576325700824e-10      -2.959182641390e-11      -7.974556750130e-15 
   44       1.477114355361e-10       3.640607999941e-15       2.476917494500e-13       0.000000000000e+00       1.501507502461e-10      -2.816005512324e-11      -1.003264430629e-14 
   45       1.491750034120e-10       3.938369239903e-15       2.492549544840e-13       0.000000000000e+00       1.431202476254e-10      -2.681149744539e-11      -1.161457913867e-14 
   46       1.506661016716e-10       4.249797520757e-15       2.499232019426e-13       0.000000000000e+00       1.365284861952e-10      -2.554371759904e-11      -1.266056658870e-14 
   47       1.521872499050e-10       4.575351293711e-15       2.496843464509e-13       0.000000000000e+00       1.303666161385e-10      -2.435550964572e-11      -1.317558161851e-14 
   48       1.537382416085e-10       4.915531229050e-15       2.485336765797e-13       0.000000000000e+00       1.246058293281e-10      -2.324199725828e-11      -1.317564990584e-14 
   49       1.553159024534e-10       5.270882926283e-15       2.464743839363e-13       0.000000000000e+00       1.191958808059e-10      -2.219435988160e-11      -1.268861019728e-14 
   50       1.569158403632e-10       5.642049500584e-15       2.435202644491e-13       0.000000000000e+00       1.140799863939e-10      -2.120253928860e-11      -1.176295114886e-14 
   51       1.585388165887e-10       6.029939882213e-15       2.397035983460e-13       0.000000000000e+00       1.092477129321e-10      -2.026486065314e-11      -1.049538097718e-14 
   52       1.601856861414e-10       6.435610884732e-15       2.350702199585e-13       0.000000000000e+00       1.046938887837e-10      -1.938054966063e-11      -9.012059052789e-15 
   53       1.618554126441e-10       6.860226258728e-15       2.296780329854e-13       0.000000000000e+00       1.004027913825e-10      -1.854684994633e-11      -7.462290702236e-15 
   54       1.635449203317e-10       7.305061749087e-15       2.235975846270e-13       0.000000000000e+00       9.634743935386e-11      -1.775888950991e-11      -6.019669537219e-15 
   55       1.652506092435e-10       7.771256765680e-15       2.168929317794e-13       0.000000000000e+00       9.249769911337e-11      -1.701116433322e-11      -4.846275480314e-15 
   56       1.669736806385e-10       8.258985568432e-15       2.095573581271e-13       0.000000000000e+00       8.884858463634e-11      -1.630272686320e-11      -3.972236750173e-15 
   57       1.687158752953e-10       8.768089045038e-15       2.015626934382e-13       0.000000000000e+00       8.539774805256e-11      -1.563305247420e-11      -3.388249367095e-15 
   58       1.704778448406e-10       9.298305348099e-15       1.928774328858e-13       0.000000000000e+00       8.213692459154e-11      -1.500046615181e-11      -3.079609508139e-15 
   59       1.722590685493e-10       9.849265080190e-15       1.834665433406e-13       0.000000000000e+00       7.905156812439e-11      -1.440207191539e-11      -3.025916447824e-15 
   60       1.740577701453e-10       1.042048647892e-14       1.732912696644e-13       0.000000000000e+00       7.612048670579e-11      -1.383368224060e-11      -3.200775498834e-15 
   61       1.758719075713e-10       1.101152852194e-14       1.623114147410e-13       0.000000000000e+00       7.332167179402e-11      -1.329096513334e-11      -3.570820613629e-15 
   62       1.777025901316e-10       1.162250129342e-14       1.504932158335e-13       0.000000000000e+00       7.065213939851e-11      -1.277334589039e-11      -4.093197858271e-15 
