# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188033733010e-10       2.553398982353e-15       6.563058041538e-13       4.071277461843e-19       2.350966902233e-08      -2.658597037561e-09      -1.857058128627e-12 
    3       3.809166844263e-10       4.872973751725e-15       6.339359148692e-13       8.149759364403e-19       1.395673902164e-08      -1.748177917758e-09      -1.510339025626e-12 
    4       3.058890412197e-10       7.119962277612e-15       6.028938602369e-13       1.359859266346e-18       9.638291077420e-09      -1.269213972759e-09      -1.275628894662e-12 
    5       2.591636797777e-10       8.582146330222e-15       5.596828765528e-13       2.042642637333e-18       7.160956013775e-09      -9.763662061062e-10      -1.072197193283e-12 
    6       2.273988875279e-10       8.934761018276e-15       5.063633127354e-13       2.864328592583e-18       5.560454223335e-09      -7.802800245714e-10      -8.800809590020e-13 
    7       2.045567872093e-10       8.258591479434e-15       4.488888479583e-13       3.826010326893e-18       4.459368143278e-09      -6.412061445358e-10      -7.016120386847e-13 
    8       1.875412810336e-10       6.881007622046e-15       3.915151973743e-13       4.928820384374e-18       3.668898835668e-09      -5.383060532397e-10      -5.397471202186e-13 
    9       1.745215404875e-10       5.214318310424e-15       3.371523112299e-13       6.173877436032e-18       3.081450565429e-09      -4.596932877480e-10      -3.967459774523e-13 
   10       1.643959210920e-10       3.623957079592e-15       2.876255153162e-13       7.562233633333e-18       2.631807122291e-09      -3.980123475964e-10      -2.739612797720e-13 
   11       1.564224239541e-10       2.351141459716e-15       2.439927127107e-13       9.094825026332e-18       1.991572508131e-09      -3.301093565118e-10      -1.725112347245e-13 
   12       1.500548202297e-10       1.492411293009e-15       2.068845770674e-13       1.077242741546e-17       1.725311644951e-09      -2.905089282218e-10      -9.127439242365e-14 
   13       1.449741343832e-10       1.022580171842e-15       1.765509905876e-13       1.259561977939e-17       1.508844139671e-09      -2.576035231853e-10      -2.899753516759e-14 
   14       1.409337557328e-10       8.411276194579e-16       1.529713093863e-13       1.456475709677e-17       1.330374928357e-09      -2.300586278779e-10       1.528687392768e-14 
   15       1.376808346813e-10       8.227514272626e-16       1.359318269528e-13       1.667995397074e-17       1.181433842281e-09      -2.065478559138e-10       4.398775239912e-14 
   16       1.350847115208e-10       8.577530339700e-16       1.249382067357e-13       1.894107998932e-17       1.055803821722e-09      -1.864042965428e-10       5.895052872528e-14 
   17       1.330564436888e-10       8.749465991773e-16       1.192273232670e-13       2.134776723219e-17       9.488401913778e-10      -1.688638219132e-10       6.297823825305e-14 
   18       1.314521243229e-10       8.457113093237e-16       1.179436143567e-13       2.389942355471e-17       8.565731998263e-10      -1.536005309208e-10       5.851612326197e-14 
   19       1.302526426923e-10       7.797771701778e-16       1.203693014658e-13       2.659529460048e-17       7.775655648682e-10      -1.404066430638e-10       4.779880724005e-14 
   20       1.293738460749e-10       7.019341682404e-16       1.254003259253e-13       2.943443713531e-17       7.083685492819e-10      -1.286748003964e-10       3.375909593673e-14 
   21       1.287847544449e-10       6.372715840312e-16       1.322649131690e-13       3.241585728533e-17       6.477729037060e-10      -1.182561292174e-10       1.827000999705e-14 
   22       1.284162399896e-10       6.104479631304e-16       1.401220939902e-13       3.553847584967e-17       5.942807470387e-10      -1.089854021903e-10       3.047790122388e-15 
   23       1.282599151425e-10       6.252983829963e-16       1.483972295165e-13       3.880127863490e-17       5.470770734532e-10      -1.007561656254e-10      -1.067384983942e-14 
   24       1.282887035769e-10       6.755388770912e-16       1.565426178703e-13       4.220328191961e-17       5.049693396671e-10      -9.337644743930e-11      -2.185415658556e-14 
   25       1.284851376752e-10       7.481359200466e-16       1.642502783040e-13       4.574369114317e-17       4.674105243161e-10      -8.674295444877e-11      -3.003083138796e-14 
   26       1.288116796681e-10       8.265079092364e-16       1.712917008845e-13       4.942186048797e-17       4.336769061396e-10      -8.071963920487e-11      -3.505691382022e-14 
   27       1.292643989240e-10       9.019140926299e-16       1.775937426833e-13       5.323742166121e-17       4.033279459018e-10      -7.525465302917e-11      -3.708173705199e-14 
   28       1.298332300328e-10       9.690801491294e-16       1.831585825745e-13       5.719025617819e-17       3.758024872886e-10      -7.028356686515e-11      -3.647847129041e-14 
   29       1.305169595120e-10       1.031709374690e-15       1.880669784530e-13       6.128059862736e-17       3.509383914489e-10      -6.577823664183e-11      -3.367276723740e-14 
   30       1.312964551873e-10       1.097758881007e-15       1.924591378564e-13       6.550900187089e-17       3.284465103340e-10      -6.167517863335e-11      -2.926843691212e-14 
   31       1.321373562868e-10       1.176068106208e-15       1.965081250689e-13       6.987632439109e-17       3.078404266848e-10      -5.787743922034e-11      -2.400175274960e-14 
   32       1.330425318459e-10       1.271190225529e-15       2.003496433931e-13       7.438370373514e-17       2.890006344376e-10      -5.437378056507e-11      -1.837436863590e-14 
   33       1.340157696999e-10       1.386713798685e-15       2.041297893960e-13       7.903262119563e-17       2.717825316775e-10      -5.115747050438e-11      -1.290072172782e-14 
   34       1.350510146044e-10       1.525480046683e-15       2.079986906441e-13       8.382486577855e-17       2.559309699329e-10      -4.820091509502e-11      -8.119355193335e-15 
   35       1.361479824301e-10       1.685644964149e-15       2.120192772594e-13       8.876228711840e-17       2.413563727849e-10      -4.548530333198e-11      -4.275345536929e-15 
   36       1.372997272316e-10       1.863125313080e-15       2.162262709646e-13       9.384699428453e-17       2.279331202341e-10      -4.297721026188e-11      -1.528624079742e-15 
   37       1.384933524747e-10       2.053708797983e-15       2.206316704596e-13       9.908127006436e-17       2.154762763507e-10      -4.063280699677e-11       3.694014521913e-18 
   38       1.397307625581e-10       2.257063256146e-15       2.251639992101e-13       1.044669828571e-16       2.039488841894e-10      -3.844665735250e-11       3.850169245893e-16 
   39       1.410132671754e-10       2.474001046522e-15       2.297059115525e-13       1.100059991747e-16       1.933103042336e-10      -3.641665649365e-11      -2.271839603518e-16 
   40       1.423351244157e-10       2.705411343069e-15       2.341074760243e-13       1.157003487049e-16       1.834533182555e-10      -3.452970660430e-11      -1.612400417733e-15 
   41       1.436871821337e-10       2.952055275563e-15       2.382015745434e-13       1.215519954003e-16       1.742405677955e-10      -3.276683826898e-11      -3.509979422698e-15 
   42       1.450709215185e-10       3.213860608750e-15       2.418617329962e-13       1.275620470825e-16       1.656420309731e-10      -3.112294763319e-11      -5.707750804830e-15 
   43       1.464877992337e-10       3.490404835565e-15       2.449591926928e-13       1.337312983691e-16       1.576325700824e-10      -2.959182641390e-11      -7.974556750130e-15 
   44       1.479348975942e-10       3.781094783393e-15       2.473457128217e-13       1.400604331073e-16       1.501507502461e-10      -2.816005512324e-11      -1.003264430629e-14 
   45       1.494073701268e-10       4.085376673114e-15       2.488798086108e-13       1.465498638300e-16       1.431202476254e-10      -2.681149744539e-11      -1.161457913867e-14 
   46       1.509076071934e-10       4.403464711610e-15       2.495174229529e-13       1.531992174759e-16       1.365284861952e-10      -2.554371759904e-11      -1.266056658870e-14 
   47       1.524381196545e-10       4.735813335970e-15       2.492464829858e-13       1.600076781704e-16       1.303666161385e-10      -2.435550964572e-11      -1.317558161851e-14 
   48       1.539986894140e-10       5.082918698791e-15       2.480623684870e-13       1.669741054050e-16       1.246058293281e-10      -2.324199725828e-11      -1.317564990584e-14 
   49       1.555861275051e-10       5.445321356375e-15       2.459683819335e-13       1.740970149580e-16       1.191958808059e-10      -2.219435988160e-11      -1.268861019728e-14 
   50       1.571960240594e-10       5.823659440317e-15       2.429784430386e-13       1.813746435740e-16       1.140799863939e-10      -2.120253928860e-11      -1.176295114886e-14 
   51       1.588291194522e-10       6.218838950541e-15       2.391249440757e-13       1.888052079652e-16       1.092477129321e-10      -2.026486065314e-11      -1.049538097718e-14 
   52       1.604862443676e-10       6.631914333093e-15       2.344538393202e-13       1.963866831340e-16       1.046938887837e-10      -1.938054966063e-11      -9.012059052789e-15 
   53       1.621663343981e-10       7.064046980534e-15       2.290231680374e-13       2.041167099799e-16       1.004027913825e-10      -1.854684994633e-11      -7.462290702236e-15 
   54       1.638662818656e-10       7.516510295817e-15       2.229036292234e-13       2.119925801618e-16       9.634743935386e-11      -1.775888950991e-11      -6.019669537219e-15 
   55       1.655824547499e-10       7.990441928068e-15       2.161594314591e-13       2.200116151871e-16       9.249769911337e-11      -1.701116433322e-11      -4.846275480314e-15 
   56       1.673160348099e-10       8.486016802145e-15       2.087839548399e-13       2.281724486351e-16       8.884858463634e-11      -1.630272686320e-11      -3.972236750173e-15 
   57       1.690687460193e-10       9.003077521660e-15       2.007491127921e-13       2.364740359508e-16       8.539774805256e-11      -1.563305247420e-11      -3.388249367095e-15 
   58       1.708412222270e-10       9.541364515552e-15       1.920234870867e-13       2.449152883437e-16       8.213692459154e-11      -1.500046615181e-11      -3.079609508139e-15 
   59       1.726329239312e-10       1.010051125153e-14       1.825721340779e-13       2.534950730098e-16       7.905156812439e-11      -1.440207191539e-11      -3.025916447824e-15 
   60       1.744420550515e-10       1.068003944951e-14       1.723563909422e-13       2.622122133536e-16       7.612048670579e-11      -1.383368224060e-11      -3.200775498834e-15 
   61       1.762665574222e-10       1.127951175064e-14       1.613361440394e-13       2.710658817998e-16       7.332167179402e-11      -1.329096513334e-11      -3.570820613629e-15 
   62       1.781075434043e-10       1.189904059726e-14       1.494776673213e-13       2.800568807593e-16       7.065213939851e-11      -1.277334589039e-11      -4.093197858271e-15 
   63       1.799664895786e-10       1.253888560252e-14       1.367472075120e-13       2.891866508922e-16       6.811191602156e-11      -1.228085987560e-11      -4.716987369617e-15 
   64       1.818441789544e-10       1.319930637931e-14       1.231085638910e-13       2.984569163171e-16       6.569807335968e-11      -1.181298084036e-11      -5.383521515410e-15 
   65       1.837406519381e-10       1.388056274969e-14       1.085229726528e-13       3.078696972897e-16       6.340456036624e-11      -1.136858898133e-11      -6.026066248333e-15 
   66       1.856551573011e-10       1.458291495425e-14       9.294899126717e-14       3.174273228815e-16       6.122203531412e-11      -1.094593899810e-11      -6.569502460072e-15 
   67       1.875861031480e-10       1.530662386148e-14       7.634238283929e-14       3.271324436581e-16       5.913769785837e-11      -1.054262815088e-11      -6.930007335374e-15 
   68       1.895318121788e-10       1.605191338997e-14       5.866608158675e-14       3.369877407857e-16       5.713868596124e-11      -1.015623446915e-11      -7.036503877092e-15 
   69       1.914930747834e-10       1.681884846489e-14       3.992269257821e-14       3.469949565655e-16       5.522344133312e-11      -9.786452944521e-12      -6.900768695792e-15 
   70       1.934710275651e-10       1.760743259480e-14       2.012839981376e-14       3.571556893336e-16       5.339235582041e-11      -9.433336793033e-12      -6.561022744199e-15 
   71       1.954663668686e-10       1.841764272740e-14      -6.963925874212e-16       3.674716844786e-16       5.164433491785e-11      -9.096651064970e-12      -6.061653875088e-15 
   72       1.974793203178e-10       1.924942849245e-14      -2.252691819790e-14       3.779448393565e-16       4.997672100415e-11      -8.775857841975e-12      -5.453454926069e-15 
   73       1.995096183543e-10       2.010271144476e-14      -4.533390609279e-14       3.885772082047e-16       4.838521657756e-11      -8.470101434147e-12      -4.793861804353e-15 
   74       2.015564657762e-10       2.097738430716e-14      -6.908343866062e-14       3.993710070571e-16       4.686380749151e-11      -8.178193577136e-12      -4.147191571529e-15 
   75       2.036185132760e-10       2.187331021343e-14      -9.373680941405e-14       4.103286186579e-16       4.540468619017e-11      -7.898598629247e-12      -3.584880528344e-15 
   76       2.056944529663e-10       2.279035145366e-14      -1.192600584314e-13       4.214519220416e-16       4.400018343188e-11      -7.629811478450e-12      -3.169702666468e-15 
   77       2.077849932460e-10       2.372846343538e-14      -1.456549004548e-13       4.327401292640e-16       4.264913982763e-11      -7.371603544997e-12      -2.904576299952e-15 
   78       2.098911940243e-10       2.468761656088e-14      -1.729332045538e-13       4.441915612847e-16       4.135156211602e-11      -7.123978155151e-12      -2.774811255958e-15 
   79       2.120138592696e-10       2.566776809533e-14      -2.011078721800e-13       4.558042795168e-16       4.010668274736e-11      -6.886791347506e-12      -2.763211383181e-15 
   80       2.141535213423e-10       2.666886201467e-14      -2.301928934251e-13       4.675760768930e-16       3.891292430496e-11      -6.659745122918e-12      -2.849984141074e-15 
   81       2.163104253296e-10       2.769082885353e-14      -2.602034032798e-13       4.795044689323e-16       3.776786392639e-11      -6.442380694441e-12      -3.012650189074e-15 
   82       2.184845133783e-10       2.873358555322e-14      -2.911557378921e-13       4.915866848056e-16       3.666819772473e-11      -6.234071737261e-12      -3.225952975827e-15 
   83       2.206754090292e-10       2.979703530958e-14      -3.230674908256e-13       5.038196584026e-16       3.560970520989e-11      -6.034017638625e-12      -3.461768328411e-15 
   84       2.228827120155e-10       3.088105271134e-14      -3.559540808784e-13       5.162003619232e-16       3.458827431837e-11      -5.841429780591e-12      -3.694265161661e-15 
   85       2.251069731287e-10       3.198543665725e-14      -3.898176785561e-13       5.287268897628e-16       3.360324968083e-11      -5.656140656544e-12      -3.916568641044e-15 
   86       2.273488529933e-10       3.310994931850e-14      -4.246565384544e-13       5.413975387684e-16       3.265457677534e-11      -5.478083826878e-12      -4.126706499307e-15 
   87       2.296088156759e-10       3.425432976095e-14      -4.604683221432e-13       5.542104785584e-16       3.174177317938e-11      -5.307106410201e-12      -4.322601400352e-15 
   88       2.318871182374e-10       3.541829354583e-14      -4.972500957961e-13       5.671637483461e-16       3.086391081645e-11      -5.142965577510e-12      -4.502068782581e-15 
   89       2.341838002844e-10       3.660153233050e-14      -5.349983278198e-13       5.802552537623e-16       3.001959820272e-11      -4.985325046376e-12      -4.662814702235e-15 
   90       2.364986735206e-10       3.780371346911e-14      -5.737088864826e-13       5.934827636784e-16       2.920696269364e-11      -4.833751575129e-12      -4.802433676744e-15 
   91       2.388313112991e-10       3.902447961331e-14      -6.133770375445e-13       6.068439070292e-16       2.842363273056e-11      -4.687711457035e-12      -4.918406528069e-15 
   92       2.411810381734e-10       4.026344831302e-14      -6.539974418858e-13       6.203361696363e-16       2.766672008735e-11      -4.546567014483e-12      -5.008098226043e-15 
   93       2.435472388044e-10       4.152022833276e-14      -6.955631675214e-13       6.339576940155e-16       2.693350628859e-11      -4.409728386272e-12      -5.069687581711e-15 
   94       2.459303605216e-10       4.279447227531e-14      -7.380625608163e-13       6.477098233029e-16       2.622365851841e-11      -4.277142618204e-12      -5.105120958918e-15 
   95       2.483310429305e-10       4.408583117127e-14      -7.814818981273e-13       6.615949358420e-16       2.553731571102e-11      -4.148871992120e-12      -5.117600880782e-15 
   96       2.507498060099e-10       4.539393830099e-14      -8.258063138033e-13       6.756156840299e-16       2.487440609549e-11      -4.024943931349e-12      -5.110704254396e-15 
   97       2.531870440468e-10       4.671840902475e-14      -8.710197842844e-13       6.897750021628e-16       2.423463910842e-11      -3.905349626572e-12      -5.088393005526e-15 
   98       2.556430195720e-10       4.805884061291e-14      -9.171051122023e-13       7.040761142812e-16       2.361749730661e-11      -3.790042661688e-12      -5.055024713305e-15 
   99       2.581178572953e-10       4.941481207609e-14      -9.640439104798e-13       7.185225420157e-16       2.302222827973e-11      -3.678937639682e-12      -5.015363244933e-15 
  100       2.606115380412e-10       5.078588399530e-14      -1.011816586431e-12       7.331181124318e-16       2.244783656301e-11      -3.571908808484e-12      -4.974589390366e-15 
  101       2.631238926840e-10       5.217159835216e-14      -1.060402325860e-12       7.478669658759e-16       2.189307554991e-11      -3.468788686843e-12      -4.938311497019e-15 
  102       2.656545960833e-10       5.357147835901e-14      -1.109779077163e-12       7.627735638206e-16       2.135643940475e-11      -3.369366690184e-12      -4.912576104458e-15 
