# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       8.230942007512e+12       1.115672536136e-23       5.631045496557e-08       1.461702995066e+20       1.294251882438e+04       1.572422550488e-09       1.065291218746e+17       3.251095879470e-08       1.262924065945e+40       8.844920608875e+29       1.013270308788e+31       3.236176255929e-08       8.736515787389e+39       2.136575645785e+40       2.143468364221e-05       4.004373230997e-01 
       8.173725926030e+12       1.131346619595e-23       5.670517566614e-08       1.441452035423e+20       1.294251882437e+04       1.583429508342e-09       1.057886016629e+17       3.273853550623e-08       1.228172466185e+40       8.661747660127e+29       9.922860943953e+30       3.236176255929e-08       8.496115031616e+39       2.077783970425e+40       2.149455706025e-05       3.993218988051e-01 
       8.116907573018e+12       1.147240908252e-23       5.710171535611e-08       1.421481639867e+20       1.294251882437e+04       1.594513514900e-09       1.050532290595e+17       3.296770525474e-08       1.194377118443e+40       8.482368112205e+29       9.717364503737e+30       3.236176255929e-08       8.262329329804e+39       2.020610052480e+40       2.155443047830e-05       3.982126713123e-01 
       8.060484183732e+12       1.163358495771e-23       5.750189302489e-08       1.401787921363e+20       1.294251882437e+04       1.605675109504e-09       1.043229682815e+17       3.319847919149e-08       1.161511709744e+40       8.306703406078e+29       9.516123770335e+30       3.236176255929e-08       8.034976656991e+39       1.965009376478e+40       2.161430389634e-05       3.971095891242e-01 
       8.004453012644e+12       1.179702519277e-23       5.790388968308e-08       1.382367046726e+20       1.294251882437e+04       1.616914835271e-09       1.035977837950e+17       3.343086854580e-08       1.129550651165e+40       8.134676609620e+29       9.319050610637e+30       3.236176255929e-08       7.813879996953e+39       1.910938651873e+40       2.167417731438e-05       3.960126013128e-01 
       7.948811333310e+12       1.196276159968e-23       5.830952432007e-08       1.363215235879e+20       1.294251882437e+04       1.628233239118e-09       1.028776403128e+17       3.366488462558e-08       1.098469057903e+40       7.966212383926e+29       9.126058716716e+30       3.236176255929e-08       7.598867204381e+39       1.858355779334e+40       2.173405073243e-05       3.949216575114e-01 
       7.893556438243e+12       1.213082643738e-23       5.871697794646e-08       1.344328761117e+20       1.294251882437e+04       1.639630871791e-09       1.021625027932e+17       3.390053881793e-08       1.068242729909e+40       7.801236950313e+29       8.937063568030e+30       3.236176255929e-08       7.389770870852e+39       1.807219817966e+40       2.179392415048e-05       3.938367079068e-01 
       7.838685638771e+12       1.230125241799e-23       5.912806955166e-08       1.325703946377e+20       1.294251882437e+04       1.651108287894e-09       1.014523364381e+17       3.413784258962e-08       1.038848133039e+40       7.639678058011e+29       8.751982394406e+30       3.236176255929e-08       7.186428194483e+39       1.757490953439e+40       2.185379756852e-05       3.927577032316e-01 
       7.784196264917e+12       1.247407271319e-23       5.954279913567e-08       1.307337166527e+20       1.294251882437e+04       1.662666045909e-09       1.007471066913e+17       3.437680748771e-08       1.010262380733e+40       7.481464952517e+29       8.570734139789e+30       3.236176255929e-08       6.988680853174e+39       1.709130466982e+40       2.191367098657e-05       3.916845947568e-01 
       7.730085665260e+12       1.264932096072e-23       5.995934770908e-08       1.289224846659e+20       1.294251882437e+04       1.674304708231e-09       1.000467792366e+17       3.461744514009e-08       9.824632161955e+39       7.326528344614e+29       8.393239426751e+30       3.236176255929e-08       6.796374881336e+39       1.662100705242e+40       2.197354440462e-05       3.906173342847e-01 
       7.676351206812e+12       1.282703127088e-23       6.037953426130e-08       1.271363461392e+20       1.294251882437e+04       1.686024841188e-09       9.935131999666e+16       3.485976725603e-08       9.554289950665e+39       7.174800380021e+29       8.219420521716e+30       3.236176255929e-08       6.609360550022e+39       1.616365050962e+40       2.203341782267e-05       3.895558741413e-01 
       7.622990274888e+12       1.300723823319e-23       6.080153980292e-08       1.253749534189e+20       1.294251882437e+04       1.697827015076e-09       9.866069513074e+16       3.510378562679e-08       9.291386685689e+39       7.026214609679e+29       8.049201300930e+30       3.236176255929e-08       6.427492250339e+39       1.571887894478e+40       2.209329124072e-05       3.885001671694e-01 
       7.570000272977e+12       1.318997692311e-23       6.122718332335e-08       1.236379636675e+20       1.294251882437e+04       1.709711804182e-09       9.797487103350e+16       3.534951212614e-08       9.035717671200e+39       6.880705960647e+29       7.882507217109e+30       3.236176255929e-08       6.250628380083e+39       1.528634605985e+40       2.215316465877e-05       3.874501667217e-01 
       7.517378622619e+12       1.337528290889e-23       6.165646482259e-08       1.219250387977e+20       1.294251882437e+04       1.721679786811e-09       9.729381433317e+16       3.559695871098e-08       8.787083843943e+39       6.738210707606e+29       7.719265266804e+30       3.236176255929e-08       6.078631233486e+39       1.486571508582e+40       2.221303807682e-05       3.864058266538e-01 
       7.465122763276e+12       1.356319225846e-23       6.208756531123e-08       1.202358454058e+20       1.294251882437e+04       1.733731545319e-09       9.661749188994e+16       3.584613742192e-08       8.545291618239e+39       6.598666444952e+29       7.559403958420e+30       3.236176255929e-08       5.911366893998e+39       1.445665852046e+40       2.227291149487e-05       3.853671013176e-01 
       7.413230152210e+12       1.375374154648e-23       6.252230377868e-08       1.185700547075e+20       1.294251882437e+04       1.745867666136e-09       9.594587079437e+16       3.609706038384e-08       8.310152735265e+39       6.462012059461e+29       7.402853280909e+30       3.236176255929e-08       5.748705130023e+39       1.405885787334e+40       2.233278491293e-05       3.843339455542e-01 
       7.361698264359e+12       1.394696786145e-23       6.295886123553e-08       1.169273424733e+20       1.294251882437e+04       1.758088739799e-09       9.527891836581e+16       3.634973980648e-08       8.081484116473e+39       6.328187703526e+29       7.249544673113e+30       3.236176255929e-08       5.590519293517e+39       1.367200341787e+40       2.239265833098e-05       3.833063146880e-01 
       7.310524592214e+12       1.414290881291e-23       6.340087566059e-08       1.153073889660e+20       1.294251882437e+04       1.770395360977e-09       9.461660215075e+16       3.660418798509e-08       7.859107721048e+39       6.197134768949e+29       7.099410993730e+30       3.236176255929e-08       5.436686221382e+39       1.329579395015e+40       2.245253174904e-05       3.822841645198e-01 
       7.259706645694e+12       1.434160253881e-23       6.384470907506e-08       1.137098788778e+20       1.294251882437e+04       1.782788128504e-09       9.395888992129e+16       3.686041730094e-08       7.642850407283e+39       6.068795861274e+29       6.952386491917e+30       3.236176255929e-08       5.287086139572e+39       1.292993655441e+40       2.251240516709e-05       3.812674513206e-01 
       7.209241952030e+12       1.454308771285e-23       6.429036147892e-08       1.121345012697e+20       1.294251882437e+04       1.795267645404e-09       9.330574967358e+16       3.711844022201e-08       7.432543797773e+39       5.943114774646e+29       6.808406778489e+30       3.236176255929e-08       5.141602569837e+39       1.257414637501e+40       2.257227858515e-05       3.802561318254e-01 
       7.159128055640e+12       1.474740355211e-23       6.474147085100e-08       1.105809495103e+20       1.294251882437e+04       1.807834518921e-09       9.265714962619e+16       3.737826930352e-08       7.228024148317e+39       5.820036467201e+29       6.667408797722e+30       3.236176255929e-08       5.000122239033e+39       1.222814639460e+40       2.263215200321e-05       3.792501632271e-01 
       7.109362518014e+12       1.495458982460e-23       6.519439921249e-08       1.090489212164e+20       1.294251882437e+04       1.820489360554e-09       9.201305821865e+16       3.763991718860e-08       7.029132220425e+39       5.699507036960e+29       6.529330799739e+30       3.236176255929e-08       4.862534990927e+39       1.189166721845e+40       2.269202542126e-05       3.782495031702e-01 
       7.059942917591e+12       1.516468685702e-23       6.565096555278e-08       1.075381181941e+20       1.294251882437e+04       1.833232786078e-09       9.137344410988e+16       3.790339660888e-08       6.835713157340e+39       5.581473698218e+29       6.394112313466e+30       3.236176255929e-08       4.728733700430e+39       1.156444686472e+40       2.275189883932e-05       3.772541097453e-01 
       7.010866849643e+12       1.537773554265e-23       6.610935088247e-08       1.060482463809e+20       1.294251882437e+04       1.846065415580e-09       9.073827617664e+16       3.816872038510e-08       6.647616363462e+39       5.465884758433e+29       6.261694120146e+30       3.236176255929e-08       4.598614190193e+39       1.124623056046e+40       2.281177225738e-05       3.762639414828e-01 
       6.962131926160e+12       1.559377734927e-23       6.657319318037e-08       1.045790157883e+20       1.294251882436e+04       1.858987873489e-09       9.010752351205e+16       3.843590142775e-08       6.464695387095e+39       5.352689595582e+29       6.132018227408e+30       3.236176255929e-08       4.472075149489e+39       1.093677054325e+40       2.287164567544e-05       3.752789573473e-01 
       6.913735775730e+12       1.581285432723e-23       6.703885446768e-08       1.031301404454e+20       1.294251882436e+04       1.872000788603e-09       8.948115542408e+16       3.870495273770e-08       6.286807806425e+39       5.241838635996e+29       6.005027843869e+30       3.236176255929e-08       4.349018055336e+39       1.063582586829e+40       2.293151909351e-05       3.742991167321e-01 
       6.865676043426e+12       1.603500911765e-23       6.750815373380e-08       1.017013383432e+20       1.294251882436e+04       1.885104794124e-09       8.885914143404e+16       3.897588740682e-08       6.113815118625e+39       5.133283332644e+29       5.880667354260e+30       3.236176255929e-08       4.229347095789e+39       1.034316222081e+40       2.299139251157e-05       3.733243794536e-01 
       6.817950390691e+12       1.626028496072e-23       6.798109097872e-08       1.002923313799e+20       1.294251882436e+04       1.898300527682e-09       8.824145127511e+16       3.924871861862e-08       5.945582632020e+39       5.026976143877e+29       5.758882295069e+30       3.236176255929e-08       4.112969095336e+39       1.005855173362e+40       2.305126592963e-05       3.723547057453e-01 
       6.770556495224e+12       1.648872570411e-23       6.845584721304e-08       9.890284530642e+19       1.294251882436e+04       1.911588631376e-09       8.762805489087e+16       3.952345964890e-08       5.781979361215e+39       4.922870512602e+29       5.639619330694e+30       3.236176255929e-08       3.999793442358e+39       9.781772809705e+39       2.311113934770e-05       3.713900562533e-01 
       6.723492050868e+12       1.672037581150e-23       6.893606041558e-08       9.753260967333e+19       1.294251882436e+04       1.924969751796e-09       8.701892243383e+16       3.980012386640e-08       5.622877925113e+39       4.820920845898e+29       5.522826230077e+30       3.236176255929e-08       3.889732018573e+39       9.512609949690e+39       2.317101276576e-05       3.704303920299e-01 
       6.676754767496e+12       1.695528037125e-23       6.941809260752e-08       9.618135777812e+19       1.294251882436e+04       1.938444540058e-09       8.641402426398e+16       4.007872473341e-08       5.468154447732e+39       4.721082495044e+29       5.408451843836e+30       3.236176255929e-08       3.782699130431e+39       9.250853584043e+39       2.323088618383e-05       3.694756745294e-01 
       6.630342370899e+12       1.719348510516e-23       6.990376277827e-08       9.484882661324e+19       1.294251882436e+04       1.952013651839e-09       8.581333094734e+16       4.035927580650e-08       5.317688461758e+39       4.623311735967e+29       5.296446081862e+30       3.236176255929e-08       3.678611442392e+39       8.996299909909e+39       2.329075960190e-05       3.685258656022e-01 
       6.584252602681e+12       1.743503637738e-23       7.039307092782e-08       9.353475681496e+19       1.294251882436e+04       1.965677747401e-09       8.521681325455e+16       4.064179073709e-08       5.171362814751e+39       4.527565750095e+29       5.186759891380e+30       3.236176255929e-08       3.577387912043e+39       8.748750732434e+39       2.335063301996e-05       3.675809274901e-01 
       6.538483220139e+12       1.767998120342e-23       7.088601705618e-08       9.223889261285e+19       1.294251882436e+04       1.979437491633e-09       8.462444215943e+16       4.092628327220e-08       5.029063577927e+39       4.433802605600e+29       5.079345235470e+30       3.236176255929e-08       3.478949726996e+39       8.508013310445e+39       2.341050643803e-05       3.666408228211e-01 
       6.493031996166e+12       1.792836725932e-23       7.138260116335e-08       9.096098178003e+19       1.294251882436e+04       1.993293554075e-09       8.403618883757e+16       4.121276725506e-08       4.890679957455e+39       4.341981239038e+29       4.974155072026e+30       3.236176255929e-08       3.383220243524e+39       8.273900206388e+39       2.347037985610e-05       3.657055146045e-01 
       6.447896719132e+12       1.818024289092e-23       7.188282324933e-08       8.970077558406e+19       1.294251882436e+04       2.007246608953e-09       8.345202466491e+16       4.150125662579e-08       4.756104208194e+39       4.252061437365e+29       4.871143333158e+30       3.236176255929e-08       3.290124926891e+39       8.046229140382e+39       2.353025327417e-05       3.647749662262e-01 
       6.403075192783e+12       1.843565712326e-23       7.238486432470e-08       8.845802873852e+19       1.294251882436e+04       2.021297335216e-09       8.287192121639e+16       4.179176542212e-08       4.625231549801e+39       4.164003820323e+29       4.770264905011e+30       3.236176255929e-08       3.199591293317e+39       7.824822848304e+39       2.359012669225e-05       3.638491414438e-01 
       6.358565236130e+12       1.869465967016e-23       7.289236236829e-08       8.723249935528e+19       1.294251882436e+04       2.035446416562e-09       8.229585026453e+16       4.208430778002e-08       4.497960085151e+39       4.077769823197e+29       4.671475608012e+30       3.236176255929e-08       3.111548853539e+39       7.609508943769e+39       2.365000011032e-05       3.629280043818e-01 
       6.314364683346e+12       1.895730094384e-23       7.340167940129e-08       8.602394889742e+19       1.294251882436e+04       2.049694541478e-09       8.172378377808e+16       4.237889793443e-08       4.374190720999e+39       3.993321679922e+29       4.574732177520e+30       3.236176255929e-08       3.025929057934e+39       7.400119783906e+39       2.370987352839e-05       3.620115195273e-01 
       6.270471383661e+12       1.922363206477e-23       7.391645340249e-08       8.483214213280e+19       1.294251882436e+04       2.064042403268e-09       8.115569392064e+16       4.267555021991e-08       4.253827090826e+39       3.910622406547e+29       4.479992244880e+30       3.236176255929e-08       2.942665243142e+39       7.196492338839e+39       2.376974694647e-05       3.610996517250e-01 
       6.226883201252e+12       1.949370487162e-23       7.443304639310e-08       8.365684708826e+19       1.294251882436e+04       2.078490700091e-09       8.059155304929e+16       4.297427907140e-08       4.136775479812e+39       3.829635785036e+29       4.387214318865e+30       3.236176255929e-08       2.861692580166e+39       6.998468064748e+39       2.382962036455e-05       3.601923661730e-01 
       6.183598015146e+12       1.976757193133e-23       7.495509635191e-08       8.249783500448e+19       1.294251882436e+04       2.093040134992e-09       8.003133371329e+16       4.327509902484e-08       4.022944751863e+39       3.750326347406e+29       4.296357767505e+30       3.236176255929e-08       2.782948023891e+39       6.805892780426e+39       2.388949378262e-05       3.592896284183e-01 
       6.140613719112e+12       2.004528654936e-23       7.547896530014e-08       8.135488029146e+19       1.294251882436e+04       2.107691415936e-09       7.947500865272e+16       4.357802471796e-08       3.912246278660e+39       3.672659360193e+29       4.207382800294e+30       3.236176255929e-08       2.706370264003e+39       6.618616547237e+39       2.394936720070e-05       3.583914043525e-01 
       6.097928221561e+12       2.032690278006e-23       7.600829121657e-08       8.022776048461e+19       1.294251882436e+04       2.122445255848e-09       7.892255079713e+16       4.388307089092e-08       3.804593870646e+39       3.596600809246e+29       4.120250450766e+30       3.236176255929e-08       2.631899677249e+39       6.436493552375e+39       2.400924061878e-05       3.574976602072e-01 
       6.055539445443e+12       2.061247543718e-23       7.653943612240e-08       7.911625620143e+19       1.294251882435e+04       2.137302372639e-09       7.837393326428e+16       4.419025238710e-08       3.699903709926e+39       3.522117384823e+29       4.034922559423e+30       3.236176255929e-08       2.559478281017e+39       6.259381995330e+39       2.406911403686e-05       3.566083625502e-01 
       6.013445328146e+12       2.090206010456e-23       7.707603799645e-08       7.802015109883e+19       1.294251882435e+04       2.152263489247e-09       7.782912935876e+16       4.449958415375e-08       3.598094285001e+39       3.449176467007e+29       3.951361757030e+30       3.236176255929e-08       2.489049688187e+39       6.087143977484e+39       2.412898745494e-05       3.557234782812e-01 
       5.971643821396e+12       2.119571314694e-23       7.761445885990e-08       7.693923183103e+19       1.294251882435e+04       2.167329333672e-09       7.728811257076e+16       4.481108124277e-08       3.499086327309e+39       3.377746111422e+29       3.869531448245e+30       3.236176255929e-08       2.420559063233e+39       5.919645394749e+39       2.418886087303e-05       3.548429746275e-01 
       5.930132891158e+12       2.149349172090e-23       7.815833669156e-08       7.587328800799e+19       1.294251882435e+04       2.182500639008e-09       7.675085657474e+16       4.512475881140e-08       3.402802749499e+39       3.307795035238e+29       3.789395795593e+30       3.236176255929e-08       2.353953079525e+39       5.756755833144e+39       2.424873429111e-05       3.539668191399e-01 
       5.888910517535e+12       2.179545378605e-23       7.870585250203e-08       7.482211215452e+19       1.294251882435e+04       2.197778143481e-09       7.621733522814e+16       4.544063212302e-08       3.309168585418e+39       3.239292603475e+29       3.710919703771e+30       3.236176255929e-08       2.289179877811e+39       5.598348467264e+39       2.430860770919e-05       3.530949796894e-01 
       5.847974694672e+12       2.210165811626e-23       7.925700629130e-08       7.378549966985e+19       1.294251882435e+04       2.213162590485e-09       7.568752257014e+16       4.575871654782e-08       3.218110931741e+39       3.172208815584e+29       3.634068804281e+30       3.236176255929e-08       2.226189025838e+39       5.444299961529e+39       2.436848112728e-05       3.522274244622e-01 
       5.807323430657e+12       2.241216431110e-23       7.981179805938e-08       7.276324878782e+19       1.294251882435e+04       2.228654728618e-09       7.516139282040e+16       4.607902756359e-08       3.129558891204e+39       3.106514292310e+29       3.558809440374e+30       3.236176255929e-08       2.164931479084e+39       5.294490374158e+39       2.442835454537e-05       3.513641219568e-01 
       5.766954747425e+12       2.272703280746e-23       8.037022780627e-08       7.175516053761e+19       1.294251882435e+04       2.244255311718e-09       7.463892037775e+16       4.640158075647e-08       3.043443517410e+39       3.042180262824e+29       3.485108652311e+30       3.236176255929e-08       2.105359542578e+39       5.148803063778e+39       2.448822796346e-05       3.505050409795e-01 
       5.726866680661e+12       2.304632489134e-23       8.093229553197e-08       7.076103870502e+19       1.294251882435e+04       2.259965098900e-09       7.412007981901e+16       4.672639182170e-08       2.959697761145e+39       2.979178552124e+29       3.412934162931e+30       3.236176255929e-08       2.047426833758e+39       5.007124598614e+39       2.454810138155e-05       3.496501506413e-01 
       5.687057279703e+12       2.337010270970e-23       8.149982022587e-08       6.978068979429e+19       1.294251882435e+04       2.275784854593e-09       7.360484589772e+16       4.705347656439e-08       2.878256418170e+39       2.917481568695e+29       3.342254363513e+30       3.236176255929e-08       1.991088246362e+39       4.869344668166e+39       2.460797479964e-05       3.487994203534e-01 
       5.647524607451e+12       2.369842928262e-23       8.206916390918e-08       6.881392299038e+19       1.294251882435e+04       2.291715348575e-09       7.309319354292e+16       4.738285090027e-08       2.799056078461e+39       2.857062292424e+29       3.273038299932e+30       3.236176255929e-08       1.936299915306e+39       4.735355997325e+39       2.466784821773e-05       3.479528198242e-01 
       5.608266740269e+12       2.403136851557e-23       8.264396456070e-08       6.786055012189e+19       1.294251882435e+04       2.307757356015e-09       7.258509785791e+16       4.771453085650e-08       2.722035076829e+39       2.797894262772e+29       3.205255659106e+30       3.236176255929e-08       1.883019182532e+39       4.605054262846e+39       2.472772163582e-05       3.471103190555e-01 
       5.569281767893e+12       2.436898521181e-23       8.322240319103e-08       6.692038562443e+19       1.294251882435e+04       2.323911657507e-09       7.208053411907e+16       4.804853257243e-08       2.647133444916e+39       2.739951567177e+29       3.138876755718e+30       3.236176255929e-08       1.831204563794e+39       4.478338012123e+39       2.478759505392e-05       3.462718883390e-01 
       5.530567793340e+12       2.471134508500e-23       8.380447980016e-08       6.599324650447e+19       1.294251882435e+04       2.340179039109e-09       7.157947777464e+16       4.838487230037e-08       2.574292864497e+39       2.683208829715e+29       3.073872519216e+30       3.236176255929e-08       1.780815716361e+39       4.355108584200e+39       2.484746847201e-05       3.454374982524e-01 
       5.492122932810e+12       2.505851477206e-23       8.439201337751e-08       6.507895230373e+19       1.294251882435e+04       2.356560292383e-09       7.108190444354e+16       4.872356640640e-08       2.503456622079e+39       2.627641199978e+29       3.010214481081e+30       3.236176255929e-08       1.731813407600e+39       4.235270032951e+39       2.490734189011e-05       3.446071196567e-01 
       5.453945315601e+12       2.541056184605e-23       8.498318493366e-08       6.417732506408e+19       1.294251882435e+04       2.373056214429e-09       7.058778991413e+16       4.906463137117e-08       2.434569564739e+39       2.573224342197e+29       2.947874762360e+30       3.236176255929e-08       1.684159484437e+39       4.118729052381e+39       2.496721530821e-05       3.437807236922e-01 
       5.416033084013e+12       2.576755482937e-23       8.557799446862e-08       6.328818929288e+19       1.294251882435e+04       2.389667607930e-09       7.009711014313e+16       4.940808379069e-08       2.367578057187e+39       2.519934424583e+29       2.886826061457e+30       3.236176255929e-08       1.637816843645e+39       4.005394903971e+39       2.502708872630e-05       3.429582817754e-01 
       5.378384393260e+12       2.612956320712e-23       8.617644198239e-08       6.241137192882e+19       1.294251882435e+04       2.406395281186e-09       6.960984125434e+16       4.975394037715e-08       2.302429940003e+39       2.467748108887e+29       2.827041642175e+30       3.236176255929e-08       1.592749402961e+39       3.895179346038e+39       2.508696214440e-05       3.421397655958e-01 
       5.340997411380e+12       2.649665744057e-23       8.678034646437e-08       6.154670230826e+19       1.294251882434e+04       2.423240048154e-09       6.912595953758e+16       5.010221795972e-08       2.239074489024e+39       2.416642540181e+29       2.768495322006e+30       3.236176255929e-08       1.548922072988e+39       3.787996565022e+39       2.514683556251e-05       3.413251471123e-01 
       5.303870319146e+12       2.686890898091e-23       8.738788892515e-08       6.069401213199e+19       1.294251882434e+04       2.440202728491e-09       6.864544144744e+16       5.045293348536e-08       2.177462375855e+39       2.366595336850e+29       2.711161460669e+30       3.236176255929e-08       1.506300729876e+39       3.683763108678e+39       2.520670898061e-05       3.405143985504e-01 
       5.267001309976e+12       2.724639028313e-23       8.799906936474e-08       5.985313543247e+19       1.294251882434e+04       2.457284147590e-09       6.816826360222e+16       5.080610401968e-08       2.117545629458e+39       2.317584580789e+29       2.655014948875e+30       3.236176255929e-08       1.464852188753e+39       3.582397821098e+39       2.526658239871e-05       3.397074923988e-01 
       5.230388589847e+12       2.762917482017e-23       8.861388778314e-08       5.902390854154e+19       1.294251882434e+04       2.474485136623e-09       6.769440278274e+16       5.116174674774e-08       2.059277598804e+39       2.269588807801e+29       2.600031197334e+30       3.236176255929e-08       1.424544177889e+39       3.483821779520e+39       2.532645581682e-05       3.389044014064e-01 
       5.194030377207e+12       2.801733709716e-23       8.923416316975e-08       5.820617005855e+19       1.294251882434e+04       2.491806532579e-09       6.722383593122e+16       5.151987897489e-08       2.002612916550e+39       2.222586998203e+29       2.546186125986e+30       3.236176255929e-08       1.385345313567e+39       3.387958232885e+39       2.538632923493e-05       3.381050985791e-01 
       5.157924902886e+12       2.841095266599e-23       8.985989552457e-08       5.739976081897e+19       1.294251882434e+04       2.509249178307e-09       6.675654015016e+16       5.188051812764e-08       1.947507463715e+39       2.176558567614e+29       2.493456153453e+30       3.236176255929e-08       1.347225075649e+39       3.294732542075e+39       2.544620265303e-05       3.373095571769e-01 
       5.122070410016e+12       2.881009813994e-23       9.048926585820e-08       5.660452386338e+19       1.294251882434e+04       2.526813922555e-09       6.629249270125e+16       5.224368175445e-08       1.893918335332e+39       2.131483357944e+29       2.441818186715e+30       3.236176255929e-08       1.310153783813e+39       3.204072121800e+39       2.550607607114e-05       3.365177507110e-01 
       5.086465153939e+12       2.921485120865e-23       9.112227417063e-08       5.582030440693e+19       1.294251882434e+04       2.544501620013e-09       6.583167100421e+16       5.260938752665e-08       1.841803807039e+39       2.087341628567e+29       2.391249610993e+30       3.236176255929e-08       1.274102574444e+39       3.115906384082e+39       2.556594948926e-05       3.357296529405e-01 
       5.051107402124e+12       2.962529065322e-23       9.176073945127e-08       5.504694980922e+19       1.294251882434e+04       2.562313131353e-09       6.537405263576e+16       5.297765323925e-08       1.791123302593e+39       2.044114047670e+29       2.341728279846e+30       3.236176255929e-08       1.239043378159e+39       3.030166683299e+39       2.562582290737e-05       3.349452378700e-01 
       5.015995434085e+12       3.004149636155e-23       9.240284271073e-08       5.428430954459e+19       1.294251882434e+04       2.580249323273e-09       6.491961532846e+16       5.334849681184e-08       1.741837362282e+39       2.001781683791e+29       2.293232505474e+30       3.236176255929e-08       1.204948897958e+39       2.946786262733e+39       2.568569632548e-05       3.341644797462e-01 
       4.981127541296e+12       3.046354934387e-23       9.304858394898e-08       5.353223517281e+19       1.294251882434e+04       2.598311068535e-09       6.446833696967e+16       5.372193628943e-08       1.693907612194e+39       1.960325997530e+29       2.245741049217e+30       3.236176255929e-08       1.171792587961e+39       2.865700202597e+39       2.574556974360e-05       3.333873530556e-01 
       4.946502027106e+12       3.089153174854e-23       9.369978215545e-08       5.279058031019e+19       1.294251882434e+04       2.616499246015e-09       6.402019560046e+16       5.409798984337e-08       1.647296734346e+39       1.919728833422e+29       2.199233112255e+30       3.236176255929e-08       1.139548632749e+39       2.786845369486e+39       2.580544316171e-05       3.326138325214e-01 
       4.912117206659e+12       3.132552687802e-23       9.435643733013e-08       5.205920060110e+19       1.294251882434e+04       2.634814740737e-09       6.357516941455e+16       5.447667577218e-08       1.601968437625e+39       1.879972411995e+29       2.153688326499e+30       3.236176255929e-08       1.108191927259e+39       2.710160367226e+39       2.586531657983e-05       3.318438931009e-01 
       4.877971406812e+12       3.176561920506e-23       9.501673048362e-08       5.133795368987e+19       1.294251882434e+04       2.653258443922e-09       6.313323675725e+16       5.485801250250e-08       1.557887429532e+39       1.841039321977e+29       2.109086745672e+30       3.236176255929e-08       1.077698057238e+39       2.635585489063e+39       2.592518999795e-05       3.310775099826e-01 
       4.844062966049e+12       3.221189438921e-23       9.568248060532e-08       5.062669919306e+19       1.294251882434e+04       2.671831253029e-09       6.269437612437e+16       5.524201858992e-08       1.515019388703e+39       1.802912512672e+29       2.065408836570e+30       3.236176255929e-08       1.048043280235e+39       2.563062671185e+39       2.598506341607e-05       3.303146585838e-01 
       4.810390234408e+12       3.266443929342e-23       9.635186870582e-08       4.992529867217e+19       1.294251882434e+04       2.690534071801e-09       6.225856616124e+16       5.562871271996e-08       1.473330938191e+39       1.765575286496e+29       2.022635470511e+30       3.236176255929e-08       1.019204507115e+39       2.492535447505e+39       2.604493683420e-05       3.295553145478e-01 
       4.776951573394e+12       3.312334200098e-23       9.702671377454e-08       4.923361560666e+19       1.294251882433e+04       2.709367810303e-09       6.182578566161e+16       5.601811370891e-08       1.432789619470e+39       1.729011291661e+29       1.980747914956e+30       3.236176255929e-08       9.911592840812e+38       2.423948905705e+39       2.610481025232e-05       3.287994537414e-01 
       4.743745355903e+12       3.358869183269e-23       9.770519682206e-08       4.855151536742e+19       1.294251882433e+04       2.728333384975e-09       6.139601356663e+16       5.641024050477e-08       1.393363867171e+39       1.693204515013e+29       1.939727825308e+30       3.236176255929e-08       9.638857751923e+38       2.357249644473e+39       2.616468367044e-05       3.280470522523e-01 
       4.710769966140e+12       3.406057936417e-23       9.838913683780e-08       4.787886519051e+19       1.294251882433e+04       2.747431718670e-09       6.096922896388e+16       5.680511218821e-08       1.355022984503e+39       1.658139275022e+29       1.899557236872e+30       3.236176255929e-08       9.373627453626e+38       2.292385731931e+39       2.622455708857e-05       3.272980863865e-01 
       4.678023799543e+12       3.453909644359e-23       9.907853382174e-08       4.721553415137e+19       1.294251882433e+04       2.766663740700e-09       6.054541108628e+16       5.720274797343e-08       1.317737119349e+39       1.623800214914e+29       1.860218556992e+30       3.236176255929e-08       9.115695438275e+38       2.229306665199e+39       2.628443050670e-05       3.265525326659e-01 
       4.645505262704e+12       3.502433620945e-23       9.977156878449e-08       4.656139313930e+19       1.294251882433e+04       2.786030386885e-09       6.012453931109e+16       5.760316720914e-08       1.281477241027e+39       1.590172295942e+29       1.821694557346e+30       3.236176255929e-08       8.864860880644e+38       2.167963331072e+39       2.634430392483e-05       3.258103678259e-01 
       4.613212773291e+12       3.551639310878e-23       1.004700607155e-07       4.591631483237e+19       1.294251882433e+04       2.805532599593e-09       5.970659315898e+16       5.800638937950e-08       1.246215117688e+39       1.557240790805e+29       1.783968366401e+30       3.236176255929e-08       8.620928481573e+38       2.108307967785e+39       2.640417734296e-05       3.250715688130e-01 
