# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   32       1.094881565289e+03       2.731244216372e-02       3.267022741547e-04       1.955698568283e+00       1.482462814412e-07       1.288861883078e-03      -2.076768508386e-06 
   33       1.111784332885e+03       3.028012509333e-02       3.473473700012e-04       1.971002802124e+00       1.483785853306e-07       1.256335758834e-03      -2.203643499100e-06 
   34       1.128835949808e+03       3.341486003089e-02       3.686328591738e-04       1.972551846879e+00       1.484250901149e-07       1.224806839510e-03      -2.136791217785e-06 
   35       1.146082550409e+03       3.674342862634e-02       3.905606483493e-04       1.960876453396e+00       1.484193935221e-07       1.194542339598e-03      -1.908739060752e-06 
   36       1.163574523127e+03       4.030483962143e-02       4.131329363530e-04       1.937339729903e+00       1.483686644936e-07       1.165618052718e-03      -1.590520052892e-06 
   37       1.181322652114e+03       4.413718541948e-02       4.363521241130e-04       1.903505152185e+00       1.482317135201e-07       1.137786143986e-03      -1.267882915809e-06 
   38       1.199329556497e+03       4.824898313961e-02       4.602203264856e-04       1.860086784454e+00       1.480489895849e-07       1.111259259793e-03      -9.810965778150e-07 
   39       1.217559518200e+03       5.263843926864e-02       4.847397295596e-04       1.807684001358e+00       1.478581490085e-07       1.086151434230e-03      -7.607937111293e-07 
   40       1.235923545500e+03       5.730086341071e-02       5.099127388844e-04       1.747074925324e+00       1.476452053957e-07       1.062196621018e-03      -6.435920482613e-07 
   41       1.254321258061e+03       6.223075538261e-02       5.357417522864e-04       1.678856823228e+00       1.473606188816e-07       1.038912816024e-03      -6.604483111594e-07 
   42       1.272795178140e+03       6.742937022913e-02       5.622283566251e-04       1.602203648125e+00       1.470281849863e-07       1.016383749848e-03      -7.933755812843e-07 
   43       1.291418098090e+03       7.289927517467e-02       5.893738924833e-04       1.515720039718e+00       1.466746978153e-07       9.947257427738e-04      -9.988527196325e-07 
   44       1.310248612533e+03       7.864222846219e-02       6.171796695270e-04       1.417759949244e+00       1.462924743554e-07       9.738436470634e-04      -1.216311738801e-06 
   45       1.329326643388e+03       8.465977677678e-02       6.456467470539e-04       1.306718884159e+00       1.458522682549e-07       9.535259984420e-04      -1.381547743819e-06 
   46       1.348662816710e+03       9.095536589004e-02       6.747752046166e-04       1.182052204650e+00       1.453795937340e-07       9.338794044254e-04      -1.479520804900e-06 
   47       1.368242735894e+03       9.753278494061e-02       7.045646481391e-04       1.043534278172e+00       1.449042018163e-07       9.150190927910e-04      -1.511273232778e-06 
   48       1.388027351099e+03       1.043955715292e-01       7.350143922572e-04       8.909786381817e-01       1.444344525392e-07       8.969299334824e-04      -1.480718382837e-06 
   49       1.407950943051e+03       1.115470039781e-01       7.661234447970e-04       7.242398676519e-01       1.439508211722e-07       8.794437919629e-04      -1.395038532189e-06 
   50       1.427947151649e+03       1.189897152067e-01       7.978904745005e-04       5.433012525254e-01       1.434185868717e-07       8.623268781448e-04      -1.265333893429e-06 
   51       1.448040068562e+03       1.267244287578e-01       8.303137398903e-04       3.485614214169e-01       1.428525565335e-07       8.456421405816e-04      -1.107868287212e-06 
   52       1.468274385557e+03       1.347508662996e-01       8.633911142647e-04       1.406287667931e-01       1.422740157649e-07       8.294911410065e-04      -9.440366593652e-07 
   53       1.488688830826e+03       1.430680710827e-01       8.971200848380e-04      -7.975174543021e-02       1.416903524281e-07       8.139045886606e-04      -8.006646760114e-07 
   54       1.509315472533e+03       1.516743823928e-01       9.314977364292e-04      -3.116926561383e-01       1.410912406725e-07       7.988307993359e-04      -7.105341857113e-07 
   55       1.530178168686e+03       1.605679737277e-01       9.665210701347e-04      -5.544189979835e-01       1.404575085940e-07       7.841781695961e-04      -7.037688836336e-07 
   56       1.551289061281e+03       1.697486824116e-01       1.002188089415e-03      -8.081209893355e-01       1.398034765773e-07       7.699902492503e-04      -7.768876515082e-07 
   57       1.572649991339e+03       1.792165897494e-01       1.038496955245e-03      -1.073302798907e+00       1.391477376330e-07       7.563138482174e-04      -9.133195537695e-07 
   58       1.594252562458e+03       1.889714936186e-01       1.075445671585e-03      -1.350544353043e+00       1.384997365028e-07       7.431430525611e-04      -1.091103472533e-06 
   59       1.616077411106e+03       1.990129048866e-01       1.113032082114e-03      -1.640505581085e+00       1.378574210322e-07       7.304117966936e-04      -1.282364403118e-06 
   60       1.638093476910e+03       2.093400438265e-01       1.151253866980e-03      -1.943930660745e+00       1.372046790829e-07       7.179861206225e-04      -1.452770894784e-06 
