# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.900718768913e-10       1.112537084532e-14       1.929723111526e-13       4.881890470556e-17       5.370472071455e-11       2.393975675437e-11      -5.014172166173e-15 
   41       1.924315252059e-10       1.205737966290e-14       1.744027825073e-13       5.128948446156e-17       5.111182519702e-11       2.292917350645e-11      -6.534280307770e-15 
   42       1.948321625741e-10       1.303844780294e-14       1.540588857359e-13       5.382234338624e-17       4.868311849673e-11       2.197122514457e-11      -7.047041368807e-15 
   43       1.972839234149e-10       1.406846183495e-14       1.317710741031e-13       5.641756564901e-17       4.641259775242e-11       2.106616127263e-11      -6.759085261770e-15 
   44       1.997933689971e-10       1.514706689142e-14       1.073417331841e-13       5.907523480358e-17       4.428433289214e-11       2.021094859184e-11      -5.937332337932e-15 
   45       2.023637977963e-10       1.627379267197e-14       8.058785573041e-14       6.179542008224e-17       4.227826662070e-11       1.940088170836e-11      -4.871788675441e-15 
   46       2.049972152669e-10       1.744850753397e-14       5.148865709018e-14       6.457813035727e-17       4.039155094191e-11       1.863564004052e-11      -3.741623030219e-15 
   47       2.076922830377e-10       1.867107766641e-14       2.007893146033e-14       6.742334644144e-17       3.862224040310e-11       1.791457232642e-11      -2.715581447969e-15 
   48       2.104433217476e-10       1.994123458126e-14      -1.359096020497e-14       7.033103285888e-17       3.696285021073e-11       1.723480416785e-11      -1.990990889314e-15 
   49       2.132399577723e-10       2.125856990986e-14      -4.945438294084e-14       7.330113706991e-17       3.539994287845e-11       1.659107076280e-11      -1.795233918527e-15 
   50       2.160710148349e-10       2.262270248181e-14      -8.744271774757e-14       7.633358680764e-17       3.391823007634e-11       1.597736616802e-11      -2.309586330684e-15 
   51       2.189382537468e-10       2.403384509913e-14      -1.275344451391e-13       7.942828303360e-17       3.251514974714e-11       1.539280691122e-11      -3.412936795973e-15 
   52       2.218457515097e-10       2.549238261183e-14      -1.697181622376e-13       8.258510373012e-17       3.118953127924e-11       1.483707085812e-11      -4.871051899709e-15 
   53       2.247958325213e-10       2.699871591655e-14      -2.139787485337e-13       8.580390477811e-17       2.993723002560e-11       1.430863994697e-11      -6.406006094363e-15 
   54       2.277889150610e-10       2.855326486038e-14      -2.602973643843e-13       8.908451909302e-17       2.875092643189e-11       1.380471840484e-11      -7.694002879512e-15 
   55       2.308245621830e-10       3.015623172380e-14      -3.086598000913e-13       9.242677638333e-17       2.762239349920e-11       1.332215905685e-11      -8.448132079179e-15 
   56       2.339052917936e-10       3.180681621204e-14      -3.590839554008e-13       9.583057015313e-17       2.655041897709e-11       1.286069908424e-11      -8.695707996842e-15 
   57       2.370334441874e-10       3.350381053702e-14      -4.115991838709e-13       9.929580583107e-17       2.553449937045e-11       1.242038484755e-11      -8.566011637607e-15 
   58       2.402099562986e-10       3.524581546797e-14      -4.662388571853e-13       1.028223815471e-16       2.457244160864e-11       1.200059263845e-11      -8.212496700151e-15 
   59       2.434342551122e-10       3.703123390723e-14      -5.230406889989e-13       1.064101880718e-16       2.366025834245e-11       1.159998617241e-11      -7.813919955265e-15 
   60       2.467041510750e-10       3.885826446592e-14      -5.820470587834e-13       1.100591087562e-16       2.279206324108e-11       1.121647408138e-11      -7.575471624409e-15 
   61       2.500170737673e-10       4.072512285693e-14      -6.432892754359e-13       1.137690516883e-16       2.196172457652e-11       1.084785572058e-11      -7.678641643208e-15 
   62       2.533743441643e-10       4.263077867749e-14      -7.067355078924e-13       1.175400547354e-16       2.116849657273e-11       1.049402414497e-11      -8.115111369624e-15 
   63       2.567776765500e-10       4.457437335806e-14      -7.723316884617e-13       1.213722040799e-16       2.041247202837e-11       1.015518443481e-11      -8.817413281201e-15 
   64       2.602278581440e-10       4.655500772671e-14      -8.400163596779e-13       1.252656050246e-16       1.969288762362e-11       9.831188757351e-12      -9.706418644323e-15 
   65       2.637246851015e-10       4.857174281341e-14      -9.097204885668e-13       1.292203829549e-16       1.900807500621e-11       9.521515699115e-12      -1.069084132115e-14 
   66       2.672668985134e-10       5.062360065419e-14      -9.813672809123e-13       1.332366843006e-16       1.835541187760e-11       9.225249598295e-12      -1.166674157658e-14 
   67       2.708521204062e-10       5.270956509539e-14      -1.054871995523e-12       1.373146774971e-16       1.773127307903e-11       8.941059877094e-12      -1.251702988517e-14 
   68       2.744779133293e-10       5.482839803733e-14      -1.130150516334e-12       1.414545540659e-16       1.713200911204e-11       8.667581703949e-12      -1.313761411247e-14 
   69       2.781453514905e-10       5.697804313077e-14      -1.207147500843e-12       1.456565299597e-16       1.655722127687e-11       8.404693746038e-12      -1.352310247438e-14 
   70       2.818560615790e-10       5.915610214326e-14      -1.285813627833e-12       1.499208462184e-16       1.600706534145e-11       8.152463384400e-12      -1.369765465947e-14 
   71       2.856111285705e-10       6.136000498317e-14      -1.366097381761e-12       1.542477698227e-16       1.548126059362e-11       7.910758075051e-12      -1.369005686425e-14 
   72       2.894110604640e-10       6.358700578366e-14      -1.447945091006e-12       1.586375946587e-16       1.497906720436e-11       7.679234945526e-12      -1.353390701637e-14 
   73       2.932557530174e-10       6.583417898674e-14      -1.531300966123e-12       1.630906424826e-16       1.449926359100e-11       7.457330391429e-12      -1.326779999777e-14 
   74       2.971444544844e-10       6.809841542720e-14      -1.616107138093e-12       1.676072638855e-16       1.404012378038e-11       7.244249672981e-12      -1.293551286785e-14 
   75       3.010757303500e-10       7.037641841666e-14      -1.702303696580e-12       1.721878392582e-16       1.359939477210e-11       7.038956511565e-12      -1.258619008664e-14 
