# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       7.888564869297e+13       1.214618310179e-25       5.875335773453e-09       1.342629099020e+22       1.419428713700e+04       1.799349738791e-10       1.119725548537e+18       3.392198973005e-09       1.065543236164e+44       1.213658920325e+33       6.538027577087e+33       3.461474050621e-08       7.371096612945e+43       1.802652897536e+44       2.632736575403e-06       4.216369457538e+00 
       7.833728767921e+13       1.231682482819e-25       5.917172529735e-09       1.324027832009e+22       1.419428713700e+04       1.811945186962e-10       1.111941954853e+18       3.415944365816e-09       1.036222920661e+44       1.188524779156e+33       6.402628985822e+33       3.461474050621e-08       7.168267791965e+43       1.753049699933e+44       2.710170004091e-06       4.095901758751e+00 
       7.779273850965e+13       1.248986390020e-25       5.957190296613e-09       1.305684273648e+22       1.419428713700e+04       1.824628803271e-10       1.104212467580e+18       3.439855976377e-09       1.007709405738e+44       1.163911150828e+33       6.270034417376e+33       3.461474050621e-08       6.971020166400e+43       1.704811422452e+44       2.787603432779e-06       3.982126709897e+00 
       7.725197468684e+13       1.266533399813e-25       5.999027052894e-09       1.287594853551e+22       1.419428713700e+04       1.837401204894e-10       1.096536710605e+18       3.463934968211e-09       9.799804908440e+43       1.139807255835e+33       6.140185802134e+33       3.461474050621e-08       6.779200159740e+43       1.657900506891e+44       2.865036861467e-06       3.874501663683e+00 
       7.671496989756e+13       1.284326927547e-25       6.040863809176e-09       1.269756050794e+22       1.419428713700e+04       1.850263013328e-10       1.088914310432e+18       3.488182512988e-09       9.530145863146e+43       1.116202537908e+33       6.013026273070e+33       3.461474050621e-08       6.592658421409e+43       1.612280428527e+44       2.942470290156e-06       3.772541093587e+00 
       7.618169801148e+13       1.302370436552e-25       6.084519554861e-09       1.252164393233e+22       1.419428713700e+04       1.863214854421e-10       1.081344896159e+18       3.512599790579e-09       9.267906965640e+43       1.093086659393e+33       5.888500140836e+33       3.461474050621e-08       6.411249710473e+43       1.567915667681e+44       3.019903718844e-06       3.675809270674e+00 
       7.565213307992e+13       1.320667438815e-25       6.126356311142e-09       1.234816456831e+22       1.419428713700e+04       1.876257358402e-10       1.073828099463e+18       3.537187989113e-09       9.012884037369e+43       1.070449496722e+33       5.766552869379e+33       3.461474050621e-08       6.234832782562e+43       1.524771682062e+44       3.097337147532e-06       3.583914038907e+00 
       7.512624933457e+13       1.339221495663e-25       6.170012056828e-09       1.217708864987e+22       1.419428713700e+04       1.889391159911e-10       1.066363554581e+18       3.561948305036e-09       8.764878518120e+43       1.048281135979e+33       5.647131052056e+33       3.461474050621e-08       6.063270279898e+43       1.482814879869e+44       3.174770576220e-06       3.496501501373e+00 
       7.460402118627e+13       1.358036218455e-25       6.211848813109e-09       1.200838287881e+22       1.419428713700e+04       1.902616898030e-10       1.058950898293e+18       3.586881943171e-09       8.523697311413e+43       1.026571868560e+33       5.530182388239e+33       3.461474050621e-08       5.896428624344e+43       1.442012593641e+44       3.252204004908e-06       3.413251465626e+00 
       7.408542322370e+13       1.377115269288e-25       6.255504558794e-09       1.184201441825e+22       1.419428713700e+04       1.915935216317e-10       1.051589769904e+18       3.611990116773e-09       8.289152634162e+43       1.005312186921e+33       5.415655660418e+33       3.461474050621e-08       5.734177913402e+43       1.402333054821e+44       3.329637433597e-06       3.333873524565e+00 
       7.357043021222e+13       1.396462361706e-25       6.299160304479e-09       1.167795088625e+22       1.419428713700e+04       1.929346762831e-10       1.044279811225e+18       3.637274047591e-09       8.061061870468e+43       9.844927804130e+32       5.303500711766e+33       3.461474050621e-08       5.576391819075e+43       1.363745369017e+44       3.407070862285e-06       3.258103671734e+00 
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034950e+22       1.419428713700e+04       1.942852190171e-10       1.037020666559e+18       3.662734965924e-09       7.839247429430e+43       9.641045312037e+32       5.193668424171e+33       3.461474050621e-08       5.422947489502e+43       1.326219491955e+44       3.484504290973e-06       3.185701367918e+00 
       7.255115897971e+13       1.435975787068e-25       6.388290785253e-09       1.135661131711e+22       1.419428713700e+04       1.956452155502e-10       1.029811982680e+18       3.688374110685e-09       7.623536606878e+43       9.441385102872e+32       5.086110696732e+33       3.461474050621e-08       5.273725453312e+43       1.289726206079e+44       3.561937719661e-06       3.116446990354e+00 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.419428713700e+04       1.970147320590e-10       1.022653408819e+18       3.714192729459e-09       7.413761450905e+43       9.245859735711e+32       4.980780424683e+33       3.461474050621e-08       5.128609526601e+43       1.254237097810e+44       3.639371148349e-06       3.050139607581e+00 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.419428713700e+04       1.983938351834e-10       1.015544596642e+18       3.740192078565e-09       7.209758631098e+43       9.054383580481e+32       4.877631478774e+33       3.461474050621e-08       4.987486722469e+43       1.219724535414e+44       3.716804577038e-06       2.986595032423e+00 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484523e+22       1.419428713700e+04       1.997825920297e-10       1.008485200240e+18       3.766373423115e-09       7.011369311369e+43       8.866872780455e+32       4.776618685061e+33       3.461474050621e-08       4.850247163053e+43       1.186161647499e+44       3.794238005726e-06       2.925644113394e+00 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.419428713700e+04       2.011810701739e-10       1.001474876108e+18       3.792738037077e-09       6.818439026289e+43       8.683245215529e+32       4.677697805125e+33       3.461474050621e-08       4.716783993974e+43       1.153522302082e+44       3.871671434414e-06       2.867131231126e+00 
       7.006433458242e+13       1.539720253687e-25       6.615664460696e-09       1.059141674306e+22       1.419428713700e+04       2.025893376651e-10       9.945132831257e+17       3.819287203336e-09       6.630817560821e+43       8.503420466256e+32       4.580825516701e+33       3.461474050621e-08       4.586993301144e+43       1.121781086251e+44       3.949104863102e-06       2.810912971693e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.419428713700e+04       2.040074630288e-10       9.876000825479e+17       3.846022213759e-09       6.448358833359e+43       8.327319778627e+32       4.485959394697e+33       3.461474050621e-08       4.460774029851e+43       1.090913286374e+44       4.026538291790e-06       2.756856953006e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.419428713700e+04       2.054355152700e-10       9.807349379820e+17       3.872944369255e-09       6.270920781994e+43       8.154866029580e+32       4.393057892623e+33       3.461474050621e-08       4.338027906086e+43       1.060894868860e+44       4.103971720479e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.419428713700e+04       2.068735638769e-10       9.739175153744e+17       3.900054979840e-09       6.098365253901e+43       7.985983693227e+32       4.302080324389e+33       3.461474050621e-08       4.218659360024e+43       1.031702461443e+44       4.181405149167e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.419428713700e+04       2.083216788240e-10       9.671474829934e+17       3.927355364698e-09       5.930557897776e+43       7.820598807774e+32       4.212986846492e+33       3.461474050621e-08       4.102575451612e+43       1.003313334989e+44       4.258838577855e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043072e+21       1.419428713700e+04       2.097799305758e-10       9.604245114135e+17       3.954846852251e-09       5.767368059232e+43       7.658638943130e+32       4.125738440561e+33       3.461474050621e-08       3.989685798209e+43       9.757053857930e+43       4.336272006543e-06       2.559938599220e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721417e+21       1.419428713700e+04       2.112483900898e-10       9.537482734990e+17       3.982530780216e-09       5.608668679066e+43       7.500033169190e+32       4.040296896274e+33       3.461474050621e-08       3.879902504213e+43       9.488571183759e+43       4.413705435231e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674441233e-25       6.946720532142e-09       9.605975373398e+21       1.419428713700e+04       2.127271288205e-10       9.471184443883e+17       4.010408495677e-09       5.454336194339e+43       7.344712024766e+32       3.956624794620e+33       3.461474050621e-08       3.773140092625e+43       9.227476287433e+43       4.491138863920e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731513e+21       1.419428713700e+04       2.142162187222e-10       9.405347014780e+17       4.038481355147e-09       5.304250442161e+43       7.192607487170e+32       3.874685491514e+33       3.461474050621e-08       3.669315438497e+43       8.973565881118e+43       4.568572292608e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892179e+21       1.419428713700e+04       2.157157322533e-10       9.339967244071e+17       4.066750724633e-09       5.158294566141e+43       7.043652942424e+32       3.794443101747e+33       3.461474050621e-08       3.568347704214e+43       8.726642270805e+43       4.646005721296e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310693e+21       1.419428713700e+04       2.172257423790e-10       9.275041950418e+17       4.095217979705e-09       5.016354925399e+43       6.897783156083e+32       3.715862483272e+33       3.461474050621e-08       3.470158276548e+43       8.486513202388e+43       4.723439149984e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796255e+21       1.419428713700e+04       2.187463225757e-10       9.210567974596e+17       4.123884505562e-09       4.878321006084e+43       6.754934244668e+32       3.638909221813e+33       3.461474050621e-08       3.374670705457e+43       8.252991711972e+43       4.800872578672e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507069e+21       1.419428713700e+04       2.202775468337e-10       9.146542179340e+17       4.152751697101e-09       4.744085335330e+43       6.615043647691e+32       3.563549615790e+33       3.461474050621e-08       3.281810644556e+43       8.025895980309e+43       4.878306007361e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945505e+21       1.419428713700e+04       2.218194896615e-10       9.082961449196e+17       4.181820958980e-09       4.613543397580e+43       6.478050100249e+32       3.489750661565e+33       3.461474050621e-08       3.191505793234e+43       7.805049191228e+43       4.955739436049e-06       2.239946274319e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953333e+21       1.419428713700e+04       2.233722260892e-10       9.019822690363e+17       4.211093705693e-09       4.486593553207e+43       6.343893606203e+32       3.417480038985e+33       3.461474050621e-08       3.103685840358e+43       7.590279393970e+43       5.033172864737e-06       2.205485562406e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707020e+21       1.419428713700e+04       2.249358316718e-10       8.957122830550e+17       4.240571361632e-09       4.363136959379e+43       6.212515411895e+32       3.346706097227e+33       3.461474050621e-08       3.018282409532e+43       7.381419369307e+43       5.110606293425e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713091e+21       1.419428713700e+04       2.265103824935e-10       8.894858818818e+17       4.270255361163e-09       4.243077493099e+43       6.083857980420e+32       3.277397840937e+33       3.461474050621e-08       2.935229005859e+43       7.178306499346e+43       5.188039722114e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803561e+21       1.419428713700e+04       2.280959551710e-10       8.833027625440e+17       4.300147148691e-09       4.126321676367e+43       5.957864966427e+32       3.209524916658e+33       3.461474050621e-08       2.854460964164e+43       6.980782640912e+43       5.265473150802e-06       2.108184728771e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131419e+21       1.419428713700e+04       2.296926268572e-10       8.771626241747e+17       4.330248178732e-09       4.012778603396e+43       5.834481191445e+32       3.143057599532e+33       3.461474050621e-08       2.775915398654e+43       6.788694002422e+43       5.342906579490e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166188e+21       1.419428713700e+04       2.313004752451e-10       8.710651679988e+17       4.360559915982e-09       3.902359869831e+43       5.713652619713e+32       3.077966780286e+33       3.461474050621e-08       2.699531153946e+43       6.601891024142e+43       5.420340008178e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263502825e-25       7.605194696225e-09       8.012632689534e+21       1.419428713700e+04       2.329195785719e-10       8.650100973175e+17       4.391083835394e-09       3.794979503924e+43       5.595326334520e+32       3.014223952484e+33       3.461474050621e-08       2.625248757458e+43       6.420228261739e+43       5.497773436867e-06       2.019106500796e+00 
       6.051710164830e+13       2.063856919776e-25       7.657945388928e-09       7.901622790946e+21       1.419428713700e+04       2.345500156219e-10       8.589971174951e+17       4.421821422241e-09       3.690553899588e+43       5.479450515027e+32       2.951801200039e+33       3.461474050621e-08       2.553010373101e+43       6.243564273039e+43       5.575206865555e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863466e+21       1.419428713700e+04       2.361918657312e-10       8.530259359434e+17       4.452774172197e-09       3.589001751309e+43       5.365974413574e+32       2.890671184990e+33       3.461474050621e-08       2.482759756250e+43       6.071761507902e+43       5.652640294243e-06       1.963788514473e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599491e+21       1.419428713700e+04       2.378452087913e-10       8.470962621087e+17       4.483943591402e-09       3.490243990837e+43       5.254848333453e+32       2.830807135528e+33       3.461474050621e-08       2.414442209950e+43       5.904686201123e+43       5.730073722931e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986616e+21       1.419428713700e+04       2.395101252529e-10       8.412078074565e+17       4.515331196541e-09       3.394203725627e+43       5.146023607147e+32       2.772182834273e+33       3.461474050621e-08       2.348004542330e+43       5.742208268286e+43       5.807507151620e-06       1.911420820754e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303554e+21       1.419428713700e+04       2.411866961296e-10       8.353602854583e+17       4.546938514916e-09       3.300806178968e+43       5.039452575011e+32       2.714772606790e+33       3.461474050621e-08       2.283395025187e+43       5.584201204477e+43       5.884940580308e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116096e+21       1.419428713700e+04       2.428750030026e-10       8.295534115772e+17       4.578767084520e-09       3.209978631763e+43       4.935088564404e+32       2.658551310347e+33       3.461474050621e-08       2.220563353712e+43       5.430541985791e+43       5.962374008996e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053633539e-25       7.985363481566e-09       7.267125273135e+21       1.419428713700e+04       2.445751280236e-10       8.237869032544e+17       4.610818454112e-09       3.121650365911e+43       4.832885869247e+32       2.603494322902e+33       3.461474050621e-08       2.159460607324e+43       5.281110973543e+43       6.039807437685e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902747e+21       1.419428713700e+04       2.462871539197e-10       8.180604798952e+17       4.643094183290e-09       3.035752609243e+43       4.732799730007e+32       2.549577532321e+33       3.461474050621e-08       2.100039211576e+43       5.135791821121e+43       6.117240866373e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408319e+21       1.419428713700e+04       2.480111639972e-10       8.123738628552e+17       4.675595842572e-09       2.952218481982e+43       4.634786314091e+32       2.496777325818e+33       3.461474050621e-08       2.042252901117e+43       4.994471383395e+43       6.194674295061e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464737e+21       1.419428713700e+04       2.497472421452e-10       8.067267754272e+17       4.708325013470e-09       2.870982944664e+43       4.538802696655e+32       2.445070579611e+33       3.461474050621e-08       1.986056683671e+43       4.857039628625e+43       6.272107723750e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014625e+21       1.419428713700e+04       2.514954728402e-10       8.011189428274e+17       4.741283288564e-09       2.791982747502e+43       4.444806841803e+32       2.394434648802e+33       3.461474050621e-08       1.931406805003e+43       4.723389552789e+43       6.349541152438e-06       1.748250750691e+00 
