# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.664407732628e-10       7.710176471464e-15       2.384725664252e-13       6.803167559731e-17       8.912751665461e-11       9.425003165034e-12      -7.662714070013e-15 
   41       1.689085471611e-10       8.373696711396e-15       2.298432564129e-13       7.147908036844e-17       8.471949684468e-11       9.003083174158e-12      -8.912542872372e-15 
   42       1.714074092218e-10       9.072787780807e-15       2.197820266520e-13       7.501393873994e-17       8.059675140037e-11       8.612189158679e-12      -1.012482867830e-14 
   43       1.739340602230e-10       9.808085212503e-15       2.081374999901e-13       7.863638106819e-17       7.674836727210e-11       8.248144731078e-12      -1.108162197326e-14 
   44       1.764804234769e-10       1.058018159260e-14       1.947378297079e-13       8.234653190378e-17       7.314638855065e-11       7.904449170545e-12      -1.152648279583e-14 
   45       1.790374991012e-10       1.138961082329e-14       1.794306972814e-13       8.614448976068e-17       6.975581045655e-11       7.574279959096e-12      -1.124548766480e-14 
   46       1.816092917064e-10       1.223680021439e-14       1.622205178701e-13       9.003026002329e-17       6.657132182497e-11       7.257618349055e-12      -1.034408743089e-14 
   47       1.842023313280e-10       1.312210052213e-14       1.431701224122e-13       9.400380139502e-17       6.358923899221e-11       6.955962401293e-12      -9.049440348937e-15 
   48       1.868215904404e-10       1.404579556090e-14       1.223641614426e-13       9.806504259200e-17       6.079642355053e-11       6.670292875221e-12      -7.637100044042e-15 
   49       1.894703096883e-10       1.500809933186e-14       9.991022774084e-14       1.022138808531e-16       5.816957913364e-11       6.401026972624e-12      -6.433698135152e-15 
   50       1.921500828392e-10       1.600917961845e-14       7.591027861048e-14       1.064501793291e-16       5.568227198321e-11       6.148065912324e-12      -5.736225012375e-15 
   51       1.948615431329e-10       1.704924298524e-14       5.036315330696e-14       1.107737618702e-16       5.332987068724e-11       5.911060192398e-12      -5.537818330869e-15 
   52       1.976035619988e-10       1.812846788766e-14       2.323753563273e-14       1.151844142484e-16       5.111016050241e-11       5.689136373772e-12      -5.732179982663e-15 
   53       2.003728478925e-10       1.924697863428e-14      -5.500926858194e-15       1.196818836486e-16       4.901587955941e-11       5.480768694474e-12      -6.189259865732e-15 
   54       2.031637842247e-10       2.040484376090e-14      -3.588989787706e-14       1.242658771264e-16       4.703437912053e-11       5.283737229040e-12      -6.754013714823e-15 
   55       2.059707350542e-10       2.160205972649e-14      -6.796680069277e-14       1.289360924583e-16       4.515148450290e-11       5.095724839616e-12      -7.278744481239e-15 
   56       2.087960041986e-10       2.283850098281e-14      -1.017564997465e-13       1.336923232038e-16       4.336497934488e-11       4.916377540778e-12      -7.732380570189e-15 
   57       2.116435694589e-10       2.411395465312e-14      -1.372810405993e-13       1.385343770408e-16       4.167387603531e-11       4.745682686474e-12      -8.116168906738e-15 
   58       2.145167235994e-10       2.542813197367e-14      -1.745633317274e-13       1.434620453849e-16       4.007433628755e-11       4.583358438888e-12      -8.432534685085e-15 
   59       2.174180084239e-10       2.678066609593e-14      -2.136272704462e-13       1.484751031083e-16       3.855949505922e-11       4.428836815834e-12      -8.685147649358e-15 
   60       2.203491488522e-10       2.817110988881e-14      -2.544978688336e-13       1.535733082598e-16       3.711928447215e-11       4.281246738142e-12      -8.878988374405e-15 
   61       2.233112837568e-10       2.959898927438e-14      -2.971962332926e-13       1.587564491615e-16       3.574323066979e-11       4.139679424191e-12      -9.020621517758e-15 
   62       2.263058681598e-10       3.106398219658e-14      -3.417229015252e-13       1.640244986881e-16       3.442997633707e-11       4.004092536970e-12      -9.118937301444e-15 
