# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   31       1.080977917833e+03       2.438536972127e-02       3.045650819450e-04       1.951038135647e+00       1.466140660738e-07       1.295081820137e-03      -1.883662684464e-06 
   32       1.097581250495e+03       2.711903280653e-02       3.244435804063e-04       1.970796948021e+00       1.467883221486e-07       1.260466642453e-03      -1.843273913354e-06 
   33       1.114412461466e+03       3.004989598508e-02       3.449590344615e-04       1.978902935968e+00       1.469159104257e-07       1.226761954488e-03      -1.662297474687e-06 
   34       1.131453185371e+03       3.320853202693e-02       3.661128295297e-04       1.976090786967e+00       1.469590681439e-07       1.195575417210e-03      -1.394338950788e-06 
   35       1.148706044542e+03       3.660801814128e-02       3.879064667404e-04       1.963254801529e+00       1.469510829729e-07       1.167065139126e-03      -1.093907625035e-06 
   36       1.166131946904e+03       4.025601548204e-02       4.103416263507e-04       1.941594921399e+00       1.468989713339e-07       1.140342257271e-03      -8.309240294548e-07 
   37       1.183663750687e+03       4.415901776510e-02       4.334201048400e-04       1.912299520727e+00       1.467618023660e-07       1.114104322917e-03      -6.790558243363e-07 
   38       1.201346733703e+03       4.832051700669e-02       4.571434941107e-04       1.875230608127e+00       1.465796197431e-07       1.088491850686e-03      -6.465598574212e-07 
   39       1.219236062546e+03       5.274207783065e-02       4.815134157524e-04       1.829809484755e+00       1.463897303819e-07       1.063933470849e-03      -7.138502879132e-07 
   40       1.237354352649e+03       5.742369252322e-02       5.065316180462e-04       1.775358257322e+00       1.461782790090e-07       1.040621739587e-03      -8.484382696913e-07 
   41       1.255698064321e+03       6.236509438825e-02       5.321998221878e-04       1.711085257116e+00       1.458961839482e-07       1.018536416201e-03      -1.009921600679e-06 
   42       1.274268293938e+03       6.757046686689e-02       5.585191799933e-04       1.636055432894e+00       1.455669941429e-07       9.976681471861e-04      -1.172835349993e-06 
   43       1.293043635523e+03       7.304508895409e-02       5.854906541915e-04       1.549196425365e+00       1.452172167914e-07       9.778091283745e-04      -1.311567822894e-06 
   44       1.311967835897e+03       7.879403985428e-02       6.131151631127e-04       1.449295529612e+00       1.448391950069e-07       9.584364997582e-04      -1.393653012136e-06 
   45       1.330977375830e+03       8.482188529458e-02       6.413934312737e-04       1.335281485661e+00       1.444039081580e-07       9.389184457313e-04      -1.389117146600e-06 
   46       1.350101319701e+03       9.113164452942e-02       6.703254940409e-04       1.207190612539e+00       1.439366098642e-07       9.193716988842e-04      -1.305470083456e-06 
   47       1.369386066687e+03       9.772550014909e-02       6.999110404231e-04       1.065474854969e+00       1.434667650272e-07       9.000953715113e-04      -1.166884354891e-06 
   48       1.388865988600e+03       1.046050511656e-01       7.301495362218e-04       9.107443516832e-01       1.430026584273e-07       8.813328554299e-04      -1.006326519919e-06 
   49       1.408562109566e+03       1.117712869905e-01       7.610402129573e-04       7.437755447403e-01       1.425249650067e-07       8.632580590210e-04      -8.665688530123e-07 
   50       1.428483600202e+03       1.192249613580e-01       7.925820493285e-04       5.653033485930e-01       1.419993112338e-07       8.459765395297e-04      -7.898400654212e-07 
   51       1.448635801426e+03       1.269678941223e-01       8.247737353563e-04       3.753123378020e-01       1.414403527044e-07       8.295648014391e-04      -7.791821567941e-07 
   52       1.469012096367e+03       1.350019778374e-01       8.576136793642e-04       1.735671776827e-01       1.408691534846e-07       8.140214927414e-04      -8.233918706381e-07 
   53       1.489590126522e+03       1.433288016643e-01       8.911000034367e-04      -4.019025516139e-02       1.402930118590e-07       7.992389478429e-04      -9.066345141222e-07 
   54       1.510330603884e+03       1.519496441703e-01       9.252305319940e-04      -2.662429254204e-01       1.397016813465e-07       7.849879238269e-04      -1.007935193598e-06 
   55       1.531193833434e+03       1.608651558483e-01       9.600030211593e-04      -5.048715173088e-01       1.390761548054e-07       7.710008785394e-04      -1.105757441037e-06 
   56       1.552196808474e+03       1.700743308178e-01       9.954159397639e-04      -7.562604770086e-01       1.384306009843e-07       7.572967149616e-04      -1.195025914249e-06 
   57       1.573368218342e+03       1.795752670585e-01       1.031467862347e-03      -1.020572224411e+00       1.377834237369e-07       7.439475267182e-04      -1.275442681549e-06 
   58       1.594731493714e+03       1.893654354381e-01       1.068157243361e-03      -1.297975178447e+00       1.371439698515e-07       7.309837055238e-04      -1.346940539110e-06 
   59       1.616304308741e+03       1.994416604213e-01       1.105482415126e-03      -1.588644673011e+00       1.365102039479e-07       7.183876617748e-04      -1.409712665137e-06 
   60       1.638098083191e+03       2.098001007806e-01       1.143441585786e-03      -1.892763872875e+00       1.358661710643e-07       7.060872729950e-04      -1.464243460454e-06 
   61       1.660120028382e+03       2.204367581072e-01       1.182033188420e-03      -2.210486969357e+00       1.351904837912e-07       6.939946104220e-04      -1.511330343130e-06 
   62       1.682380947948e+03       2.313491793654e-01       1.221257024567e-03      -2.541817041651e+00       1.344930661303e-07       6.821535615491e-04      -1.552082206035e-06 
   63       1.704888312542e+03       2.425351040038e-01       1.261113374921e-03      -2.886702280710e+00       1.337896887875e-07       6.706294123576e-04      -1.587976965762e-06 
   64       1.727643461668e+03       2.539919673825e-01       1.301602679737e-03      -3.245071014962e+00       1.330909396642e-07       6.594644351262e-04      -1.620905409375e-06 
   65       1.750641186530e+03       2.657168982296e-01       1.342725547933e-03      -3.616831429398e+00       1.324009412698e-07       6.486745941286e-04      -1.653206929728e-06 
   66       1.773869312883e+03       2.777067160980e-01       1.384482766182e-03      -4.001871284652e+00       1.317159603076e-07       6.382461201927e-04      -1.687706415543e-06 
   67       1.797308283890e+03       2.899579288222e-01       1.426875308016e-03      -4.400057636089e+00       1.310229060026e-07       6.281319541198e-04      -1.727752296224e-06 
   68       1.820938959041e+03       3.024660910757e-01       1.469904321710e-03      -4.811225329778e+00       1.303058211450e-07       6.182753944293e-04      -1.776352117424e-06 
   69       1.844768778426e+03       3.152237348039e-01       1.513571070779e-03      -5.235140411537e+00       1.295723411874e-07       6.086980033018e-04      -1.833180763559e-06 
   70       1.868810175013e+03       3.282220129464e-01       1.557876997712e-03      -5.671528764881e+00       1.288348671911e-07       5.994316150083e-04      -1.896738978636e-06 
   71       1.893072624342e+03       3.414512826875e-01       1.602823752514e-03      -6.120086120349e+00       1.281027015494e-07       5.904914031917e-04      -1.965151430972e-06 
   72       1.917562437518e+03       3.549010865724e-01       1.648413201264e-03      -6.580477487549e+00       1.273813317663e-07       5.818738884710e-04      -2.036137149460e-06 
   73       1.942282554182e+03       3.685601336236e-01       1.694647434667e-03      -7.052336587208e+00       1.266716595324e-07       5.735548761442e-04      -2.106979090241e-06 
   74       1.967232335499e+03       3.824162804576e-01       1.741528776609e-03      -7.535265283219e+00       1.259691735224e-07       5.654873239898e-04      -2.174492833786e-06 
   75       1.992407357141e+03       3.964565124013e-01       1.789059792714e-03      -8.028833014690e+00       1.252630643345e-07       5.575991401666e-04      -2.234994412382e-06 
   76       2.017802939848e+03       4.106680161246e-01       1.837242900435e-03      -8.532638631235e+00       1.245410099009e-07       5.498171601629e-04      -2.285052827123e-06 
   77       2.043425942031e+03       4.250416650978e-01       1.886079098329e-03      -9.046510172274e+00       1.238078040338e-07       5.421518951853e-04      -2.324062509753e-06 
   78       2.069284751488e+03       4.395691383698e-01       1.935569019524e-03      -9.570340655858e+00       1.230717018060e-07       5.346317106808e-04      -2.352310863783e-06 
