# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.139059303356e+03       6.177939180512e-02       0.000000000000e+00       2.050556313604e+00       1.811654461305e-07       5.464750012262e-04      -2.174465058567e-06 
   42       1.153218702079e+03       6.686626193334e-02       0.000000000000e+00       1.991234010729e+00       1.809708401659e-07       5.366291569179e-04      -2.013970126934e-06 
   43       1.167442598759e+03       7.221286332170e-02       0.000000000000e+00       1.920009349504e+00       1.807504276077e-07       5.274294166729e-04      -1.776042062381e-06 
   44       1.181799937151e+03       7.784213786808e-02       0.000000000000e+00       1.837825176255e+00       1.804947286535e-07       5.184920374505e-04      -1.507626382199e-06 
   45       1.196341012835e+03       8.377518997662e-02       0.000000000000e+00       1.745624512086e+00       1.801684316603e-07       5.093758921559e-04      -1.260087933219e-06 
   46       1.211078634565e+03       9.001489681292e-02       0.000000000000e+00       1.643523497713e+00       1.798020082592e-07       5.001434708003e-04      -1.052801507002e-06 
   47       1.225998438597e+03       9.655769333198e-02       0.000000000000e+00       1.531414177339e+00       1.794310656251e-07       4.909957960677e-04      -8.963314644531e-07 
   48       1.241061563133e+03       1.033979737699e-01       0.000000000000e+00       1.409192576101e+00       1.790655812741e-07       4.821209660089e-04      -8.018358158243e-07 
   49       1.256202653945e+03       1.105279809745e-01       0.000000000000e+00       1.276757790263e+00       1.786821039175e-07       4.736888346222e-04      -7.810391123067e-07 
   50       1.271354807368e+03       1.179399859152e-01       0.000000000000e+00       1.133945383347e+00       1.782389613907e-07       4.658294348929e-04      -8.416906090252e-07 
   51       1.286537008013e+03       1.256337804071e-01       0.000000000000e+00       9.803083720255e-01       1.777538822415e-07       4.585714893639e-04      -9.718090643440e-07 
   52       1.301786977627e+03       1.336110269037e-01       0.000000000000e+00       8.152752186675e-01       1.772523419667e-07       4.518693606302e-04      -1.149061185187e-06 
   53       1.317135602593e+03       1.418731432469e-01       0.000000000000e+00       6.382064231653e-01       1.767431023655e-07       4.456082029352e-04      -1.344056134706e-06 
   54       1.332606207195e+03       1.504212997718e-01       0.000000000000e+00       4.483905216423e-01       1.762136124827e-07       4.395945862205e-04      -1.519615214141e-06 
   55       1.348215804512e+03       1.592561232192e-01       0.000000000000e+00       2.451894792247e-01       1.756406877198e-07       4.336168349437e-04      -1.639225450031e-06 
   56       1.363980877890e+03       1.683767289766e-01       0.000000000000e+00       2.852633103152e-02       1.750415075931e-07       4.276760898936e-04      -1.697945613004e-06 
   57       1.379911762779e+03       1.777814433526e-01       0.000000000000e+00      -2.014883269004e-01       1.744384123277e-07       4.218230913209e-04      -1.701545572695e-06 
   58       1.396010159385e+03       1.874680616962e-01       0.000000000000e+00      -4.446933384274e-01       1.738427300493e-07       4.160928186874e-04      -1.658526295521e-06 
   59       1.412268482988e+03       1.974338340780e-01       0.000000000000e+00      -7.008751680425e-01       1.732519408871e-07       4.105018283413e-04      -1.580402009728e-06 
   60       1.428669214257e+03       2.076754509707e-01       0.000000000000e+00      -9.697660816186e-01       1.726465817143e-07       4.050454716959e-04      -1.481992788340e-06 
   61       1.445193975051e+03       2.181891393066e-01       0.000000000000e+00      -1.251080678649e+00       1.720005820839e-07       3.997106847471e-04      -1.378792189023e-06 
   62       1.461854606146e+03       2.289710082384e-01       0.000000000000e+00      -1.544639186891e+00       1.713260264134e-07       3.945262635414e-04      -1.277310278482e-06 
   63       1.478667944109e+03       2.400167559315e-01       0.000000000000e+00      -1.850268740175e+00       1.706421226355e-07       3.895242260137e-04      -1.182038223830e-06 
   64       1.495646377009e+03       2.513215554337e-01       0.000000000000e+00      -2.167766878518e+00       1.699617573667e-07       3.847238852043e-04      -1.098152219152e-06 
   65       1.512797503315e+03       2.628800438577e-01       0.000000000000e+00      -2.496900945737e+00       1.692899255234e-07       3.801300607219e-04      -1.031560564761e-06 
   66       1.530123790794e+03       2.746863115648e-01       0.000000000000e+00      -2.837407487051e+00       1.686220276773e-07       3.757312192825e-04      -9.889520775474e-07 
   67       1.547622235408e+03       2.867338913472e-01       0.000000000000e+00      -3.188991646694e+00       1.679420309314e-07       3.714975443239e-04      -9.778458324089e-07 
   68       1.565288779569e+03       2.990159012728e-01       0.000000000000e+00      -3.551379760046e+00       1.672304065474e-07       3.673932036635e-04      -1.004465698932e-06 
   69       1.583133368989e+03       3.115255310061e-01       0.000000000000e+00      -3.924490851191e+00       1.664964932213e-07       3.634221571204e-04      -1.066489327286e-06 
   70       1.601167347987e+03       3.242556350494e-01       0.000000000000e+00      -4.308298962777e+00       1.657554633273e-07       3.595925840008e-04      -1.158201074608e-06 
   71       1.619398754630e+03       3.371985810368e-01       0.000000000000e+00      -4.702783780638e+00       1.650186990110e-07       3.559027406147e-04      -1.272366585505e-06 
   72       1.637832101345e+03       3.503462428472e-01       0.000000000000e+00      -5.107931391873e+00       1.642929117282e-07       3.523398340369e-04      -1.400112434905e-06 
   73       1.656468155544e+03       3.636899937173e-01       0.000000000000e+00      -5.523735042926e+00       1.635791943920e-07       3.488788569109e-04      -1.530802226022e-06 
   74       1.675303720239e+03       3.772206993543e-01       0.000000000000e+00      -5.950195897668e+00       1.628720041807e-07       3.454813832933e-04      -1.651909143438e-06 
   75       1.694331414667e+03       3.909287110494e-01       0.000000000000e+00      -6.387323795480e+00       1.621580740606e-07       3.420943255417e-04      -1.748884961303e-06 
   76       1.713543827282e+03       4.048041351216e-01       0.000000000000e+00      -6.835085835167e+00       1.614222857890e-07       3.386662613159e-04      -1.808786928325e-06 
   77       1.732947334018e+03       4.188377132008e-01       0.000000000000e+00      -7.293239626508e+00       1.606705381205e-07       3.352045369519e-04      -1.832619549249e-06 
   78       1.752550412990e+03       4.330200907018e-01       0.000000000000e+00      -7.761470867332e+00       1.599129800903e-07       3.317313691823e-04      -1.826106480144e-06 
   79       1.772359368040e+03       4.473415535334e-01       0.000000000000e+00      -8.239442513373e+00       1.591572019963e-07       3.282672940951e-04      -1.796308762965e-06 
   80       1.792378199013e+03       4.617920268770e-01       0.000000000000e+00      -8.726794466478e+00       1.584077194764e-07       3.248308691616e-04      -1.751719606505e-06 
   81       1.812608472036e+03       4.763610739667e-01       0.000000000000e+00      -9.223143262815e+00       1.576654223958e-07       3.214383646261e-04      -1.702361672088e-06 
   82       1.833049189801e+03       4.910378948681e-01       0.000000000000e+00      -9.728081761083e+00       1.569269876316e-07       3.181034442601e-04      -1.659886863991e-06 
   83       1.853696661837e+03       5.058113252580e-01       0.000000000000e+00      -1.024117883072e+01       1.561842548456e-07       3.148368354790e-04      -1.637678624603e-06 
   84       1.874546900036e+03       5.206695184418e-01       0.000000000000e+00      -1.076199583307e+01       1.554281480035e-07       3.116471161442e-04      -1.647725872793e-06 
   85       1.895603545665e+03       5.355989335129e-01       0.000000000000e+00      -1.129013988723e+01       1.546634923498e-07       3.085440693757e-04      -1.690109147598e-06 
   86       1.916871024753e+03       5.505851764337e-01       0.000000000000e+00      -1.182521890396e+01       1.538978277827e-07       3.055355326753e-04      -1.761103819505e-06 
   87       1.938352053699e+03       5.656132954352e-01       0.000000000000e+00      -1.236682554869e+01       1.531369469919e-07       3.026260345291e-04      -1.856132475898e-06 
   88       1.960047551994e+03       5.806677744729e-01       0.000000000000e+00      -1.291453721198e+01       1.523845794219e-07       2.998164708724e-04      -1.969709125054e-06 
   89       1.981956554934e+03       5.957325266819e-01       0.000000000000e+00      -1.346791597997e+01       1.516420557387e-07       2.971037722617e-04      -2.095382049176e-06 
   90       2.004076126346e+03       6.107908878332e-01       0.000000000000e+00      -1.402650860480e+01       1.509079523404e-07       2.944805617565e-04      -2.225675306457e-06 
   91       2.026401271303e+03       6.258256097889e-01       0.000000000000e+00      -1.458984647507e+01       1.501777154566e-07       2.919348035087e-04      -2.352028882174e-06 
   92       2.048924848848e+03       6.408188539578e-01       0.000000000000e+00      -1.515744558628e+01       1.494432643760e-07       2.894494420610e-04      -2.464737488818e-06 
   93       2.071640139296e+03       6.557532477618e-01       0.000000000000e+00      -1.572883034855e+01       1.486963279389e-07       2.870077756507e-04      -2.554977900109e-06 
   94       2.094549177404e+03       6.706152500059e-01       0.000000000000e+00      -1.630360916992e+01       1.479405742231e-07       2.846117968977e-04      -2.621556918168e-06 
   95       2.117655516969e+03       6.853922819153e-01       0.000000000000e+00      -1.688141023904e+01       1.471823119278e-07       2.822672895493e-04      -2.665564484295e-06 
   96       2.140961637759e+03       7.000717171636e-01       0.000000000000e+00      -1.746185899443e+01       1.464268846650e-07       2.799782896273e-04      -2.688436360821e-06 
   97       2.164468894668e+03       7.146408899202e-01       0.000000000000e+00      -1.804457842214e+01       1.456784991720e-07       2.777469249020e-04      -2.691975922016e-06 
   98       2.188177466880e+03       7.290871028976e-01       0.000000000000e+00      -1.862918935340e+01       1.449400437367e-07       2.755732501345e-04      -2.678376434977e-06 
   99       2.212086307024e+03       7.433976353991e-01       0.000000000000e+00      -1.921531076227e+01       1.442128966266e-07       2.734550780867e-04      -2.650243830481e-06 
  100       2.236193090331e+03       7.575597513660e-01       0.000000000000e+00      -1.980256006329e+01       1.434967243108e-07       2.713878062985e-04      -2.610619963798e-06 
  101       2.260494163801e+03       7.715607074248e-01       0.000000000000e+00      -2.039055340916e+01       1.427892692645e-07       2.693642396333e-04      -2.563006365487e-06 
  102       2.284984495352e+03       7.853877609351e-01       0.000000000000e+00      -2.097890598834e+01       1.420861271467e-07       2.673744085904e-04      -2.511388482151e-06 
  103       2.309657622986e+03       7.990281780367e-01       0.000000000000e+00      -2.156723232275e+01       1.413805131401e-07       2.654053833863e-04      -2.460260407159e-06 
  104       2.334507224394e+03       8.124690787235e-01       0.000000000000e+00      -2.215512387511e+01       1.406657843152e-07       2.634451807522e-04      -2.413728590560e-06 
  105       2.359532176768e+03       8.256969308980e-01       0.000000000000e+00      -2.274207778484e+01       1.399443444755e-07       2.614958103829e-04      -2.372559341909e-06 
  106       2.384732088898e+03       8.386980026552e-01       0.000000000000e+00      -2.332755901548e+01       1.392206634764e-07       2.595625092971e-04      -2.336581829454e-06 
  107       2.410105709119e+03       8.514585253344e-01       0.000000000000e+00      -2.391102223312e+01       1.384986263768e-07       2.576498104523e-04      -2.305553415540e-06 
  108       2.435650892280e+03       8.639646997756e-01       0.000000000000e+00      -2.449191185468e+01       1.377814390930e-07       2.557614758998e-04      -2.279155294494e-06 
  109       2.461364566707e+03       8.762027025755e-01       0.000000000000e+00      -2.506966209622e+01       1.370715292203e-07       2.539004282924e-04      -2.256988039040e-06 
  110       2.487242701174e+03       8.881586923445e-01       0.000000000000e+00      -2.564369702126e+01       1.363704419306e-07       2.520686807437e-04      -2.238567055252e-06 
  111       2.513280271863e+03       8.998188159631e-01       0.000000000000e+00      -2.621343058906e+01       1.356787308527e-07       2.502672650415e-04      -2.223317946047e-06 
  112       2.539471229333e+03       9.111692148383e-01       0.000000000000e+00      -2.677826670297e+01       1.349958438415e-07       2.484961582129e-04      -2.210571783207e-06 
  113       2.565808465488e+03       9.221960311599e-01       0.000000000000e+00      -2.733759925872e+01       1.343200035436e-07       2.467542074425e-04      -2.199560287943e-06 
  114       2.592283780537e+03       9.328854141575e-01       0.000000000000e+00      -2.789081219271e+01       1.336480826648e-07       2.450390533428e-04      -2.189410919999e-06 
  115       2.618887849967e+03       9.432235263565e-01       0.000000000000e+00      -2.843727953035e+01       1.329754738479e-07       2.433470515781e-04      -2.179141875282e-06 
  116       2.645611711500e+03       9.531971888982e-01       0.000000000000e+00      -2.897639144004e+01       1.322977900945e-07       2.416745867561e-04      -2.167865565379e-06 
