# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   60       1.430296147945e+03       2.094242332648e-01       1.819554255731e-03      -9.739886927759e-01       1.726465817143e-07       4.050454716959e-04      -1.481992788340e-06 
   61       1.446862394046e+03       2.199923689721e-01       1.881014271247e-03      -1.255344351921e+00       1.720005820839e-07       3.997106847471e-04      -1.378792189023e-06 
   62       1.463564701563e+03       2.308291874365e-01       1.943491574267e-03      -1.548927347529e+00       1.713260264134e-07       3.945262635414e-04      -1.277310278482e-06 
   63       1.480419872780e+03       2.419303667157e-01       2.006987616843e-03      -1.854563756080e+00       1.706421226355e-07       3.895242260137e-04      -1.182038223830e-06 
   64       1.497440258425e+03       2.532910598261e-01       2.071504149112e-03      -2.172050059840e+00       1.699617573667e-07       3.847238852043e-04      -1.098152219152e-06 
   65       1.514633416437e+03       2.649058839534e-01       2.137043234536e-03      -2.501152545936e+00       1.692899255234e-07       3.801300607219e-04      -1.031560564761e-06 
   66       1.532001770722e+03       2.767689096623e-01       2.203607265148e-03      -2.841606705424e+00       1.686220276773e-07       3.757312192825e-04      -9.889520775474e-07 
   67       1.549542269918e+03       2.888736501066e-01       2.271198976799e-03      -3.193116632367e+00       1.679420309314e-07       3.714975443239e-04      -9.778458324089e-07 
   68       1.567250807083e+03       3.012132046332e-01       2.339821401371e-03      -3.555407584647e+00       1.672304065474e-07       3.673932036635e-04      -1.004465698932e-06 
   69       1.585137281476e+03       3.137807474999e-01       2.409477678126e-03      -3.928397376907e+00       1.664964932213e-07       3.634221571204e-04      -1.066489327286e-06 
   70       1.603212989697e+03       3.265691192559e-01       2.480171231343e-03      -4.312058796367e+00       1.657554633273e-07       3.595925840008e-04      -1.158201074608e-06 
   71       1.621485919245e+03       3.395706743922e-01       2.551905843351e-03      -4.706370258966e+00       1.650186990110e-07       3.559027406147e-04      -1.272366585505e-06 
   72       1.639960529041e+03       3.527772745002e-01       2.624685668155e-03      -5.111316568076e+00       1.642929117282e-07       3.523398340369e-04      -1.400112434905e-06 
   73       1.658637529953e+03       3.661802814309e-01       2.698515245078e-03      -5.526889673204e+00       1.635791943920e-07       3.488788569109e-04      -1.530802226022e-06 
   74       1.677513665318e+03       3.797705504530e-01       2.773399512385e-03      -5.953089428706e+00       1.628720041807e-07       3.454813832933e-04      -1.651909143438e-06 
   75       1.696581491468e+03       3.935384234126e-01       2.849343820919e-03      -6.389924352492e+00       1.621580740606e-07       3.420943255417e-04      -1.748884961303e-06 
   76       1.715833537381e+03       4.074739980516e-01       2.926353185868e-03      -6.837360159840e+00       1.614222857890e-07       3.386662613159e-04      -1.808786928325e-06 
   77       1.735276144509e+03       4.215680077858e-01       3.004429854402e-03      -7.295152852704e+00       1.606705381205e-07       3.352045369519e-04      -1.832619549249e-06 
   78       1.754917763693e+03       4.358110906753e-01       3.083575317191e-03      -7.762986430443e+00       1.599129800903e-07       3.317313691823e-04      -1.826106480144e-06 
   79       1.774764672344e+03       4.501935263372e-01       3.163791028962e-03      -8.240522107383e+00       1.591572019963e-07       3.282672940951e-04      -1.796308762965e-06 
   80       1.794820844763e+03       4.647052347680e-01       3.245078406506e-03      -8.727398000608e+00       1.584077194764e-07       3.248308691616e-04      -1.751719606505e-06 
   81       1.815087822466e+03       4.793357751645e-01       3.327438826691e-03      -9.223228817756e+00       1.576654223958e-07       3.214383646261e-04      -1.702361672088e-06 
   82       1.835564584504e+03       4.940743447464e-01       3.410873624473e-03      -9.727605544813e+00       1.569269876316e-07       3.181034442601e-04      -1.659886863991e-06 
   83       1.856247417782e+03       5.089097775774e-01       3.495384090901e-03      -1.024009513391e+01       1.561842548456e-07       3.148368354790e-04      -1.637678624603e-06 
   84       1.877132311921e+03       5.238302271303e-01       3.580971554926e-03      -1.076025707072e+01       1.554281480035e-07       3.116471161442e-04      -1.647725872793e-06 
   85       1.898222884065e+03       5.388221560978e-01       3.667637648757e-03      -1.128769691633e+01       1.546634923498e-07       3.085440693757e-04      -1.690109147598e-06 
   86       1.919523536184e+03       5.538711761752e-01       3.755384083047e-03      -1.182202111030e+01       1.538978277827e-07       3.055355326753e-04      -1.761103819505e-06 
   87       1.941036961386e+03       5.689623430289e-01       3.844212566441e-03      -1.236282085219e+01       1.531369469919e-07       3.026260345291e-04      -1.856132475898e-06 
   88       1.962764056664e+03       5.840801498035e-01       3.934124804990e-03      -1.290967207305e+01       1.523845794219e-07       2.998164708724e-04      -1.969709125054e-06 
   89       1.984703835650e+03       5.992085206280e-01       4.025122501571e-03      -1.346213540686e+01       1.516420557387e-07       2.971037722617e-04      -2.095382049176e-06 
   90       2.006853341360e+03       6.143308041222e-01       4.117207355303e-03      -1.401975616205e+01       1.509079523404e-07       2.944805617565e-04      -2.225675306457e-06 
   91       2.029207558950e+03       6.294297669035e-01       4.210381060968e-03      -1.458206429299e+01       1.501777154566e-07       2.919348035087e-04      -2.352028882174e-06 
   92       2.051759328465e+03       6.444875870933e-01       4.304645308425e-03      -1.514857437145e+01       1.494432643760e-07       2.894494420610e-04      -2.464737488818e-06 
   93       2.074501905080e+03       6.594869129826e-01       4.400002671675e-03      -1.571880950365e+01       1.486963279389e-07       2.870077756507e-04      -2.554977900109e-06 
   94       2.097437269819e+03       6.744142352714e-01       4.496459430251e-03      -1.629237725803e+01       1.479405742231e-07       2.846117968977e-04      -2.621556918168e-06 
   95       2.120568913269e+03       6.892570123683e-01       4.594023173065e-03      -1.686890515745e+01       1.471823119278e-07       2.822672895493e-04      -2.665564484295e-06 
   96       2.143899249235e+03       7.040026584415e-01       4.692701958047e-03      -1.744801804727e+01       1.464268846650e-07       2.799782896273e-04      -2.688436360821e-06 
   97       2.167429563831e+03       7.186385515463e-01       4.792504323771e-03      -1.802933839555e+01       1.456784991720e-07       2.777469249020e-04      -2.691975922016e-06 
   98       2.191159964574e+03       7.331520417530e-01       4.893439301093e-03      -1.861248659327e+01       1.449400437367e-07       2.755732501345e-04      -2.678376434977e-06 
   99       2.215089329474e+03       7.475304592744e-01       4.995516424776e-03      -1.919708125445e+01       1.442128966266e-07       2.734550780867e-04      -2.650243830481e-06 
  100       2.239215256126e+03       7.617611225941e-01       5.098745745118e-03      -1.978273951636e+01       1.434967243108e-07       2.713878062985e-04      -2.610619963798e-06 
  101       2.263534010805e+03       7.758313465933e-01       5.203137839589e-03      -2.036907733973e+01       1.427892692645e-07       2.693642396333e-04      -2.563006365487e-06 
  102       2.288040477556e+03       7.897284506796e-01       5.308703824454e-03      -2.095570980887e+01       1.420861271467e-07       2.673744085904e-04      -2.511388482151e-06 
  103       2.312728107287e+03       8.034397669142e-01       5.415455366406e-03      -2.154225143191e+01       1.413805131401e-07       2.654053833863e-04      -2.460260407159e-06 
  104       2.337590496208e+03       8.169524843606e-01       5.523403664382e-03      -2.212829365261e+01       1.406657843152e-07       2.634451807522e-04      -2.413728590560e-06 
  105       2.362626473629e+03       8.302531406793e-01       5.632556213319e-03      -2.271333327952e+01       1.399443444755e-07       2.614958103829e-04      -2.372559341909e-06 
  106       2.387835609741e+03       8.433280766877e-01       5.742919622871e-03      -2.329683490330e+01       1.392206634764e-07       2.595625092971e-04      -2.336581829454e-06 
  107       2.413216615043e+03       8.561636002578e-01       5.854500608500e-03      -2.387825287083e+01       1.384986263768e-07       2.576498104523e-04      -2.305553415540e-06 
  108       2.438767307332e+03       8.687459926447e-01       5.967305991787e-03      -2.445703133497e+01       1.377814390930e-07       2.557614758998e-04      -2.279155294494e-06 
  109       2.464484578705e+03       8.810615148138e-01       6.081342700743e-03      -2.503260430434e+01       1.370715292203e-07       2.539004282924e-04      -2.256988039040e-06 
  110       2.490364362558e+03       8.930964137697e-01       6.196617770128e-03      -2.560439569309e+01       1.363704419306e-07       2.520686807437e-04      -2.238567055252e-06 
  111       2.516401600576e+03       9.048369288832e-01       6.313138341759e-03      -2.617181937063e+01       1.356787308527e-07       2.502672650415e-04      -2.223317946047e-06 
  112       2.542590209736e+03       9.162692982200e-01       6.430911664825e-03      -2.673427921140e+01       1.349958438415e-07       2.484961582129e-04      -2.210571783207e-06 
  113       2.568923049305e+03       9.273797648686e-01       6.549945096203e-03      -2.729116914465e+01       1.343200035436e-07       2.467542074425e-04      -2.199560287943e-06 
  114       2.595391887831e+03       9.381545832679e-01       6.670246100767e-03      -2.784187320420e+01       1.336480826648e-07       2.450390533428e-04      -2.189410919999e-06 
  115       2.621987370145e+03       9.485800255357e-01       6.791822251705e-03      -2.838576557814e+01       1.329754738479e-07       2.433470515781e-04      -2.179141875282e-06 
  116       2.648700503779e+03       9.586430247431e-01       6.914681136097e-03      -2.892223676407e+01       1.322977900945e-07       2.416745867561e-04      -2.167865565379e-06 
  117       2.675527393799e+03       9.683331799391e-01       7.038830057968e-03      -2.945077553563e+01       1.316167425236e-07       2.400224621414e-04      -2.155452490865e-06 
  118       2.702465024341e+03       9.776410079172e-01       7.164276299555e-03      -2.997089708133e+01       1.309354240200e-07       2.383921582322e-04      -2.141978598035e-06 
  119       2.729509771346e+03       9.865573399102e-01       7.291027212286e-03      -3.048211806844e+01       1.302565442391e-07       2.367844620533e-04      -2.127527523636e-06 
  120       2.756657382991e+03       9.950733335497e-01       7.419090216259e-03      -3.098395692351e+01       1.295823753272e-07       2.351994187865e-04      -2.112190857642e-06 
  121       2.783902960120e+03       1.003180484826e+00       7.548472799720e-03      -3.147593411299e+01       1.289146951588e-07       2.336362823884e-04      -2.096068409548e-06 
  122       2.811240936677e+03       1.010870640048e+00       7.679182518533e-03      -3.195757242376e+01       1.282547280466e-07       2.320934651956e-04      -2.079268478170e-06 
  123       2.838665060134e+03       1.018136007803e+00       7.811226995661e-03      -3.242839724378e+01       1.276030828820e-07       2.305684865178e-04      -2.061908124974e-06 
  124       2.866168371925e+03       1.024969170915e+00       7.944613920636e-03      -3.288793684258e+01       1.269596886628e-07       2.290579202176e-04      -2.044113450907e-06 
  125       2.893743187878e+03       1.031363098406e+00       8.079351049044e-03      -3.333572265192e+01       1.263237273652e-07       2.275573412781e-04      -2.026019876749e-06 
  126       2.921381078644e+03       1.037311157456e+00       8.215446201989e-03      -3.377128954631e+01       1.256935641168e-07       2.260612713582e-04      -2.007772426982e-06 
  127       2.949072850133e+03       1.042807125361e+00       8.352907265579e-03      -3.419417612361e+01       1.250666746280e-07       2.245631233344e-04      -1.989526017169e-06 
  128       2.976808523939e+03       1.047845201494e+00       8.491742190397e-03      -3.460392498560e+01       1.244395698386e-07       2.230551448313e-04      -1.971445744852e-06 
  129       3.004578432474e+03       1.052420201747e+00       8.631959049719e-03      -3.500008128371e+01       1.238090315498e-07       2.215306743948e-04      -1.953680512369e-06 
  130       3.032376681754e+03       1.056528140577e+00       8.773566222519e-03      -3.538218757978e+01       1.231763012457e-07       2.199914560788e-04      -1.936278328661e-06 
  131       3.060198033269e+03       1.060165735713e+00       8.916572229641e-03      -3.574978894913e+01       1.225436552232e-07       2.184414176857e-04      -1.919257648504e-06 
  132       3.088036811863e+03       1.063330244523e+00       9.060985676755e-03      -3.610243493040e+01       1.219131413232e-07       2.168844525753e-04      -1.902632550877e-06 
  133       3.115886894138e+03       1.066019477291e+00       9.206815254255e-03      -3.643967979372e+01       1.212865489475e-07       2.153244093330e-04      -1.886412457188e-06 
  134       3.143741696864e+03       1.068231810471e+00       9.354069737151e-03      -3.676108280885e+01       1.206653778342e-07       2.137650811927e-04      -1.870601844170e-06 
  135       3.171594165387e+03       1.069966199962e+00       9.502757984967e-03      -3.706620851339e+01       1.200508055682e-07       2.122101952142e-04      -1.855199951456e-06 
  136       3.199436762034e+03       1.071222194368e+00       9.652888941639e-03      -3.735462698090e+01       1.194436538112e-07       2.106634012153e-04      -1.840200483817e-06 
  137       3.227261454526e+03       1.071999948262e+00       9.804471635407e-03      -3.762591408908e+01       1.188443532287e-07       2.091282604579e-04      -1.825591308080e-06 
  138       3.255059704379e+03       1.072300235459e+00       9.957515178715e-03      -3.787965178792e+01       1.182529070960e-07       2.076082340890e-04      -1.811354144718e-06 
  139       3.282822455318e+03       1.072124462275e+00       1.011202876810e-02      -3.811542836790e+01       1.176688535642e-07       2.061066713362e-04      -1.797464254107e-06 
  140       3.310540121683e+03       1.071474680792e+00       1.026802168411e-02      -3.833283872812e+01       1.170912265647e-07       2.046267974571e-04      -1.783890117461e-06 
  141       3.338202576834e+03       1.070353602130e+00       1.042550329116e-02      -3.853148464446e+01       1.165185153354e-07       2.031717014439e-04      -1.770593112435e-06 
  142       3.365799141562e+03       1.068764609704e+00       1.058448303748e-02      -3.871097503778e+01       1.159486225468e-07       2.017443234824e-04      -1.757527183408e-06 
  143       3.393318572496e+03       1.066711772498e+00       1.074497045495e-02      -3.887092624204e+01       1.153788210099e-07       2.003474421647e-04      -1.744638506427e-06 
  144       3.420750054324e+03       1.064199934281e+00       1.090697414487e-02      -3.901096719903e+01       1.148066577675e-07       1.989833632337e-04      -1.731874597110e-06 
  145       3.448086311168e+03       1.061234963196e+00       1.107049862264e-02      -3.913075505365e+01       1.142329666843e-07       1.976529617579e-04      -1.719213889953e-06 
  146       3.475320781340e+03       1.057823552109e+00       1.123554716032e-02      -3.922996161300e+01       1.136593607940e-07       1.963564736659e-04      -1.706639881561e-06 
  147       3.502446635304e+03       1.053973158448e+00       1.140212276705e-02      -3.930826885180e+01       1.130873193973e-07       1.950937627764e-04      -1.694131878084e-06 
  148       3.529456769849e+03       1.049692017895e+00       1.157022818304e-02      -3.936536920885e+01       1.125181719372e-07       1.938643014993e-04      -1.681664800941e-06 
  149       3.556343802267e+03       1.044989158097e+00       1.173986587374e-02      -3.940096588348e+01       1.119530812704e-07       1.926671512205e-04      -1.669208989472e-06 
  150       3.583100064532e+03       1.039874412364e+00       1.191103802380e-02      -3.941477313206e+01       1.113930263279e-07       1.915009423704e-04      -1.656730000515e-06 
  151       3.609717597476e+03       1.034358433372e+00       1.208374653123e-02      -3.940651656447e+01       1.108387841553e-07       1.903638541749e-04      -1.644188404911e-06 
