# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.542958791684e+03       5.874513233426e-02       1.527008072055e-04       1.063072436573e+00       1.015954104750e-07       9.916195198685e-04      -1.354493846856e-06 
   42       1.573394314768e+03       6.369164968762e-02       1.603450346445e-04       9.518159505975e-01       1.009198173106e-07       9.598002996499e-04      -1.477588748733e-06 
   43       1.604300618184e+03       6.890371772217e-02       1.681763018193e-04       8.279693903251e-01       1.002327836435e-07       9.292775759267e-04      -1.592701819544e-06 
   44       1.635583054089e+03       7.438942089173e-02       1.761943792192e-04       6.900992575298e-01       9.952865127148e-08       9.002027096937e-04      -1.691785937872e-06 
   45       1.667139546959e+03       8.015648977190e-02       1.843990496457e-04       5.368893008550e-01       9.878532095464e-08       8.725858069993e-04      -1.767017825697e-06 
   46       1.698987182964e+03       8.621035725008e-02       1.927901195884e-04       3.681756608199e-01       9.802222221589e-08       8.465444793543e-04      -1.817372553261e-06 
   47       1.731167356628e+03       9.255554299630e-02       2.013674175472e-04       1.842019873198e-01       9.726200316183e-08       8.221000048797e-04      -1.844686469240e-06 
   48       1.763708949203e+03       9.919616571835e-02       2.101307957758e-04      -1.465896537556e-02       9.651112613967e-08       7.990761681976e-04      -1.852159038076e-06 
   49       1.796626970868e+03       1.061359223960e-01       2.190801341150e-04      -2.278986740420e-01       9.575499586792e-08       7.770678977160e-04      -1.844526708591e-06 
   50       1.829927548759e+03       1.133776420279e-01       2.282152900791e-04      -4.550453637023e-01       9.496753149887e-08       7.555912544832e-04      -1.827111170186e-06 
   51       1.863627637343e+03       1.209218522477e-01       2.375359242475e-04      -6.962522265617e-01       9.415991306773e-08       7.346863554297e-04      -1.802059180582e-06 
   52       1.897738311158e+03       1.287677877370e-01       2.470416341045e-04      -9.518573483182e-01       9.334820557202e-08       7.144996138825e-04      -1.770904979058e-06 
   53       1.932257852540e+03       1.369137418866e-01       2.567320049182e-04      -1.222220206823e+00       9.253805492736e-08       6.951109521045e-04      -1.735612874104e-06 
   54       1.967170692450e+03       1.453570260078e-01       2.666066110447e-04      -1.507723439582e+00       9.172185511235e-08       6.765225032710e-04      -1.698617290927e-06 
   55       2.002455689180e+03       1.540951260991e-01       2.766649283972e-04      -1.808703630087e+00       9.088536750057e-08       6.586911350097e-04      -1.662460960220e-06 
   56       2.038115799305e+03       1.631296031031e-01       2.869060434027e-04      -2.125219482712e+00       9.003927959431e-08       6.416686862635e-04      -1.628450379346e-06 
