# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1850       2.643840621503e+02       3.662413928571e+00       0.000000000000e+00      -1.556979782413e-01       2.500655994218e-08       1.194905423865e-06       1.957163675300e-08 
 1851       2.636522918509e+02       3.665094018061e+00       0.000000000000e+00       1.290939226665e-01       2.497962071963e-08       1.153064695616e-06       1.663311268683e-08 
 1852       2.628999723448e+02       3.668895960038e+00       0.000000000000e+00       4.125128179454e-01       2.495271578262e-08       1.111183219565e-06       1.367489206144e-08 
 1853       2.621272737946e+02       3.673813218546e+00       0.000000000000e+00       6.944500666342e-01       2.492584506832e-08       1.069417297390e-06       1.072793389815e-08 
 1854       2.613343672996e+02       3.679839217644e+00       0.000000000000e+00       9.747965774427e-01       2.489900850833e-08       1.027924242490e-06       7.823398064230e-09 
 1855       2.605214248968e+02       3.686967341349e+00       0.000000000000e+00       1.253442808153e+00       2.487220602864e-08       9.868623827071e-07       4.992645815006e-09 
 1856       2.596886195623e+02       3.695190933577e+00       0.000000000000e+00       1.530278765024e+00       2.484543754960e-08       9.463910630582e-07       2.267240336414e-09 
 1857       2.588361252129e+02       3.704503298082e+00       0.000000000000e+00       1.805194002188e+00       2.481870298590e-08       9.066706484704e-07      -3.210527117883e-10 
 1858       2.579641167069e+02       3.714897698399e+00       0.000000000000e+00       2.078077621060e+00       2.479200224652e-08       8.678625265163e-07      -2.740264652248e-09 
 1859       2.570727698461e+02       3.726367357783e+00       0.000000000000e+00       2.348818269735e+00       2.476533523468e-08       8.301291101540e-07      -4.958223245656e-09 
 1860       2.561622613769e+02       3.738905459151e+00       0.000000000000e+00       2.617304142391e+00       2.473870184787e-08       7.936338404691e-07      -6.942552145798e-09 
 1861       2.552327689913e+02       3.752505145021e+00       0.000000000000e+00       2.883422978693e+00       2.471210197775e-08       7.585411894207e-07      -8.660670354029e-09 
 1862       2.542844713288e+02       3.767159517456e+00       0.000000000000e+00       3.147062063192e+00       2.468553551015e-08       7.250166625893e-07      -1.007979167315e-08 
 1863       2.533175479774e+02       3.782861638001e+00       0.000000000000e+00       3.408108224730e+00       2.465900232502e-08       6.932268019284e-07      -1.116692416072e-08 
 1864       2.523321794752e+02       3.799604527627e+00       0.000000000000e+00       3.666447835842e+00       2.463250229643e-08       6.633391885188e-07      -1.188886958176e-08 
 1865       2.513285473114e+02       3.817381166671e+00       0.000000000000e+00       3.921966812154e+00       2.460603529248e-08       6.355224453255e-07      -1.221222286089e-08 
 1866       2.503068339280e+02       3.836184494775e+00       0.000000000000e+00       4.174550611792e+00       2.457960117534e-08       6.099462399579e-07      -1.210337153385e-08 
 1867       2.492672227210e+02       3.856007410827e+00       0.000000000000e+00       4.424084234778e+00       2.455319980114e-08       5.867812874333e-07      -1.152849519853e-08 
 1868       2.482098980416e+02       3.876842772905e+00       0.000000000000e+00       4.670452222435e+00       2.452683101998e-08       5.661993529422e-07      -1.045356496526e-08 
 1869       2.471350451979e+02       3.898683398216e+00       0.000000000000e+00       4.913538656790e+00       2.450049467591e-08       5.483732546179e-07      -8.844342906655e-09 
 1870       2.460428790933e+02       3.921519693917e+00       0.000000000000e+00       5.153239746673e+00       2.447419064154e-08       5.334284794048e-07      -6.676353879465e-09 
 1871       2.449337303848e+02       3.945332529436e+00       0.000000000000e+00       5.389501694916e+00       2.444791892275e-08       5.212974039499e-07      -3.964930113033e-09 
 1872       2.438079600020e+02       3.970100308256e+00       0.000000000000e+00       5.622283126312e+00       2.442167955557e-08       5.118633687929e-07      -7.355180396668e-10 
 1873       2.426659305730e+02       3.995801331827e+00       0.000000000000e+00       5.851542527651e+00       2.439547257161e-08       5.050089080213e-07       2.986261649195e-09 
 1874       2.415080064265e+02       4.022413799421e+00       0.000000000000e+00       6.077238247553e+00       2.436929799805e-08       5.006157470648e-07       7.174613527831e-09 
 1875       2.403345535948e+02       4.049915807999e+00       0.000000000000e+00       6.299328496303e+00       2.434315585758e-08       4.985648004871e-07       1.180356696057e-08 
 1876       2.391459398154e+02       4.078285352067e+00       0.000000000000e+00       6.517771345683e+00       2.431704616843e-08       4.987361697756e-07       1.684697562561e-08 
 1877       2.379425345341e+02       4.107500323535e+00       0.000000000000e+00       6.732524728808e+00       2.429096894426e-08       5.010091411286e-07       2.227851703834e-08 
 1878       2.367247089065e+02       4.137538511576e+00       0.000000000000e+00       6.943546439959e+00       2.426492419420e-08       5.052621832398e-07       2.807169207411e-08 
 1879       2.354928358011e+02       4.168377602488e+00       0.000000000000e+00       7.150794134417e+00       2.423891192281e-08       5.113729450812e-07       3.419982449055e-08 
 1880       2.342472898010e+02       4.199995179552e+00       0.000000000000e+00       7.354225328295e+00       2.421293213003e-08       5.192182536826e-07       4.063606044932e-08 
 1881       2.329884472066e+02       4.232368722893e+00       0.000000000000e+00       7.553797398374e+00       2.418698481116e-08       5.286741119097e-07       4.735336803737e-08 
 1882       2.317166860379e+02       4.265475609335e+00       0.000000000000e+00       7.749467581937e+00       2.416106995685e-08       5.396156962390e-07       5.432453678768e-08 
 1883       2.304323860369e+02       4.299293112267e+00       0.000000000000e+00       7.941192976602e+00       2.413518755305e-08       5.519173545309e-07       6.152217719953e-08 
 1884       2.291359286695e+02       4.333798401499e+00       0.000000000000e+00       8.128930540155e+00       2.410933758101e-08       5.654526038002e-07       6.891872025818e-08 
 1885       2.278276971283e+02       4.368968543120e+00       0.000000000000e+00       8.312637090385e+00       2.408352001722e-08       5.800941279840e-07       7.648641695409e-08 
 1886       2.265080763348e+02       4.404780499361e+00       0.000000000000e+00       8.492269304917e+00       2.405773483339e-08       5.957137757077e-07       8.419733780163e-08 
 1887       2.251774529418e+02       4.441211128453e+00       0.000000000000e+00       8.667783721048e+00       2.403198199645e-08       6.121825580482e-07       9.202337235727e-08 
 1888       2.238362153354e+02       4.478237184486e+00       0.000000000000e+00       8.839136735578e+00       2.400626146848e-08       6.293706462948e-07       9.993622873722e-08 
 1889       2.224847536378e+02       4.515835317270e+00       0.000000000000e+00       9.006284604645e+00       2.398057320670e-08       6.471473697081e-07       1.079074331346e-07 
 1890       2.211234597092e+02       4.553982072192e+00       0.000000000000e+00       9.169183443559e+00       2.395491716348e-08       6.653812132756e-07       1.159083293361e-07 
 1891       2.197527271504e+02       4.592653890078e+00       0.000000000000e+00       9.327789226635e+00       2.392929328623e-08       6.839398154664e-07       1.239100782382e-07 
 1892       2.183729513053e+02       4.631827107052e+00       0.000000000000e+00       9.482057787030e+00       2.390370151744e-08       7.026899659816e-07       1.318836573626e-07 
 1893       2.169845292626e+02       4.671477954395e+00       0.000000000000e+00       9.631944816571e+00       2.387814179463e-08       7.214976035044e-07       1.397998603714e-07 
 1894       2.155878598588e+02       4.711582558405e+00       0.000000000000e+00       9.777405865595e+00       2.385261405032e-08       7.402278134458e-07       1.476292965818e-07 
 1895       2.141833436802e+02       4.752116940256e+00       0.000000000000e+00       9.918396342778e+00       2.382711821199e-08       7.587448256896e-07       1.553423904801e-07 
 1896       2.127713830654e+02       4.793057015858e+00       0.000000000000e+00       1.005487151497e+01       2.380165420208e-08       7.769120123341e-07       1.629093812353e-07 
 1897       2.113523821073e+02       4.834378595716e+00       0.000000000000e+00       1.018678650704e+01       2.377622193793e-08       7.945918854313e-07       1.703003222121e-07 
 1898       2.099267466557e+02       4.876057384789e+00       0.000000000000e+00       1.031409630168e+01       2.375082133177e-08       8.116460947246e-07       1.774850804835e-07 
 1899       2.084948843199e+02       4.918068982353e+00       0.000000000000e+00       1.043675573927e+01       2.372545229070e-08       8.279354253831e-07       1.844333363429e-07 
 1900       2.070572044704e+02       4.960388881857e+00       0.000000000000e+00       1.055471951771e+01       2.370011471663e-08       8.433197957342e-07       1.911145828155e-07 
 1901       2.056141182416e+02       5.002992470781e+00       0.000000000000e+00       1.066794219222e+01       2.367480850628e-08       8.576582549935e-07       1.974981251693e-07 
 1902       2.041660385342e+02       5.045855030502e+00       0.000000000000e+00       1.077637817522e+01       2.364953355113e-08       8.708089809926e-07       2.035530804258e-07 
 1903       2.027133800174e+02       5.088951736147e+00       0.000000000000e+00       1.087998173613e+01       2.362428973740e-08       8.826292779040e-07       2.092483768696e-07 
 1904       2.012565591312e+02       5.132257656456e+00       0.000000000000e+00       1.097870700122e+01       2.359907694604e-08       8.929755739641e-07       2.145527535584e-07 
 1905       1.997959940888e+02       5.175747753640e+00       0.000000000000e+00       1.107250795344e+01       2.357389505267e-08       9.017034191939e-07       2.194347598315e-07 
 1906       1.983321048789e+02       5.219396883242e+00       0.000000000000e+00       1.116133843225e+01       2.354874392755e-08       9.086674831166e-07       2.238627548185e-07 
 1907       1.968653132682e+02       5.263179793996e+00       0.000000000000e+00       1.124515213345e+01       2.352362343558e-08       9.137215524738e-07       2.278049069470e-07 
 1908       1.953960428034e+02       5.307071127686e+00       0.000000000000e+00       1.132390260904e+01       2.349853343626e-08       9.167185289384e-07       2.312291934504e-07 
 1909       1.939247025596e+02       5.351046180078e+00       0.000000000000e+00       1.139755675334e+01       2.347347381461e-08       9.175476536267e-07       2.341120104467e-07 
 1910       1.924516382441e+02       5.395083190386e+00       0.000000000000e+00       1.146613537486e+01       2.344844457462e-08       9.162466533482e-07       2.364641124434e-07 
 1911       1.909771807224e+02       5.439161069076e+00       0.000000000000e+00       1.152967293516e+01       2.342344574720e-08       9.128908788076e-07       2.383049699995e-07 
