# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   50       1.421893727311e+03       1.172501244583e-01       0.000000000000e+00       5.624075878449e-01       1.461653293618e-07       7.867349685680e-04      -1.348915370040e-06 
   51       1.442131856976e+03       1.248998879549e-01       0.000000000000e+00       3.699443239011e-01       1.455841476092e-07       7.704585307833e-04      -1.188206083919e-06 
   52       1.462635600857e+03       1.328393841940e-01       0.000000000000e+00       1.643238207373e-01       1.449902354078e-07       7.549978190949e-04      -1.012832274146e-06 
   53       1.483351253320e+03       1.410674063225e-01       0.000000000000e+00      -5.377902268919e-02       1.443911174773e-07       7.403014719845e-04      -8.520541974998e-07 
   54       1.504203076438e+03       1.495820034639e-01       0.000000000000e+00      -2.835566265256e-01       1.437762476772e-07       7.262142117108e-04      -7.418554550615e-07 
   55       1.525118695107e+03       1.583811222940e-01       0.000000000000e+00      -5.243003581457e-01       1.431260570781e-07       7.125402568168e-04      -7.156863453985e-07 
   56       1.546115941487e+03       1.674647814461e-01       0.000000000000e+00      -7.761753654128e-01       1.424551503739e-07       6.992952044163e-04      -7.711199497164e-07 
   57       1.567235083327e+03       1.768333890752e-01       0.000000000000e+00      -1.039628620816e+00       1.417824958406e-07       6.865221277148e-04      -8.920186075922e-07 
   58       1.588513516428e+03       1.864871196724e-01       0.000000000000e+00      -1.315172343760e+00       1.411177339969e-07       6.742156352884e-04      -1.056878568710e-06 
   59       1.609985381697e+03       1.964259126163e-01       0.000000000000e+00      -1.603387753518e+00       1.404587827883e-07       6.623150462616e-04      -1.238305991236e-06 
   60       1.631681182200e+03       2.066494707231e-01       0.000000000000e+00      -1.904928822175e+00       1.397892240952e-07       6.506972761751e-04      -1.402474029930e-06 
   61       1.653625661901e+03       2.171567609745e-01       0.000000000000e+00      -2.220373997784e+00       1.390870445364e-07       6.392255335177e-04      -1.517125911312e-06 
   62       1.675831751802e+03       2.279443890241e-01       0.000000000000e+00      -2.549733991262e+00       1.383624781988e-07       6.279321789668e-04      -1.580086160981e-06 
   63       1.698304579219e+03       2.390078555990e-01       0.000000000000e+00      -2.892839663849e+00       1.376317799928e-07       6.168838266681e-04      -1.599284338415e-06 
   64       1.721042656778e+03       2.503420052231e-01       0.000000000000e+00      -3.249483258084e+00       1.369058659762e-07       6.061277842029e-04      -1.585222173584e-06 
   65       1.744037444313e+03       2.619410089723e-01       0.000000000000e+00      -3.619417326964e+00       1.361889921283e-07       5.956891794327e-04      -1.551204431519e-06 
   66       1.767272910767e+03       2.737983472297e-01       0.000000000000e+00      -4.002353663106e+00       1.354773220536e-07       5.855679716973e-04      -1.513577380464e-06 
   67       1.790725096091e+03       2.859067924401e-01       0.000000000000e+00      -4.397962227899e+00       1.347573800776e-07       5.757358473665e-04      -1.491974863586e-06 
