# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.148452166652e+03       6.626561748651e-02       8.323110503262e-04       2.024671093291e+00       1.715216019217e-07       8.691353854072e-04      -2.125347817365e-06 
   42       1.162723621614e+03       7.168354853172e-02       8.733960949217e-04       1.957026015129e+00       1.713795410978e-07       8.519638239864e-04      -1.930119187442e-06 
   43       1.177117133754e+03       7.737943479727e-02       9.154992020341e-04       1.877180015356e+00       1.712115745697e-07       8.357737553206e-04      -1.671225369356e-06 
   44       1.191667960750e+03       8.337291892708e-02       9.586225341857e-04       1.786056704466e+00       1.710089104525e-07       8.202503881459e-04      -1.396129559122e-06 
   45       1.206393172722e+03       8.968183827986e-02       1.002767989526e-03       1.684578067566e+00       1.707385081160e-07       8.049766370494e-04      -1.156007470663e-06 
   46       1.221298851902e+03       9.630829172850e-02       1.047936310147e-03       1.572854055140e+00       1.704290596673e-07       7.900168637038e-04      -9.685104477710e-07 
   47       1.236371408568e+03       1.032486343934e-01       1.094127703943e-03       1.450772805147e+00       1.701140460570e-07       7.755223267282e-04      -8.412759747652e-07 
   48       1.251573059492e+03       1.104972017746e-01       1.141342069834e-03       1.318223812932e+00       1.698028403255e-07       7.615617039937e-04      -7.813878039277e-07 
   49       1.266839850164e+03       1.180462018496e-01       1.189578980587e-03       1.175096791460e+00       1.694733656522e-07       7.481054289686e-04      -7.952149259453e-07 
   50       1.282107279999e+03       1.258878558457e-01       1.238837628343e-03       1.021204946019e+00       1.690864099428e-07       7.350670854377e-04      -8.849148384219e-07 
   51       1.297399966472e+03       1.340217559369e-01       1.289116683611e-03       8.560328905103e-01       1.686586909375e-07       7.224878105680e-04      -1.036661649019e-06 
   52       1.312762900586e+03       1.424493181951e-01       1.340414368311e-03       6.789183357275e-01       1.682142320860e-07       7.103973390042e-04      -1.227400700883e-06 
   53       1.328235308357e+03       1.511717064370e-01       1.392728471249e-03       4.891171091539e-01       1.677613352729e-07       6.987522398087e-04      -1.427110387169e-06 
   54       1.343849971998e+03       1.601898301419e-01       1.446056329192e-03       2.857984582290e-01       1.672882490959e-07       6.874249258495e-04      -1.598089509896e-06 
   55       1.359632179706e+03       1.695039931342e-01       1.500395188063e-03       6.823338434621e-02       1.667732142381e-07       6.762606331069e-04      -1.703779332806e-06 
   56       1.375597824602e+03       1.791127421996e-01       1.555743435002e-03      -1.635748072918e-01       1.662324505325e-07       6.653009958680e-04      -1.740892888856e-06 
   57       1.391753644530e+03       1.890137287933e-01       1.612099639223e-03      -4.093726421057e-01       1.656870227909e-07       6.546225416033e-04      -1.717813069937e-06 
   58       1.408096873876e+03       1.992040178688e-01       1.669462194661e-03      -6.688330203624e-01       1.651476149101e-07       6.442706338938e-04      -1.646362576895e-06 
   59       1.424614550286e+03       2.096800721883e-01       1.727829315864e-03      -9.415523932310e-01       1.646118541198e-07       6.342545339288e-04      -1.542151811193e-06 
   60       1.441282821379e+03       2.204377366350e-01       1.787199033866e-03      -1.227047938838e+00       1.640613904163e-07       6.245422446881e-04      -1.424939497873e-06 
   61       1.458077318209e+03       2.314724002919e-01       1.847569766277e-03      -1.524842856757e+00       1.634716469320e-07       6.150848349262e-04      -1.314790810686e-06 
   62       1.475008564973e+03       2.427795606854e-01       1.908942186412e-03      -1.834751012385e+00       1.628540480934e-07       6.059117194371e-04      -1.218145798954e-06 
   63       1.492093323314e+03       2.543543589295e-01       1.971317768307e-03      -2.156651463683e+00       1.622267435514e-07       5.970576666262e-04      -1.137754442978e-06 
   64       1.509343891560e+03       2.661914032834e-01       2.034698263352e-03      -2.490405953191e+00       1.616019231836e-07       5.885327994116e-04      -1.076491092132e-06 
   65       1.526767762578e+03       2.782847591041e-01       2.099085714396e-03      -2.835858880014e+00       1.609843343599e-07       5.803193635940e-04      -1.037351395282e-06 
   66       1.544367281621e+03       2.906279387978e-01       2.164482469842e-03      -3.192837271810e+00       1.603696742635e-07       5.723683708447e-04      -1.023448913680e-06 
   67       1.562139304189e+03       3.032138917720e-01       2.230891197750e-03      -3.561150756779e+00       1.597428532816e-07       5.645961163111e-04      -1.038011416325e-06 
   68       1.580079986634e+03       3.160350735889e-01       2.298314860385e-03      -3.940617263808e+00       1.590854834820e-07       5.569136781060e-04      -1.083248662141e-06 
   69       1.598201049984e+03       3.290836921589e-01       2.366756600357e-03      -4.331146232623e+00       1.584064147143e-07       5.493342763675e-04      -1.156562372978e-06 
   70       1.616516212095e+03       3.423514936112e-01       2.436219856636e-03      -4.732672291353e+00       1.577199984815e-07       5.418918509594e-04      -1.253184714970e-06 
   71       1.635036139380e+03       3.558296796261e-01       2.506708414912e-03      -5.145131638880e+00       1.570370050305e-07       5.346094009249e-04      -1.367116459435e-06 
   72       1.653768235940e+03       3.695088994127e-01       2.578226420689e-03      -5.568462674839e+00       1.563637904902e-07       5.274975637837e-04      -1.491030071077e-06 
   73       1.672716432687e+03       3.833792416869e-01       2.650778392367e-03      -6.002606629617e+00       1.557014002330e-07       5.205531436142e-04      -1.616169951233e-06 
   74       1.691880976470e+03       3.974302266478e-01       2.724369234335e-03      -6.447508194341e+00       1.550446066192e-07       5.137575879228e-04      -1.732249836142e-06 
   75       1.711258219202e+03       4.116507979559e-01       2.799004250059e-03      -6.903116150883e+00       1.543808792804e-07       5.070754132977e-04      -1.827347350255e-06 
   76       1.730843664720e+03       4.260297022211e-01       2.874688467394e-03      -7.369335899296e+00       1.536959387169e-07       5.004696196566e-04      -1.890849209158e-06 
   77       1.750642216957e+03       4.405567250931e-01       2.951424443548e-03      -7.845875653287e+00       1.529953819399e-07       4.939565491329e-04      -1.923471144392e-06 
   78       1.770659426139e+03       4.552216670503e-01       3.029214081759e-03      -8.332373212018e+00       1.522888259400e-07       4.875629949724e-04      -1.929767585349e-06 
   79       1.790898255101e+03       4.700139758098e-01       3.108059282572e-03      -8.828441223880e+00       1.515834679400e-07       4.813097600717e-04      -1.915387389325e-06 
   80       1.811358935213e+03       4.849227462520e-01       3.187961942812e-03      -9.333666830112e+00       1.508835968740e-07       4.752109296421e-04      -1.887151839230e-06 
   81       1.832038822310e+03       4.999367203433e-01       3.268923954580e-03      -9.847611308408e+00       1.501900715294e-07       4.692731200630e-04      -1.853134707363e-06 
   82       1.852932252617e+03       5.150442870606e-01       3.350947204232e-03      -1.036980971654e+01       1.494997644900e-07       4.634947039286e-04      -1.822744385265e-06 
   83       1.874030398683e+03       5.302334823145e-01       3.434033571364e-03      -1.089977053596e+01       1.488049710150e-07       4.578650112847e-04      -1.806808079635e-06 
   84       1.895324863737e+03       5.454915990877e-01       3.518184976523e-03      -1.143699978569e+01       1.480971199984e-07       4.523709534953e-04      -1.815078700089e-06 
   85       1.916819465009e+03       5.608039437592e-01       3.603403535629e-03      -1.198107873763e+01       1.473807963971e-07       4.470206563396e-04      -1.847843731005e-06 
   86       1.938520148771e+03       5.761548725062e-01       3.689691429409e-03      -1.253159849132e+01       1.466631537040e-07       4.418241667634e-04      -1.902397197493e-06 
   87       1.960431345540e+03       5.915281562289e-01       3.777050856761e-03      -1.308813670318e+01       1.459496907284e-07       4.367860131332e-04      -1.975399510573e-06 
   88       1.982555888838e+03       6.069069739223e-01       3.865484034554e-03      -1.365025764145e+01       1.452439519624e-07       4.319046806616e-04      -2.062835782250e-06 
   89       2.004894933951e+03       6.222739060496e-01       3.954993197436e-03      -1.421751224103e+01       1.445472094565e-07       4.271720719113e-04      -2.159973128451e-06 
   90       2.027447876688e+03       6.376109279143e-01       4.045580597637e-03      -1.478943815837e+01       1.438581257680e-07       4.225729523773e-04      -2.261316959805e-06 
   91       2.050212272141e+03       6.528994030334e-01       4.137248504769e-03      -1.536555982637e+01       1.431723975478e-07       4.180843811466e-04      -2.360566260279e-06 
   92       2.073183753443e+03       6.681200765094e-01       4.229999205637e-03      -1.594538850922e+01       1.424823793328e-07       4.136751266368e-04      -2.450567853665e-06 
   93       2.096357915425e+03       6.832542663423e-01       4.323835789981e-03      -1.652843925672e+01       1.417802452173e-07       4.093152376291e-04      -2.524780870076e-06 
   94       2.119736466112e+03       6.982876567167e-01       4.418764643321e-03      -1.711428456475e+01       1.410694835377e-07       4.050085784473e-04      -2.582154704081e-06 
   95       2.143321854510e+03       7.132070656267e-01       4.514793330419e-03      -1.770250892437e+01       1.403560846146e-07       4.007664973707e-04      -2.623261051964e-06 
