# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188642293855e-10       2.552947034615e-15       6.563330909095e-13       0.000000000000e+00       2.351282353286e-08      -2.658855942210e-09      -1.857098728860e-12 
    3       3.809630940484e-10       4.872061820130e-15       6.339594419678e-13       0.000000000000e+00       1.395831665765e-08      -1.748350552377e-09      -1.510354660331e-12 
    4       3.059250556085e-10       7.118499244493e-15       6.029148282682e-13       0.000000000000e+00       9.639231472931e-09      -1.269349783932e-09      -1.275637945460e-12 
    5       2.591915977207e-10       8.580050923243e-15       5.597016463880e-13       0.000000000000e+00       7.161606570773e-09      -9.764745150190e-10      -1.072206043785e-12 
    6       2.274200595509e-10       8.931932956728e-15       5.063800863893e-13       0.000000000000e+00       5.560949712298e-09      -7.803676734984e-10      -8.800915222875e-13 
    7       2.045724425869e-10       8.254897130362e-15       4.489038650131e-13       0.000000000000e+00       4.459747635441e-09      -6.412801871264e-10      -7.016247463357e-13 
    8       1.875521588519e-10       6.876282086632e-15       3.915288341249e-13       0.000000000000e+00       3.669192212213e-09      -5.383699897876e-10      -5.397616730918e-13 
    9       1.745278101107e-10       5.208377970948e-15       3.371650404136e-13       0.000000000000e+00       3.081696968873e-09      -4.597482137556e-10      -3.967617183335e-13 
   10       1.643973462688e-10       3.616615567280e-15       2.876376745627e-13       0.000000000000e+00       2.631996283345e-09      -3.980599694710e-10      -2.739773941687e-13 
   11       1.564194858259e-10       2.342223015445e-15       2.440044489307e-13       0.000000000000e+00       1.991695457801e-09      -3.301501328300e-10      -1.725270283870e-13 
   12       1.500475902231e-10       1.481757828862e-15       2.068962813496e-13       0.000000000000e+00       1.725417458076e-09      -2.905458414982e-10      -9.128939096480e-14 
   13       1.449622573424e-10       1.010051467830e-15       1.765633131358e-13       0.000000000000e+00       1.508936041959e-09      -2.576363969613e-10      -2.900946139226e-14 
   14       1.409172776985e-10       8.265961512545e-16       1.529844623296e-13       0.000000000000e+00       1.330455363010e-09      -2.300884686784e-10       1.527660138328e-14 
