# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.423358046922e-10       2.705325274077e-15       2.341054240233e-13       1.157032957929e-16       1.834616074031e-10      -3.453398559202e-11      -1.612155247633e-15 
   41       1.436877652255e-10       2.951961294008e-15       2.381995081010e-13       1.215550913995e-16       1.742484167296e-10      -3.277091650065e-11      -3.509656558964e-15 
   42       1.450714296960e-10       3.213757857304e-15       2.418595899857e-13       1.275652968121e-16       1.656494691467e-10      -3.112686707263e-11      -5.707332419149e-15 
   43       1.464882548165e-10       3.490292923438e-15       2.449569863414e-13       1.337347067039e-16       1.576396262391e-10      -2.959561902245e-11      -7.974045250153e-15 
   44       1.479353223632e-10       3.780973883445e-15       2.473435470332e-13       1.400640049657e-16       1.501574507943e-10      -2.816373972875e-11      -1.003206636505e-14 
   45       1.494077839408e-10       4.085247444469e-15       2.488778690401e-13       1.465536041481e-16       1.431266158606e-10      -2.681507930068e-11      -1.161398495837e-14 
   46       1.509080240491e-10       4.403327623358e-15       2.495158846072e-13       1.532031311366e-16       1.365345446758e-10      -2.554719745282e-11      -1.266001262386e-14 
   47       1.524385454592e-10       4.735668420245e-15       2.492454778514e-13       1.600117699628e-16       1.303723866282e-10      -2.435888579473e-11      -1.317512528795e-14 
   48       1.539991203534e-10       5.082765463759e-15       2.480619755766e-13       1.669783799930e-16       1.246113317696e-10      -2.324526491279e-11      -1.317534881693e-14 
   49       1.555865483202e-10       5.445158694443e-15       2.459686167718e-13       1.741014768470e-16       1.192011322197e-10      -2.219751049177e-11      -1.268852131360e-14 
   50       1.571964094148e-10       5.823485701855e-15       2.429792608504e-13       1.813792970861e-16       1.140850005954e-10      -2.120556140316e-11      -1.176312577471e-14 
   51       1.588294457685e-10       6.218652578212e-15       2.391262897655e-13       1.888100572449e-16       1.092525031377e-10      -2.026774595619e-11      -1.049584598551e-14 
   52       1.604864938751e-10       6.631714079492e-15       2.344556623912e-13       1.963917321279e-16       1.046984679832e-10      -1.938329516825e-11      -9.012808037795e-15 
   53       1.621664963172e-10       7.063831971990e-15       2.290254244648e-13       2.041219624066e-16       1.004071718566e-10      -1.854945878850e-11      -7.463278687133e-15 
   54       1.638663536467e-10       7.516280099443e-15       2.229062834371e-13       2.119980394803e-16       9.635163215818e-11      -1.776137174735e-11      -6.020807431254e-15 
   55       1.655824413080e-10       7.990196514254e-15       2.161624592465e-13       2.200172846019e-16       9.250171393565e-11      -1.701353604873e-11      -4.847436497095e-15 
   56       1.673159410208e-10       8.485756155572e-15       2.087873490234e-13       2.281783312267e-16       8.885243095175e-11      -1.630500349498e-11      -3.973302764301e-15 
   57       1.690685743844e-10       9.002801522148e-15       2.007528870135e-13       2.364801347098e-16       8.540143524634e-11      -1.563524653781e-11      -3.389126814695e-15 
   58       1.708409724381e-10       9.541072918111e-15       1.920276789807e-13       2.449216061692e-16       8.214046168912e-11      -1.500258656398e-11      -3.080234164573e-15 
   59       1.726325924138e-10       1.010020366545e-14       1.825768085874e-13       2.535016127080e-16       7.905496350490e-11      -1.440412328412e-11      -3.026258430379e-15 
   60       1.744416344881e-10       1.067971531648e-14       1.723616437751e-13       2.622189776363e-16       7.612374779887e-11      -1.383566412143e-11      -3.200844494396e-15 
   61       1.762660375775e-10       1.127917036143e-14       1.613420958723e-13       2.710728733190e-16       7.332480503954e-11      -1.329287256772e-11      -3.570663018838e-15 
   62       1.781069162454e-10       1.189868123646e-14       1.494844274982e-13       2.800641022586e-16       7.065515110151e-11      -1.277517420282e-11      -4.092867026887e-15 
   63       1.799657510322e-10       1.253850759234e-14       1.367548616214e-13       2.891941052677e-16       6.811481248431e-11      -1.228260611229e-11      -4.716535088057e-15 
   64       1.818433294474e-10       1.319890908676e-14       1.231171699784e-13       2.984646066464e-16       6.570086074429e-11      -1.181464398439e-11      -5.382997220105e-15 
   65       1.837396969590e-10       1.388014559399e-14       1.085325572778e-13       3.078776268621e-16       6.340724454959e-11      -1.137017017567e-11      -6.025516204318e-15 
   66       1.856541079833e-10       1.458247741456e-14       9.295954540320e-14       3.174354952291e-16       6.122462173494e-11      -1.094744177674e-11      -6.568968900796e-15 
   67       1.875849768743e-10       1.530616548495e-14       7.635385761708e-14       3.271408625886e-16       5.914019135658e-11      -1.054405867785e-11      -6.929527563747e-15 
   68       1.895306316562e-10       1.605143379232e-14       5.867839362885e-14       3.369964103837e-16       5.714109076903e-11      -1.015760123420e-11      -7.036109471128e-15 
   69       1.914918621213e-10       1.681834730647e-14       3.993576071340e-14       3.470038810885e-16       5.522576157433e-11      -9.787764682948e-12      -6.900485139353e-15 
   70       1.934698023716e-10       1.760690957673e-14       2.014215651792e-14       3.571648731943e-16       5.339459559107e-11      -9.434601834214e-12      -6.560868649514e-15 
   71       1.954651457899e-10       1.841709759505e-14      -6.819988445248e-16       3.674811322585e-16       5.164649821278e-11      -9.097877194424e-12      -6.061640035059e-15 
   72       1.974781165596e-10       1.924886103903e-14      -2.251192051306e-14       3.779545558190e-16       4.997881163981e-11      -8.777052157312e-12      -5.453583331454e-15 
   73       1.995084411851e-10       2.010212151500e-14      -4.531831659711e-14       3.885871983100e-16       4.838723811125e-11      -8.471270194903e-12      -4.794124625861e-15 
   74       2.015553200115e-10       2.097677180107e-14      -6.906724589449e-14       3.993812759763e-16       4.686576313685e-11      -8.179342048496e-12      -4.147570106802e-15 
   75       2.036173987452e-10       2.187267509019e-14      -9.371997560951e-14       4.103391717885e-16       4.540657872895e-11      -7.899730919652e-12      -3.585344113831e-15 
   76       2.056933648378e-10       2.278969371503e-14      -1.192425225208e-13       4.214627649568e-16       4.400201522931e-11      -7.630930492545e-12      -3.170210962116e-15 
   77       2.077839251505e-10       2.372778304314e-14      -1.456365996695e-13       4.327512674537e-16       4.265091318803e-11      -7.372711320406e-12      -2.905092479976e-15 
   78       2.098901388594e-10       2.468691340833e-14      -1.729140806702e-13       4.442030000674e-16       4.135327935377e-11      -7.125075874640e-12      -2.775306227767e-15 
   79       2.120128091722e-10       2.566704199798e-14      -2.010878722731e-13       4.558160240131e-16       4.010834615473e-11      -6.887879232326e-12      -2.763664809037e-15 
   80       2.141524676609e-10       2.666811270057e-14      -2.301719706490e-13       4.675881319981e-16       3.891453611842e-11      -6.660822322532e-12      -2.850385494531e-15 
   81       2.163093585960e-10       2.769005595332e-14      -2.601815176747e-13       4.795168392878e-16       3.776942629141e-11      -6.443445172622e-12      -3.012999846194e-15 
   82       2.184834232791e-10       2.873278858979e-14      -2.911328572177e-13       4.915993747702e-16       3.666971265916e-11      -6.235120154570e-12      -3.226263341169e-15 
   83       2.206742843771e-10       2.979621368749e-14      -3.230435914212e-13       5.038326720217e-16       3.561117456576e-11      -6.035045231265e-12      -3.462064995803e-15 
   84       2.228815410973e-10       3.088020573893e-14      -3.559291463437e-13       5.162137029339e-16       3.458969978361e-11      -5.842430655670e-12      -3.694584379660e-15 
   85       2.251057452561e-10       3.198456367407e-14      -3.897916914204e-13       5.287405617136e-16       3.360463291131e-11      -5.657109423829e-12      -3.916942912424e-15 
   86       2.273475590503e-10       3.310904973435e-14      -4.246294777382e-13       5.414115450415e-16       3.265591941553e-11      -5.479016110012e-12      -4.127160134008e-15 
   87       2.296074483136e-10       3.425340306366e-14      -4.604401630121e-13       5.542248223571e-16       3.174307684283e-11      -5.307998960961e-12      -4.323149596113e-15 
   88       2.318856720741e-10       3.541733930928e-14      -4.972208092049e-13       5.671784326823e-16       3.086517706545e-11      -5.143816393507e-12      -4.502716677661e-15 
   89       2.341822721120e-10       3.660055022277e-14      -5.349678801448e-13       5.802702814433e-16       3.002082852716e-11      -4.986133492192e-12      -4.663556400226e-15 
   90       2.364970625172e-10       3.780270326100e-14      -5.736772391453e-13       5.934981372936e-16       2.920815848909e-11      -4.834518506884e-12      -4.803251243462e-15 
   91       2.388296192471e-10       3.902344118700e-14      -6.133441466230e-13       6.068596289365e-16       2.842479527553e-11      -4.688439350397e-12      -4.919268960535e-15 
   92       2.411792696844e-10       4.026238167097e-14      -6.539632577168e-13       6.203522419480e-16       2.766785051979e-11      -4.547260096109e-12      -5.008960393556e-15 
   93       2.435454009548e-10       4.151913358880e-14      -6.955276366588e-13       6.339741186604e-16       2.693460561541e-11      -4.410392367701e-12      -5.070492967751e-15 
   94       2.459284606074e-10       4.279334958856e-14      -7.380256354881e-13       6.477266023306e-16       2.622472773172e-11      -4.277783161247e-12      -5.105816520114e-15 
   95       2.483290878303e-10       4.408468072902e-14      -7.814435393084e-13       6.616120715207e-16       2.553835581228e-11      -4.149494257435e-12      -5.118141568092e-15 
   96       2.507478021151e-10       4.539276031884e-14      -8.257664920422e-13       6.756331788722e-16       2.487541808694e-11      -4.025552508962e-12      -5.111053892237e-15 
   97       2.531849971893e-10       4.671720374676e-14      -8.709784805524e-13       6.897928589520e-16       2.423562398417e-11      -3.905948464330e-12      -5.088525195541e-15 
   98       2.556409349506e-10       4.805760831172e-14      -9.170623187649e-13       7.040943360986e-16       2.361845604340e-11      -3.790634991642e-12      -5.054923762776e-15 
   99       2.581157393992e-10       4.941355305302e-14      -9.639996317897e-13       7.185411322682e-16       2.302316182735e-11      -3.679525902402e-12      -5.015025119836e-15 
  100       2.606093905717e-10       5.078459858045e-14      -1.011770840043e-12       7.331370748806e-16       2.244874583436e-11      -3.572494575308e-12      -4.974022693075e-15 
  101       2.631217184740e-10       5.217028690445e-14      -1.060355143370e-12       7.478863046659e-16       2.189396141078e-11      -3.469372580054e-12      -4.937538468645e-15 
  102       2.656523970146e-10       5.357014126627e-14      -1.109730505166e-12       7.627932835101e-16       2.135730266325e-11      -3.369948301122e-12      -4.911633651837e-15 
  103       2.682009379381e-10       5.498366596807e-14      -1.159873636495e-12       7.778628023015e-16       2.083699637107e-11      -3.273965561583e-12      -4.902819326419e-15 
  104       2.707669034167e-10       5.641033452877e-14      -1.210762209226e-12       7.930989595214e-16       2.033140560490e-11      -3.181180278299e-12      -4.916505977980e-15 
  105       2.733505895995e-10       5.784955269506e-14      -1.262381870084e-12       8.085019229770e-16       1.984032009755e-11      -3.091542107844e-12      -4.952090570507e-15 
  106       2.759524245204e-10       5.930069009379e-14      -1.314720148902e-12       8.240707432171e-16       1.936382591727e-11      -3.005034886897e-12      -5.007222587967e-15 
  107       2.785727540658e-10       6.076309116555e-14      -1.367764322738e-12       8.398043403014e-16       1.890190580656e-11      -2.921620062428e-12      -5.079299488381e-15 
  108       2.812118383102e-10       6.223607486656e-14      -1.421501424488e-12       8.557015003366e-16       1.845443561877e-11      -2.841235953205e-12      -5.165460207818e-15 
  109       2.838698478526e-10       6.371893437050e-14      -1.475918251505e-12       8.717608720116e-16       1.802118075471e-11      -2.763797011297e-12      -5.262578664397e-15 
  110       2.865468601525e-10       6.521093677040e-14      -1.531001374215e-12       8.879809631336e-16       1.760179259921e-11      -2.689193083581e-12      -5.367257262288e-15 
  111       2.892428558659e-10       6.671132278043e-14      -1.586737144733e-12       9.043601371633e-16       1.719580495773e-11      -2.617288673244e-12      -5.475820395703e-15 
  112       2.919577151816e-10       6.821930643783e-14      -1.643111705480e-12       9.208966097510e-16       1.680263049291e-11      -2.547922201292e-12      -5.584307952902e-15 
  113       2.946912141570e-10       6.973407480473e-14      -1.700110997799e-12       9.375884452718e-16       1.642155716118e-11      -2.480905268052e-12      -5.688468820189e-15 
  114       2.974430210543e-10       7.125478767002e-14      -1.757720770571e-12       9.544335533616e-16       1.605174464935e-11      -2.416021914674e-12      -5.783754385912e-15 
  115       3.002126926770e-10       7.278057725118e-14      -1.815926588834e-12       9.714296854523e-16       1.569222081119e-11      -2.353027884643e-12      -5.865312044457e-15 
  116       3.029998263615e-10       7.431059781868e-14      -1.874712719191e-12       9.885748742499e-16       1.534209621134e-11      -2.291702827886e-12      -5.928969535937e-15 
  117       3.058045447535e-10       7.584418205125e-14      -1.934058613896e-12       1.005868820192e-15       1.500124496785e-11      -2.232015692527e-12      -5.974337624231e-15 
