# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188533521973e-10       2.552950131448e-15       6.563264279950e-13       0.000000000000e+00       2.351317841395e-08      -2.658828189044e-09      -1.857081187854e-12 
    3       3.809544637354e-10       4.872076134590e-15       6.339549330331e-13       0.000000000000e+00       1.395842021061e-08      -1.748318465452e-09      -1.510350501844e-12 
    4       3.059180118388e-10       7.118514826812e-15       6.029108008656e-13       0.000000000000e+00       9.639229391049e-09      -1.269323707133e-09      -1.275635991195e-12 
    5       2.591855684244e-10       8.580057631664e-15       5.596978947189e-13       0.000000000000e+00       7.161575102319e-09      -9.764525326700e-10      -1.072204055127e-12 
    6       2.274149799096e-10       8.931924571459e-15       5.063767075740e-13       0.000000000000e+00       5.560915205989e-09      -7.803485419164e-10      -8.800892880799e-13 
    7       2.045681981355e-10       8.254872783345e-15       4.489008998239e-13       0.000000000000e+00       4.459708772058e-09      -6.412635420929e-10      -7.016222097784e-13 
    8       1.875484405397e-10       6.876245944079e-15       3.915262806856e-13       0.000000000000e+00       3.669149840352e-09      -5.383554920561e-10      -5.397588722327e-13 
    9       1.745245182189e-10       5.208337192372e-15       3.371628673719e-13       0.000000000000e+00       3.081660382462e-09      -4.597354749443e-10      -3.967587501517e-13 
   10       1.643945536866e-10       3.616577621279e-15       2.876358579924e-13       0.000000000000e+00       2.631955049779e-09      -3.980486832501e-10      -2.739743920284e-13 
   11       1.564169417258e-10       2.342193425207e-15       2.440029928735e-13       0.000000000000e+00       1.991673846949e-09      -3.301417643821e-10      -1.725241156251e-13 
