# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188450675277e-10       2.552957666459e-15       6.563231033964e-13       0.000000000000e+00       2.351264022512e-08      -2.658791518536e-09      -1.857077749835e-12 
    3       3.809482456281e-10       4.872090819942e-15       6.339520502754e-13       0.000000000000e+00       1.395816126468e-08      -1.748296546841e-09      -1.510349030206e-12 
    4       3.059132566471e-10       7.118530463839e-15       6.029083671796e-13       0.000000000000e+00       9.639083029108e-09      -1.269307082724e-09      -1.275635182787e-12 
    5       2.591819832483e-10       8.580066441335e-15       5.596958316905e-13       0.000000000000e+00       7.161477314210e-09      -9.764396422261e-10      -1.072203224735e-12 
    6       2.274120654409e-10       8.931921195238e-15       5.063749382482e-13       0.000000000000e+00       5.560842118443e-09      -7.803383441644e-10      -8.800881664882e-13 
    7       2.045655750289e-10       8.254856320831e-15       4.488993713466e-13       0.000000000000e+00       4.459654581056e-09      -6.412549674596e-10      -7.016207471863e-13 
    8       1.875461091422e-10       6.876219634421e-15       3.915249405301e-13       0.000000000000e+00       3.669109799716e-09      -5.383480134059e-10      -5.397571265959e-13 
    9       1.745224619408e-10       5.208306698460e-15       3.371616664801e-13       0.000000000000e+00       3.081627001337e-09      -4.597289822786e-10      -3.967568229317e-13 
   10       1.643927395693e-10       3.616548868391e-15       2.876347872683e-13       0.000000000000e+00       2.631931227289e-09      -3.980430212958e-10      -2.739723941783e-13 
   11       1.564153426704e-10       2.342170809882e-15       2.440020799421e-13       0.000000000000e+00       1.991657790616e-09      -3.301367236855e-10      -1.725221352321e-13 
   12       1.500437342403e-10       1.481724470926e-15       2.068943884294e-13       0.000000000000e+00       1.725385110461e-09      -2.905336748268e-10      -9.128474596658e-14 
   13       1.449586791578e-10       1.010035755471e-15       1.765617892227e-13       0.000000000000e+00       1.508908024783e-09      -2.576255998440e-10      -2.900575895818e-14 
   14       1.409139695111e-10       8.265929652632e-16       1.529833503632e-13       0.000000000000e+00       1.330430912162e-09      -2.300786519961e-10       1.527979866604e-14 
   15       1.376564010826e-10       8.060973649351e-16       1.359453318997e-13       0.000000000000e+00       1.181483239894e-09      -2.065664374077e-10       4.398204956820e-14 
   16       1.350555032298e-10       8.388489806050e-16       1.249536908433e-13       0.000000000000e+00       1.055847689817e-09      -1.864213968832e-10       5.894704334688e-14 
   17       1.330219589651e-10       8.536574564530e-16       1.192453526253e-13       0.000000000000e+00       9.488793939878e-10      -1.688797499016e-10       6.297610515260e-14 
   18       1.314122717284e-10       8.218961887656e-16       1.179645780887e-13       0.000000000000e+00       8.566083830084e-10      -1.536150851602e-10       5.851557494628e-14 
   19       1.302073345029e-10       7.532917195162e-16       1.203936248558e-13       0.000000000000e+00       7.775973197419e-10      -1.404198472202e-10       4.779993197709e-14 
   20       1.293227565581e-10       6.726315018001e-16       1.254285376142e-13       0.000000000000e+00       7.083973424780e-10      -1.286871785797e-10       3.376114725187e-14 
   21       1.287275793905e-10       6.050059931508e-16       1.322975091027e-13       0.000000000000e+00       6.477991243367e-10      -1.182678294940e-10       1.827237165410e-14 
   22       1.283527960828e-10       5.750766899954e-16       1.401595014897e-13       0.000000000000e+00       5.943046813317e-10      -1.089959872156e-10       3.050307431772e-15 
   23       1.281901342619e-10       5.866816742619e-16       1.484399535888e-13       0.000000000000e+00       5.470989872130e-10      -1.007656431373e-10      -1.067131781945e-14 
   24       1.282125961494e-10       6.335399556950e-16       1.565912640483e-13       0.000000000000e+00       5.049894763460e-10      -9.338548634924e-11      -2.185186723001e-14 
   25       1.284025770848e-10       7.026187793384e-16       1.643053677461e-13       0.000000000000e+00       4.674290929999e-10      -8.675177951282e-11      -3.002903576053e-14 
   26       1.287223666365e-10       7.773360289222e-16       1.713536262538e-13       0.000000000000e+00       4.336940627509e-10      -8.072777209779e-11      -3.505579486292e-14 
   27       1.291681798670e-10       8.489484238754e-16       1.776629511498e-13       0.000000000000e+00       4.033438273982e-10      -7.526192334248e-11      -3.708135924783e-14 
   28       1.297301805264e-10       9.121781662275e-16       1.832356357970e-13       0.000000000000e+00       3.758172136522e-10      -7.029037499640e-11      -3.647876807834e-14 
   29       1.304071721717e-10       9.707260244049e-16       1.881525026081e-13       0.000000000000e+00       3.509520785814e-10      -6.578493256370e-11      -3.367364706695e-14 
   30       1.311799568658e-10       1.032546493039e-15       1.925538136573e-13       0.000000000000e+00       3.284592639562e-10      -6.168181445107e-11      -2.926982094984e-14 
   31       1.320140947453e-10       1.106476297124e-15       1.966126965268e-13       0.000000000000e+00       3.078523336928e-10      -5.788377155154e-11      -2.400356511552e-14 
   32       1.329124207999e-10       1.197067339764e-15       2.004649335480e-13       0.000000000000e+00       2.890117748080e-10      -5.437961421140e-11      -1.837645848735e-14 
   33       1.338786955043e-10       1.307907392718e-15       2.042567127850e-13       0.000000000000e+00       2.717929758139e-10      -5.116279067721e-11      -1.290282652834e-14 
   34       1.349068362286e-10       1.441836865729e-15       2.081382680456e-13       0.000000000000e+00       2.559407740429e-10      -4.820588179081e-11      -8.121128948033e-15 
   35       1.359965628750e-10       1.597010489214e-15       2.121726621586e-13       0.000000000000e+00       2.413655888590e-10      -4.549006088080e-11      -4.276556007718e-15 
   36       1.371409444902e-10       1.769343594067e-15       2.163947699843e-13       0.000000000000e+00       2.279417956134e-10      -4.298181629882e-11      -1.529244031268e-15 
   37       1.383270967438e-10       1.954622607682e-15       2.208167367430e-13       0.000000000000e+00       2.154844513192e-10      -4.063723226839e-11       3.491041228200e-18 
   38       1.395569139351e-10       2.152514954323e-15       2.253671400967e-13       0.000000000000e+00       2.039565974662e-10      -3.845086760793e-11       3.850477480684e-16 
   39       1.408316862555e-10       2.363832989342e-15       2.299286530151e-13       0.000000000000e+00       1.933175926602e-10      -3.642063868824e-11      -2.270469700792e-16 
   40       1.421456477727e-10       2.589466125872e-15       2.343513486379e-13       0.000000000000e+00       1.834602140663e-10      -3.453347348511e-11      -1.612212726532e-15 
   41       1.434896219065e-10       2.830176299390e-15       2.384681119496e-13       0.000000000000e+00       1.742470974228e-10      -3.277042659654e-11      -3.509726207800e-15 
   42       1.448650795555e-10       3.085893700125e-15       2.421525154003e-13       0.000000000000e+00       1.656482196199e-10      -3.112639415077e-11      -5.707414270796e-15 
   43       1.462734709717e-10       3.356199187179e-15       2.452758581287e-13       0.000000000000e+00       1.576384420091e-10      -2.959515929414e-11      -7.974137390534e-15 
   44       1.477118720128e-10       3.640503658091e-15       2.476899559162e-13       0.000000000000e+00       1.501563273385e-10      -2.816329125712e-11      -1.003216458371e-14 
   45       1.491754306475e-10       3.938257770984e-15       2.492533575757e-13       0.000000000000e+00       1.431255487816e-10      -2.681464203128e-11      -1.161408276546e-14 
   46       1.506665356707e-10       4.249679312869e-15       2.499219439212e-13       0.000000000000e+00       1.365335297257e-10      -2.554677187324e-11      -1.266010254258e-14 
   47       1.521876982616e-10       4.575226369501e-15       2.496835349806e-13       0.000000000000e+00       1.303714198614e-10      -2.435847260155e-11      -1.317519921998e-14 
   48       1.537387017859e-10       4.915399172934e-15       2.485333767142e-13       0.000000000000e+00       1.246104097515e-10      -2.324486506267e-11      -1.317539805794e-14 
   49       1.553163599701e-10       5.270742807681e-15       2.464746096533e-13       0.000000000000e+00       1.192002522507e-10      -2.219712525575e-11      -1.268853657169e-14 
