# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.616423104985e-10       7.034893126027e-15       2.467454990351e-13       6.978591741634e-17       9.461102477512e-11       8.528599715818e-12      -1.235489613522e-14 
   41       1.639786993014e-10       7.630626750308e-15       2.384948334706e-13       7.331851667104e-17       8.993433998157e-11       8.155587787235e-12      -9.282063879030e-15 
   42       1.663480733738e-10       8.265195051609e-15       2.291182600816e-13       7.694101700304e-17       8.556076676876e-11       7.805663226016e-12      -7.012027505271e-15 
   43       1.687433174774e-10       8.937472489870e-15       2.186215343098e-13       8.065365852661e-17       8.147866909185e-11       7.478187991960e-12      -5.601498538569e-15 
   44       1.711518152075e-10       9.645837351371e-15       2.070132318237e-13       8.445668656360e-17       7.765830748838e-11       7.171115980413e-12      -5.097252445638e-15 
   45       1.735606177348e-10       1.038864063640e-14       1.942830645151e-13       8.835031463088e-17       7.406245642860e-11       6.881753457160e-12      -5.495171388499e-15 
   46       1.759748766078e-10       1.116585158244e-14       1.803292585226e-13       9.233460005404e-17       7.068543747861e-11       6.609579834834e-12      -6.605160449215e-15 
   47       1.784041392287e-10       1.197785233170e-14       1.650093492385e-13       9.640953127784e-17       6.752330414268e-11       6.354076473376e-12      -8.144121854544e-15 
   48       1.808570663011e-10       1.282497969958e-14       1.481586334199e-13       1.005750596991e-16       6.456206923158e-11       6.113863687502e-12      -9.769163874057e-15 
   49       1.833412960365e-10       1.370752350459e-14       1.295888561954e-13       1.048310975966e-16       6.177695821887e-11       5.886637213999e-12      -1.107428646314e-14 
   50       1.858622160536e-10       1.462574551852e-14       1.091292567775e-13       1.091775062280e-16       5.913986900866e-11       5.669861814798e-12      -1.169113400800e-14 
   51       1.884192011263e-10       1.557994625525e-14       8.676588637109e-14       1.136140611157e-16       5.664587057769e-11       5.463221435029e-12      -1.163118374726e-14 
   52       1.910081194877e-10       1.657041342426e-14       6.253783694721e-14       1.181404737596e-16       5.429260647075e-11       5.266724292504e-12      -1.103071146008e-14 
   53       1.936221531274e-10       1.759740221199e-14       3.649885192481e-14       1.227563981737e-16       5.207236513337e-11       5.079976628534e-12      -1.005638778688e-14 
   54       1.962516105952e-10       1.866113458213e-14       8.718006528490e-15       1.274614283531e-16       4.997171945219e-11       4.902154805145e-12      -8.906861147789e-15 
   55       1.988872361193e-10       1.976176532617e-14      -2.073283541595e-14       1.322551395369e-16       4.797562362566e-11       4.732303951656e-12      -7.777715581338e-15 
   56       2.015315284601e-10       2.089927194152e-14      -5.182185866514e-14       1.371372298041e-16       4.608172137327e-11       4.570384706173e-12      -6.742523855292e-15 
   57       2.041899060143e-10       2.207353617127e-14      -8.452390935040e-14       1.421074092165e-16       4.428896081936e-11       4.416437633238e-12      -5.845018000877e-15 
   58       2.068674069915e-10       2.328437290548e-14      -1.188080422147e-13       1.471653582963e-16       4.259326585177e-11       4.270264607299e-12      -5.133278065074e-15 
   59       2.095686384385e-10       2.453152818615e-14      -1.546373554586e-13       1.523107271992e-16       4.098734932446e-11       4.131413632635e-12      -4.659888077861e-15 
   60       2.122977252628e-10       2.581467721204e-14      -1.919688255862e-13       1.575431348882e-16       3.946052626013e-11       3.999163663270e-12      -4.482092019445e-15 
   61       2.150580021035e-10       2.713344353172e-14      -2.307660674853e-13       1.628622411785e-16       3.800168171747e-11       3.872731499397e-12      -4.641494262062e-15 
   62       2.178511234431e-10       2.848746617024e-14      -2.710413352025e-13       1.682679836412e-16       3.660937544076e-11       3.751981086367e-12      -5.097483577171e-15 
   63       2.206776623837e-10       2.987634409794e-14      -3.128226985287e-13       1.737603926507e-16       3.528368415411e-11       3.636847212713e-12      -5.779074190241e-15 
   64       2.235372922112e-10       3.129961507537e-14      -3.561421897692e-13       1.793395246611e-16       3.402316205307e-11       3.527119509967e-12      -6.603559341059e-15 
   65       2.264287272602e-10       3.275675433044e-14      -4.010360486974e-13       1.850054636917e-16       3.282475410231e-11       3.422434318897e-12      -7.476018212616e-15 
   66       2.293496637784e-10       3.424717323562e-14      -4.475449675089e-13       1.907583228127e-16       3.168370933340e-11       3.322266555753e-12      -8.288822859989e-15 
   67       2.322967207918e-10       3.577021798512e-14      -4.957143357752e-13       1.965982456309e-16       3.059349414254e-11       3.225921578501e-12      -8.921145139227e-15 
   68       2.352666611838e-10       3.732520668528e-14      -5.455819565457e-13       2.025254099087e-16       2.954753796086e-11       3.132724395021e-12      -9.269322224348e-15 
   69       2.382604744307e-10       3.891155230990e-14      -5.971377567821e-13       2.085400359523e-16       2.854507481659e-11       3.042649988598e-12      -9.346200144835e-15 
   70       2.412800187042e-10       4.052866239699e-14      -6.503563157338e-13       2.146423825997e-16       2.758633510994e-11       2.955806687961e-12      -9.201126577620e-15 
   71       2.443267879328e-10       4.217590250566e-14      -7.052085973427e-13       2.208327467505e-16       2.667077884542e-11       2.872247094670e-12      -8.891164160013e-15 
