# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       2.522394525437e+07       1.187945726869e-12       1.837463143602e-02       1.372805615165e+09       1.451781441052e+04       5.755568246189e-04       3.661965704220e+11       1.060852815061e-02       1.113828827235e+18       3.934156337819e+13       2.149572167514e+14       2.109179165391e-08       1.383734927009e-08      -9.999999603551e-01       7.705121310132e+17       1.884595257028e+18       1.588166128613e-04       6.599363075101e-02 
       2.504860497117e+07       1.204634801051e-12       1.850324951738e-02       1.353786906746e+09       1.451781428191e+04       5.795857182079e-04       3.636510095101e+11       1.068278484730e-02       1.083179840783e+18       3.852682323873e+13       2.105055819480e+14       2.109179165391e-08       1.383734925857e-08      -9.999999600776e-01       7.493101156883e+17       1.832738988877e+18       1.588897242500e-04       6.596464983897e-02 
       2.487448353800e+07       1.221558332100e-12       1.863276786389e-02       1.335031685948e+09       1.451781415239e+04       5.836428139932e-04       3.611231436591e+11       1.075756129871e-02       1.053374215801e+18       3.772895587672e+13       2.061461378195e+14       2.109179165391e-08       1.383734924697e-08      -9.999999597982e-01       7.286915115907e+17       1.782309602485e+18       1.589628371800e-04       6.593570529303e-02 
       2.470157248222e+07       1.238719613731e-12       1.876319277835e-02       1.316536302350e+09       1.451781402196e+04       5.877283093894e-04       3.586128498647e+11       1.083286114253e-02       1.024388745696e+18       3.694761186713e+13       2.018769751528e+14       2.109179165391e-08       1.383734923529e-08      -9.999999595167e-01       7.086402651217e+17       1.733267835405e+18       1.590359516628e-04       6.590679713607e-02 
       2.452986339009e+07       1.256121985932e-12       1.889453060176e-02       1.298297156103e+09       1.451781389063e+04       5.918424031929e-04       3.561200059775e+11       1.090868804193e-02       9.962008624462e+17       3.618244902131e+13       1.976962242731e+14       2.109179165391e-08       1.383734922352e-08      -9.999999592334e-01       6.891407644261e+17       1.685575505546e+18       1.591090677101e-04       6.587792539149e-02 
       2.435934790634e+07       1.273768835609e-12       1.902678772785e-02       1.280310697234e+09       1.451781375837e+04       5.959852955918e-04       3.536444906973e+11       1.098504568566e-02       9.687886190293e+17       3.543313223711e+13       1.936020542258e+14       2.109179165391e-08       1.383734921168e-08      -9.999999589480e-01       6.701778272363e+17       1.639195481452e+18       1.591821853334e-04       6.584909008317e-02 
       2.419001773380e+07       1.291663597247e-12       1.915997059041e-02       1.262573424951e+09       1.451781362519e+04       6.001571881754e-04       3.511861835670e+11       1.106193778834e-02       9.421306723343e+17       3.469933335216e+13       1.895926719741e+14       2.109179165391e-08       1.383734919975e-08      -9.999999586606e-01       6.517366890523e+17       1.594091653392e+18       1.592553045447e-04       6.582029123549e-02 
       2.402186463296e+07       1.309809753579e-12       1.929408566684e-02       1.245081886962e+09       1.451781349107e+04       6.043582839440e-04       3.487449649669e+11       1.113936809054e-02       9.162062665436e+17       3.398073100013e+13       1.856663216138e+14       2.109179165391e-08       1.383734918774e-08      -9.999999583713e-01       6.338029916451e+17       1.550228905241e+18       1.593284253556e-04       6.579152887337e-02 
       2.385488042161e+07       1.328210836263e-12       1.942913948187e-02       1.227832678807e+09       1.451781335602e+04       6.085887873191e-04       3.463207161088e+11       1.121734035903e-02       8.909952169732e+17       3.327701047000e+13       1.818212836047e+14       2.109179165391e-08       1.383734917564e-08      -9.999999580799e-01       6.163627718783e+17       1.507573087146e+18       1.594015477783e-04       6.576280302221e-02 
       2.368905697438e+07       1.346870426568e-12       1.956513860750e-02       1.210822443189e+09       1.451781322002e+04       6.128489041530e-04       3.439133190302e+11       1.129585838692e-02       8.664778943563e+17       3.258786356821e+13       1.780558740170e+14       2.109179165391e-08       1.383734916346e-08      -9.999999577864e-01       5.994024508358e+17       1.466090988930e+18       1.594746718248e-04       6.573411370794e-02 
