# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.421457753589e-10       2.589445123114e-15       2.343508709641e-13       0.000000000000e+00       1.834621386885e-10      -3.453443734104e-11      -1.612147183943e-15 
   41       1.434897232305e-10       2.830153391294e-15       2.384676345357e-13       0.000000000000e+00       1.742489170697e-10      -3.277135206910e-11      -3.509642047123e-15 
   42       1.448651637138e-10       3.085868683477e-15       2.421520152479e-13       0.000000000000e+00       1.656499410753e-10      -3.112728930207e-11      -5.707310280779e-15 
   43       1.462735456041e-10       3.356171969061e-15       2.452753341029e-13       0.000000000000e+00       1.576400719158e-10      -2.959603031948e-11      -7.974015629204e-15 
   44       1.477119428102e-10       3.640474278827e-15       2.476894332913e-13       0.000000000000e+00       1.501578718225e-10      -2.816414188816e-11      -1.003203098927e-14 
   45       1.491755011123e-10       3.938226385857e-15       2.492528855594e-13       0.000000000000e+00       1.431270132853e-10      -2.681547342496e-11      -1.161394710817e-14 
   46       1.506666077963e-10       4.249646032306e-15       2.499215689852e-13       0.000000000000e+00       1.365349196144e-10      -2.554758422400e-11      -1.265997608387e-14 
   47       1.521877725123e-10       4.575191200725e-15       2.496832916021e-13       0.000000000000e+00       1.303727404354e-10      -2.435926547832e-11      -1.317509403723e-14 
   48       1.537387768010e-10       4.915361999404e-15       2.485332846252e-13       0.000000000000e+00       1.246116660237e-10      -2.324563725631e-11      -1.317532699755e-14 
   49       1.553164322523e-10       5.270703367399e-15       2.464746709345e-13       0.000000000000e+00       1.192014487076e-10      -2.219787461727e-11      -1.268851319651e-14 
   50       1.569163343584e-10       5.641857838586e-15       2.435211811714e-13       0.000000000000e+00       1.140853012457e-10      -2.120591587269e-11      -1.176313539174e-14 
   51       1.585392463845e-10       6.029734442648e-15       2.397050842948e-13       0.000000000000e+00       1.092527897876e-10      -2.026808942575e-11      -1.049587565934e-14 
   52       1.601860302884e-10       6.435390326160e-15       2.350722194872e-13       0.000000000000e+00       1.046987422639e-10      -1.938362660249e-11      -9.012857709997e-15 
   53       1.618556580576e-10       6.859989641236e-15       2.296804973162e-13       0.000000000000e+00       1.004074351186e-10      -1.854977751279e-11      -7.463345533364e-15 
   54       1.635450637822e-10       7.304808606282e-15       2.236004739881e-13       0.000000000000e+00       9.635188539315e-11      -1.776167750217e-11      -6.020885458024e-15 
   55       1.652506564543e-10       7.770987064306e-15       2.168962186093e-13       0.000000000000e+00       9.250195777879e-11      -1.701382896397e-11      -4.847516986922e-15 
   56       1.669736373425e-10       8.258699290189e-15       2.095610335189e-13       0.000000000000e+00       8.885266595842e-11      -1.630528379526e-11      -3.973377554696e-15 
   57       1.687157444616e-10       8.767786058435e-15       2.015667713573e-13       0.000000000000e+00       8.540166195500e-11      -1.563551445408e-11      -3.389189415170e-15 
   58       1.704776261673e-10       9.297985386923e-15       1.928819536608e-13       0.000000000000e+00       8.214068060428e-11      -1.500284232106e-11      -3.080280083724e-15 
   59       1.722587579326e-10       9.848927720937e-15       1.834715773107e-13       0.000000000000e+00       7.905517507916e-11      -1.440436708727e-11      -3.026285518395e-15 
   60       1.740573591246e-10       1.042013111720e-14       1.732969209819e-13       0.000000000000e+00       7.612395241391e-11      -1.383589614221e-11      -3.200853300989e-15 
   61       1.758713842824e-10       1.101115439038e-14       1.623178150636e-13       0.000000000000e+00       7.332500300279e-11      -1.329309295671e-11      -3.570656597205e-15 
   62       1.777019452343e-10       1.162210761746e-14       1.505004846823e-13       0.000000000000e+00       7.065534269632e-11      -1.277538319197e-11      -4.092848895519e-15 
   63       1.795505129263e-10       1.225324819703e-14       1.378111316806e-13       0.000000000000e+00       6.811499797690e-11      -1.228280404644e-11      -4.716508646700e-15 
   64       1.814178625440e-10       1.290483319042e-14       1.242135133892e-13       0.000000000000e+00       6.570104037459e-11      -1.181483132676e-11      -5.382965696042e-15 
   65       1.833040243829e-10       1.357711951775e-14       1.096688272394e-13       0.000000000000e+00       6.340741852152e-11      -1.137034751356e-11      -6.025482596010e-15 
   66       1.852082347175e-10       1.427036415404e-14       9.413559537568e-14       0.000000000000e+00       6.122479020629e-11      -1.094760982712e-11      -6.568935918881e-15 
   67       1.871288866715e-10       1.498482432521e-14       7.756954926877e-14       0.000000000000e+00       5.914035442836e-11      -1.054421829311e-11      -6.929497569395e-15 
   68       1.890642859454e-10       1.572072140481e-14       5.993358918343e-14       0.000000000000e+00       5.714124849206e-11      -1.015775337867e-11      -7.036084433421e-15 
   69       1.910152056414e-10       1.647812367098e-14       4.123026391154e-14       0.000000000000e+00       5.522591401252e-11      -9.787910314961e-12      -6.900466660095e-15 
   70       1.929827632319e-10       1.725704003605e-14       2.147569523969e-14       0.000000000000e+00       5.339474283871e-11      -9.434741863466e-12      -6.560857929594e-15 
   71       1.949676334710e-10       1.805745352465e-14       6.902251305930e-16       0.000000000000e+00       5.164664039506e-11      -9.098012466236e-12      -6.061637818299e-15 
   72       1.969700198485e-10       1.887932054151e-14      -2.110144199520e-14       0.000000000000e+00       4.997894891332e-11      -8.777183436177e-12      -5.453589846382e-15 
   73       1.989896260447e-10       1.972257013907e-14      -4.387009697764e-14       0.000000000000e+00       4.838737066449e-11      -8.471398147345e-12      -4.794139525383e-15 
   74       2.010256273842e-10       2.058710328518e-14      -6.758188363550e-14       0.000000000000e+00       4.686589119065e-11      -8.179467225226e-12      -4.147592405793e-15 
   75       2.030766422904e-10       2.147279213082e-14      -9.219815648469e-14       0.000000000000e+00       4.540670253687e-11      -7.899853737033e-12      -3.585372124641e-15 
   76       2.051413362387e-10       2.237950847869e-14      -1.176850442197e-13       0.000000000000e+00       4.400213507037e-11      -7.631051231676e-12      -3.170242426950e-15 
   77       2.072204238655e-10       2.330721680141e-14      -1.440444680399e-13       0.000000000000e+00       4.265102933477e-11      -7.372830184300e-12      -2.905125339993e-15 
   78       2.093149817877e-10       2.425589693399e-14      -1.712885474469e-13       0.000000000000e+00       4.135339206044e-11      -7.125192996682e-12      -2.775338868316e-15 
   79       2.114258331693e-10       2.522551624630e-14      -1.994304521028e-13       0.000000000000e+00       4.010845565245e-11      -6.887994667051e-12      -2.763696118187e-15 
   80       2.135535321451e-10       2.621602950955e-14      -2.284844585730e-13       0.000000000000e+00       3.891464261023e-11      -6.660936036079e-12      -2.850414923589e-15 
   81       2.156983482453e-10       2.722737876278e-14      -2.584660070690e-13       0.000000000000e+00       3.776952994713e-11      -6.443557032869e-12      -3.013027472213e-15 
   82       2.178602508195e-10       2.825949317930e-14      -2.893917581913e-13       0.000000000000e+00       3.666981361002e-11      -6.235229920947e-12      -3.226289931456e-15 
   83       2.200388934609e-10       2.931228893321e-14      -3.212796496723e-13       0.000000000000e+00       3.561127289885e-11      -6.035152544250e-12      -3.462092074410e-15 
   84       2.222339068120e-10       3.038565165828e-14      -3.541454389144e-13       0.000000000000e+00       3.458979554642e-11      -5.842535060053e-12      -3.694614071573e-15 
   85       2.244458668713e-10       3.147938077609e-14      -3.879915477459e-13       0.000000000000e+00       3.360472614880e-11      -5.657210500411e-12      -3.916977074119e-15 
   86       2.266754594006e-10       3.259323565094e-14      -4.228164637990e-13       0.000000000000e+00       3.265601017971e-11      -5.479113516342e-12      -4.127200082436e-15 
   87       2.289231755757e-10       3.372695175708e-14      -4.586180880050e-13       0.000000000000e+00       3.174316519257e-11      -5.308092439830e-12      -4.323196049714e-15 
   88       2.311893015940e-10       3.488024025253e-14      -4.953937322748e-13       0.000000000000e+00       3.086526306628e-11      -5.143905781702e-12      -4.502769695602e-15 
   89       2.334739082812e-10       3.605278755306e-14      -5.331401171796e-13       0.000000000000e+00       3.002091225102e-11      -4.986218729493e-12      -4.663615319853e-15 
   90       2.357768406989e-10       3.724425490610e-14      -5.718533696315e-13       0.000000000000e+00       2.920824001407e-11      -4.834599645324e-12      -4.803314615988e-15 
   91       2.380977077510e-10       3.845427796460e-14      -6.115290205640e-13       0.000000000000e+00       2.842487468563e-11      -4.688516563768e-12      -4.919334484937e-15 
   92       2.404358717912e-10       3.968246636099e-14      -6.521620026128e-13       0.000000000000e+00       2.766792790462e-11      -4.547333689725e-12      -5.009024848702e-15 
   93       2.427907480688e-10       4.092842155592e-14      -6.937456373543e-13       0.000000000000e+00       2.693468106859e-11      -4.410462759583e-12      -5.070552399857e-15 
   94       2.451627771574e-10       4.219179438078e-14      -7.362684278220e-13       0.000000000000e+00       2.622480134523e-11      -4.277850772118e-12      -5.105867243984e-15 
   95       2.475525802443e-10       4.347223540206e-14      -7.797167770515e-13       0.000000000000e+00       2.553842767424e-11      -4.149559478598e-12      -5.118180474253e-15 
   96       2.499606562662e-10       4.476937724476e-14      -8.240759395661e-13       0.000000000000e+00       2.487548828055e-11      -4.025615697637e-12      -5.111078509592e-15 
   97       2.523873757690e-10       4.608283441709e-14      -8.693300051875e-13       0.000000000000e+00       2.423569258665e-11      -3.906009938852e-12      -5.088533755780e-15 
   98       2.548329747681e-10       4.741220313532e-14      -9.154618828462e-13       0.000000000000e+00       2.361852312484e-11      -3.790695026521e-12      -5.054915266535e-15 
   99       2.572975486084e-10       4.875706114849e-14      -9.624532843917e-13       0.000000000000e+00       2.302322744960e-11      -3.679584723229e-12      -5.014999404606e-15 
  100       2.597810458250e-10       5.011696756320e-14      -1.010284708403e-12       0.000000000000e+00       2.244881004985e-11      -3.572552353530e-12      -4.973980502864e-15 
  101       2.622832620027e-10       5.149146266837e-14      -1.058935424000e-12       0.000000000000e+00       2.189402426127e-11      -3.469429427597e-12      -4.937481525395e-15 
  102       2.648038336366e-10       5.288006776003e-14      -1.108383454651e-12       0.000000000000e+00       2.135736417861e-11      -3.370004264880e-12      -4.911564728584e-15 
  103       2.673422319925e-10       5.428228496604e-14      -1.158605561987e-12       0.000000000000e+00       2.083705656797e-11      -3.274020617755e-12      -4.902742322216e-15 
  104       2.698979855624e-10       5.569758753538e-14      -1.209579500322e-12       0.000000000000e+00       2.033146448848e-11      -3.181234341368e-12      -4.916425714252e-15 
  105       2.724713948822e-10       5.712538958926e-14      -1.261291161937e-12       0.000000000000e+00       1.984037767245e-11      -3.091595086011e-12      -4.952011705112e-15 
  106       2.750629032790e-10       5.856507193813e-14      -1.313728371334e-12       0.000000000000e+00       1.936388219047e-11      -3.005086697094e-12      -5.007149295079e-15 
  107       2.776728733138e-10       6.001599097565e-14      -1.366878709371e-12       0.000000000000e+00       1.890196078739e-11      -2.921670631136e-12      -5.079235406729e-15 
  108       2.803015831534e-10       6.147747839864e-14      -1.420729522026e-12       0.000000000000e+00       1.845448931891e-11      -2.841285217295e-12      -5.165408387592e-15 
  109       2.829492229433e-10       6.294884092714e-14      -1.475267929162e-12       0.000000000000e+00       1.802123318817e-11      -2.763844918883e-12      -5.262541512830e-15 
  110       2.856158911792e-10       6.442936002432e-14      -1.530480833290e-12       0.000000000000e+00       1.760184378231e-11      -2.689239594902e-12      -5.367236487901e-15 
  111       2.883015910800e-10       6.591829161648e-14      -1.586354928330e-12       0.000000000000e+00       1.719585490908e-11      -2.617333761559e-12      -5.475816951234e-15 
  112       2.910062269591e-10       6.741486581306e-14      -1.642876708376e-12       0.000000000000e+00       1.680267923341e-11      -2.547965853794e-12      -5.584321976894e-15 
  113       2.937296005976e-10       6.891828662657e-14      -1.700032476461e-12       0.000000000000e+00       1.642160471400e-11      -2.480947486807e-12      -5.688499577255e-15 
  114       2.964714076157e-10       7.042773169263e-14      -1.757808353316e-12       0.000000000000e+00       1.605179103988e-11      -2.416062717579e-12      -5.783800205669e-15 
  115       2.992312338455e-10       7.194235198991e-14      -1.816190286137e-12       0.000000000000e+00       1.569226606702e-11      -2.353067306396e-12      -5.865370259136e-15 
  116       3.020087038430e-10       7.346131619917e-14      -1.875162899259e-12       0.000000000000e+00       1.534214036202e-11      -2.291740918123e-12      -5.929036638755e-15 
  117       3.048039546663e-10       7.498395049755e-14      -1.934705868920e-12       0.000000000000e+00       1.500128804373e-11      -2.232052504993e-12      -5.974410123361e-15 
  118       3.076172131556e-10       7.650961531389e-14      -1.994797122142e-12       0.000000000000e+00       1.466974241290e-11      -2.174013738091e-12      -6.002148862897e-15 
  119       3.104486466894e-10       7.803766232395e-14      -2.055413953919e-12       0.000000000000e+00       1.434748363454e-11      -2.117627599321e-12      -6.013003322246e-15 
  120       3.132983609023e-10       7.956743456501e-14      -2.116533025742e-12       0.000000000000e+00       1.403443710303e-11      -2.062888111007e-12      -6.007818546565e-15 
  121       3.161663974018e-10       8.109826655057e-14      -2.178130364123e-12       0.000000000000e+00       1.373047180709e-11      -2.009780065496e-12      -5.987536426626e-15 
  122       3.190527314864e-10       8.262948438502e-14      -2.240181359116e-12       0.000000000000e+00       1.343539869481e-11      -1.958278754763e-12      -5.953197964154e-15 
  123       3.219572698623e-10       8.416040587831e-14      -2.302660762847e-12       0.000000000000e+00       1.314896903872e-11      -1.908349700013e-12      -5.905945537164e-15 
  124       3.248798483615e-10       8.569034066060e-14      -2.365542688030e-12       0.000000000000e+00       1.287087280077e-11      -1.859948381290e-12      -5.847025165300e-15 
  125       3.278202296586e-10       8.721859029693e-14      -2.428800606497e-12       0.000000000000e+00       1.260073699737e-11      -1.813019967070e-12      -5.777788775172e-15 
  126       3.307781009886e-10       8.874444840191e-14      -2.492407347719e-12       0.000000000000e+00       1.233812406446e-11      -1.767499043876e-12      -5.699696465697e-15 
  127       3.337530718642e-10       9.026720075438e-14      -2.556335097331e-12       0.000000000000e+00       1.208253022247e-11      -1.723309345875e-12      -5.614318773435e-15 
  128       3.367446717932e-10       9.178612541205e-14      -2.620555395654e-12       0.000000000000e+00       1.183338384138e-11      -1.680363484483e-12      -5.523338937925e-15 
  129       3.397524729114e-10       9.330048964459e-14      -2.685039713070e-12       0.000000000000e+00       1.159016934640e-11      -1.638581316125e-12      -5.428324135210e-15 
  130       3.427764779405e-10       9.480954010879e-14      -2.749761250651e-12       0.000000000000e+00       1.135281777578e-11      -1.597947898024e-12      -5.330005992605e-15 
  131       3.458167706742e-10       9.631251180729e-14      -2.814693335188e-12       0.000000000000e+00       1.112135617733e-11      -1.558461408837e-12      -5.228925059123e-15 
  132       3.488733935024e-10       9.780863126454e-14      -2.879808862678e-12       0.000000000000e+00       1.089578517898e-11      -1.520114944727e-12      -5.125655368331e-15 
  133       3.519463460228e-10       9.929711661875e-14      -2.945080300971e-12       0.000000000000e+00       1.067607825210e-11      -1.482896382336e-12      -5.020805050509e-15 
  134       3.550355836519e-10       1.007771777137e-13      -3.010479692426e-12       0.000000000000e+00       1.046218097488e-11      -1.446788241756e-12      -4.915016944811e-15 
  135       3.581410162364e-10       1.022480161909e-13      -3.075978656558e-12       0.000000000000e+00       1.025401029566e-11      -1.411767549499e-12      -4.808969211423e-15 
  136       3.612625066643e-10       1.037088255809e-13      -3.141548392691e-12       0.000000000000e+00       1.005145379629e-11      -1.377805701471e-12      -4.703375943719e-15 
  137       3.643998694762e-10       1.051587913961e-13      -3.207159682612e-12       0.000000000000e+00       9.854368955471e-12      -1.344868325942e-12      -4.598987780424e-15 
  138       3.675528694769e-10       1.065970912217e-13      -3.272782893218e-12       0.000000000000e+00       9.662582412127e-12      -1.312915146518e-12      -4.496592517769e-15 
  139       3.707212203461e-10       1.080228948083e-13      -3.338387979174e-12       0.000000000000e+00       9.475889228728e-12      -1.281899845110e-12      -4.397015721655e-15 
  140       3.739045832499e-10       1.094353641635e-13      -3.403944485557e-12       0.000000000000e+00       9.294052154660e-12      -1.251769924910e-12      -4.301121339803e-15 
  141       3.771025654524e-10       1.108336536437e-13      -3.469421550512e-12       0.000000000000e+00       9.116800889566e-12      -1.222466573358e-12      -4.209812313924e-15 
