# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       5.188577245195e-10       2.553354621667e-15       6.563279387553e-13       4.071384445586e-19       2.351345269174e-08      -2.658845793981e-09      -1.857083024136e-12 
    3       3.809587740727e-10       4.872885809037e-15       6.339563853285e-13       8.149973942070e-19       1.395855085328e-08      -1.748329525405e-09      -1.510351554992e-12 
    4       3.059228028319e-10       7.119869148792e-15       6.029120828508e-13       1.359895161565e-18       9.639301042847e-09      -1.269332761386e-09      -1.275636701223e-12 
    5       2.591912281511e-10       8.582097722206e-15       5.596989182087e-13       2.042696720336e-18       7.161621544287e-09      -9.764597966157e-10      -1.072204722222e-12 
    6       2.274215779384e-10       8.934791531862e-15       5.063773729376e-13       2.864404696589e-18       5.560949636978e-09      -7.803543028166e-10      -8.800900375813e-13 
    7       2.045759993110e-10       8.258706792405e-15       4.489010771054e-13       3.826112374194e-18       4.459734319048e-09      -6.412682829975e-10      -7.016230677352e-13 
    8       1.875579510426e-10       6.881186376097e-15       3.915258105482e-13       4.928952387697e-18       3.669168695215e-09      -5.383594396130e-10      -5.397598270343e-13 
    9       1.745360569903e-10       5.214523314735e-15       3.371615665559e-13       6.174043494914e-18       3.081676283927e-09      -4.597387419871e-10      -3.967597707511e-13 
   10       1.644083623873e-10       3.624149440543e-15       2.876335140156e-13       7.562437925620e-18       2.631966279412e-09      -3.980514161232e-10      -2.739754307214e-13 
   11       1.564334414873e-10       2.351292328501e-15       2.439993510768e-13       9.095071795112e-18       1.991681684275e-09      -3.301441799624e-10      -1.725251263389e-13 
   12       1.500647740197e-10       1.492507968389e-15       2.068899408891e-13       1.077272095200e-17       1.725405715289e-09      -2.905403346493e-10      -9.128759364263e-14 
   13       1.449829692927e-10       1.022626078179e-15       1.765553697688e-13       1.259596440284e-17       1.508925949239e-09      -2.576314468138e-10      -2.900802087532e-14 
   14       1.409417711818e-10       8.411375093174e-16       1.529745885368e-13       1.456515713159e-17       1.330446661735e-09      -2.300839266594e-10       1.527784513319e-14 
   15       1.376880119727e-10       8.227442933084e-16       1.359338662758e-13       1.668041372291e-17       1.181497200942e-09      -2.065713358876e-10       4.398047999200e-14 
   16       1.350914681806e-10       8.577455476454e-16       1.249392390640e-13       1.894160372243e-17       1.055860132948e-09      -1.864258618910e-10       5.894610449511e-14 
   17       1.330625408041e-10       8.749489023118e-16       1.192275901428e-13       2.134835914476e-17       9.488905387845e-10      -1.688838429964e-10       6.297554499113e-14 
   18       1.314576370665e-10       8.457252391169e-16       1.179431364898e-13       2.390008775909e-17       8.566183992350e-10      -1.536187790852e-10       5.851545742585e-14 
   19       1.302577452775e-10       7.797992098112e-16       1.203681519700e-13       2.659603510824e-17       7.776063654077e-10      -1.404231737669e-10       4.780028202011e-14 
   20       1.293785825211e-10       7.019565708922e-16       1.253987125035e-13       2.943525784036e-17       7.084055435571e-10      -1.286902873568e-10       3.376175286935e-14 
   21       1.287890846425e-10       6.372872703507e-16       1.322630012374e-13       3.241676196076e-17       6.478065939055e-10      -1.182707758427e-10       1.827306190153e-14 
   22       1.284200853362e-10       6.104529059750e-16       1.401199545188e-13       3.553946814164e-17       5.943115110215e-10      -1.089986777450e-10       3.051045886471e-15 
   23       1.282633831665e-10       6.252919988457e-16       1.483949962146e-13       3.880236207116e-17       5.471052456382e-10      -1.007680749152e-10      -1.067057303182e-14 
   24       1.282920934862e-10       6.755242702798e-16       1.565405087068e-13       4.220445991508e-17       5.049952050438e-10      -9.338779845778e-11      -2.185120184529e-14 
   25       1.284884522333e-10       7.481174842436e-16       1.642483968232e-13       4.574496702070e-17       4.674343430871e-10      -8.675401364582e-11      -3.002852153996e-14 
