# Matter power spectrum P(k) at redshift z=0
# for k=0.000782011 to 65.9862 h/Mpc,
# number of wavenumbers equal to 534
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.066217200599e+00       1.115285125942e-01 
       2.079421556100e+00       1.113715728488e-01 
       2.092633130586e+00       1.112099685054e-01 
       2.105852077601e+00       1.110435322826e-01 
       2.119078554117e+00       1.108731911445e-01 
       2.132312720619e+00       1.106978199413e-01 
       2.145554741190e+00       1.105181991440e-01 
       2.158804783599e+00       1.103344980470e-01 
       2.172063019392e+00       1.101465753783e-01 
       2.185329623984e+00       1.099545795248e-01 
       2.198604776758e+00       1.097586425073e-01 
       2.211888661157e+00       1.095583294629e-01 
       2.225181464794e+00       1.093543617777e-01 
       2.238483379549e+00       1.091463919072e-01 
       2.251794601679e+00       1.089351811767e-01 
       2.265115331929e+00       1.087198669932e-01 
       2.278445775644e+00       1.085006480201e-01 
       2.291786142888e+00       1.082785397154e-01 
       2.305136648560e+00       1.080527478412e-01 
       2.318497512524e+00       1.078234520682e-01 
       2.331868959732e+00       1.075909888237e-01 
       2.345251220358e+00       1.073549064070e-01 
       2.358644529931e+00       1.071162676429e-01 
       2.372049129477e+00       1.068739355962e-01 
       2.385465265659e+00       1.066288410744e-01 
       2.398893190932e+00       1.063807046483e-01 
       2.412333163689e+00       1.061293620650e-01 
       2.425785448421e+00       1.058753822479e-01 
       2.439250315879e+00       1.056185013375e-01 
       2.452728043244e+00       1.053587263626e-01 
       2.466218914297e+00       1.050966029644e-01 
       2.479723219598e+00       1.048317080326e-01 
       2.493241256669e+00       1.045640871998e-01 
       2.506773330189e+00       1.042939035469e-01 
       2.520319752182e+00       1.040216181379e-01 
       2.533880842227e+00       1.037466775744e-01 
       2.547456927664e+00       1.034696179360e-01 
       2.561048343810e+00       1.031901604304e-01 
       2.574655434182e+00       1.029085200002e-01 
       2.588278550731e+00       1.026246199116e-01 
       2.601918054075e+00       1.023387635548e-01 
       2.615574313753e+00       1.020504097427e-01 
       2.629247708473e+00       1.017607485088e-01 
       2.642938626381e+00       1.014689142613e-01 
       2.656647465333e+00       1.011748280783e-01 
       2.670374633175e+00       1.008793830867e-01 
       2.684120548042e+00       1.005818284379e-01 
       2.697885638652e+00       1.002826250877e-01 
       2.711670344629e+00       9.998176957004e-02 
       2.725475116822e+00       9.967893798172e-02 
       2.739300417644e+00       9.937517502769e-02 
       2.753146721421e+00       9.906963934614e-02 
       2.767014514756e+00       9.876223637248e-02 
       2.780904296900e+00       9.845384599511e-02 
       2.794816580148e+00       9.814362737552e-02 
       2.808751890235e+00       9.783241466957e-02 
       2.822710766764e+00       9.751965095895e-02 
       2.836693763635e+00       9.720588908330e-02 
       2.850701449501e+00       9.689033787934e-02 
       2.864734408236e+00       9.657425759014e-02 
       2.878793239424e+00       9.625677434862e-02 
       2.892878558865e+00       9.593767968487e-02 
       2.906990999106e+00       9.561841027179e-02 
       2.921131209985e+00       9.529771194146e-02 
       2.935299859208e+00       9.497609864623e-02 
       2.949497632936e+00       9.465347391027e-02 
       2.963725236410e+00       9.433007171105e-02 
       2.977983394590e+00       9.400570138616e-02 
       2.992272852831e+00       9.368029763435e-02 
       3.006594377578e+00       9.335455445956e-02 
       3.020948757099e+00       9.302765709127e-02 
       3.035336802240e+00       9.269996751382e-02 
       3.049759347224e+00       9.237189893024e-02 
       3.064217250477e+00       9.204329048486e-02 
       3.078711395489e+00       9.171347001645e-02 
       3.093242691721e+00       9.138360223081e-02 
       3.107812075544e+00       9.105268751025e-02 
       3.122420511229e+00       9.072180919708e-02 
       3.137068991972e+00       9.039002090305e-02 
       3.151758540980e+00       9.005808134512e-02 
       3.166490212589e+00       8.972509696830e-02 
       3.181265093453e+00       8.939203135855e-02 
       3.196084303778e+00       8.905868583905e-02 
       3.210948998619e+00       8.872528495344e-02 
       3.225860369237e+00       8.839083376306e-02 
       3.240819644524e+00       8.805647130511e-02 
       3.255828092500e+00       8.772192126141e-02 
       3.270887021882e+00       8.738668898191e-02 
       3.285997783728e+00       8.705149324464e-02 
       3.301161773174e+00       8.671605254259e-02 
       3.316380431253e+00       8.638013882277e-02 
       3.331655246806e+00       8.604466128145e-02 
       3.346987758502e+00       8.570851830672e-02 
       3.362379556954e+00       8.537250120320e-02 
       3.377832286957e+00       8.503595605624e-02 
       3.393347649841e+00       8.469966379896e-02 
       3.408927405957e+00       8.436310474272e-02 
       3.424573377293e+00       8.402648816055e-02 
       3.440287450244e+00       8.368995828708e-02 
       3.456071578534e+00       8.335294457026e-02 
       3.471927786303e+00       8.301637874014e-02 
       3.487858171375e+00       8.267981348496e-02 
       3.503864908715e+00       8.234298251507e-02 
       3.519950254093e+00       8.200630039275e-02 
       3.536116547958e+00       8.166928547542e-02 
       3.552366219559e+00       8.133265779398e-02 
       3.568701791305e+00       8.099589077451e-02 
       3.585125883400e+00       8.065924815856e-02 
       3.601641218773e+00       8.032286974136e-02 
       3.618250628311e+00       7.998635290690e-02 
       3.634957056433e+00       7.964963990014e-02 
       3.651763567024e+00       7.931323684819e-02 
       3.668673349763e+00       7.897712340210e-02 
       3.685689726867e+00       7.864068117889e-02 
       3.702816160297e+00       7.830455853582e-02 
       3.720056259446e+00       7.796828548533e-02 
       3.737413789373e+00       7.763194738413e-02 
       3.754892679604e+00       7.729600077649e-02 
       3.772497033571e+00       7.696000296828e-02 
       3.790231138715e+00       7.662416443239e-02 
       3.808099477352e+00       7.628816583095e-02 
       3.826106738321e+00       7.595257892434e-02 
       3.844257829529e+00       7.561654131500e-02 
       3.862557891445e+00       7.528079421880e-02 
       3.881012311640e+00       7.494494478807e-02 
       3.899626740475e+00       7.460917671686e-02 
       3.918407108040e+00       7.427367284403e-02 
       3.937359642470e+00       7.393794115485e-02 
       3.956490889766e+00       7.360221060161e-02 
       3.975807735283e+00       7.326640438461e-02 
       3.995317427033e+00       7.293042388148e-02 
       4.015027601020e+00       7.259452378156e-02 
       4.034946308782e+00       7.225855899593e-02 
       4.055082047416e+00       7.192226045368e-02 
       4.075443792310e+00       7.158579626580e-02 
       4.096041032922e+00       7.124921783199e-02 
       4.116883811909e+00       7.091264435589e-02 
       4.137982768021e+00       7.057570498206e-02 
       4.159349183164e+00       7.023831954916e-02 
       4.180995034149e+00       6.990058582325e-02 
       4.202933049672e+00       6.956279949748e-02 
       4.225176773182e+00       6.922426784428e-02 
       4.247740632346e+00       6.888569105333e-02 
       4.270640015978e+00       6.854647738233e-02 
       4.293891359379e+00       6.820677434735e-02 
       4.317512239202e+00       6.786609525853e-02 
       4.341521479139e+00       6.752494605901e-02 
       4.365939267907e+00       6.718320642470e-02 
       4.390787291264e+00       6.684067601443e-02 
       4.416088880072e+00       6.649716847268e-02 
       4.441869176769e+00       6.615294075822e-02 
       4.468155322990e+00       6.580753179848e-02 
       4.494976671610e+00       6.546074606031e-02 
       4.522365027007e+00       6.511305043487e-02 
       4.550354918113e+00       6.476409879559e-02 
       4.578983909605e+00       6.441331456552e-02 
       4.608292957692e+00       6.406128518023e-02 
       4.638326818163e+00       6.370749049818e-02 
       4.669134515944e+00       6.335181771210e-02 
       4.700769887311e+00       6.299437014798e-02 
       4.733292208263e+00       6.263453820370e-02 
       4.766766925464e+00       6.227215743719e-02 
       4.801266509842e+00       6.190759766731e-02 
       4.836871457436e+00       6.153984761108e-02 
       4.873671467848e+00       6.116907172477e-02 
       4.911766837824e+00       6.079494378792e-02 
       4.951270116640e+00       6.041699487525e-02 
       4.992308081528e+00       6.003488648387e-02 
       5.035024106115e+00       5.964843454830e-02 
       5.079581013627e+00       5.925675472942e-02 
       5.126164530529e+00       5.885954657995e-02 
       5.174987486754e+00       5.845620182431e-02 
       5.226294947197e+00       5.804562548604e-02 
       5.280370507495e+00       5.762704765352e-02 
       5.337544046608e+00       5.719954826360e-02 
       5.398201299671e+00       5.676176255205e-02 
       5.462795694379e+00       5.631157911070e-02 
       5.531862973327e+00       5.584763847982e-02 
       5.606039179877e+00       5.536704293765e-02 
       5.686082563788e+00       5.486684179312e-02 
       5.772899757319e+00       5.434212872466e-02 
       5.867575971089e+00       5.378808142543e-02 
       5.971407569928e+00       5.319711023251e-02 
       6.085932538645e+00       5.255962805247e-02 
       6.212949022498e+00       5.186220450528e-02 
       6.354503208464e+00       5.108750069563e-02 
       6.512815279371e+00       5.021231372279e-02 
       6.690100470620e+00       4.920772025249e-02 
       6.888246267180e+00       4.803965549193e-02 
       7.108354320168e+00       4.667353526562e-02 
       7.350265977464e+00       4.508243019262e-02 
       7.612312393426e+00       4.325928670530e-02 
       7.891513044327e+00       4.122628959288e-02 
       8.184198273122e+00       3.903820981270e-02 
       8.486745389513e+00       3.677425364042e-02 
       8.796094780531e+00       3.452445164870e-02 
       9.109935719585e+00       3.237410757281e-02 
       9.426653519432e+00       3.039320980857e-02 
       9.745177060695e+00       2.863002993771e-02 
       1.006481937722e+01       2.710892221641e-02 
       1.038514919888e+01       2.583245367348e-02 
       1.070589936368e+01       2.478418794969e-02 
       1.102690572651e+01       2.393373386081e-02 
       1.134806794338e+01       2.324031877280e-02 
       1.166932486128e+01       2.265811670179e-02 
       1.199063928125e+01       2.213985451747e-02 
       1.231198860125e+01       2.164170528601e-02 
       1.263335909777e+01       2.112590141625e-02 
       1.295474244167e+01       2.056567293201e-02 
       1.327613357910e+01       1.994518268425e-02 
       1.359752944400e+01       1.926123615934e-02 
       1.391892817644e+01       1.852151836383e-02 
       1.424032864821e+01       1.774291548281e-02 
       1.456173017500e+01       1.694729534043e-02 
       1.488313234172e+01       1.615927135329e-02 
       1.520453489659e+01       1.540224253348e-02 
       1.552593768692e+01       1.469601213283e-02 
       1.584734062008e+01       1.405557471857e-02 
       1.616874363989e+01       1.348974076105e-02 
       1.649014671228e+01       1.300101226617e-02 
       1.681154981657e+01       1.258640656295e-02 
       1.713295294022e+01       1.223805938193e-02 
       1.745435607564e+01       1.194449212831e-02 
       1.777575921821e+01       1.169193034415e-02 
       1.809716236513e+01       1.146583006751e-02 
       1.841856551469e+01       1.125315557439e-02 
       1.873996866588e+01       1.104138181676e-02 
       1.906137181806e+01       1.081834225087e-02 
       1.938277497086e+01       1.057687820454e-02 
       1.970417812404e+01       1.031348155305e-02 
       2.002558127746e+01       1.002880921884e-02 
       2.034698443104e+01       9.726665525982e-03 
       2.066838758472e+01       9.413669192925e-03 
       2.098979073847e+01       9.097411621929e-03 
       2.131119389228e+01       8.786040242634e-03 
       2.163259704612e+01       8.486405310376e-03 
       2.195400020000e+01       8.204096522559e-03 
       2.227540335390e+01       7.943507076073e-03 
       2.259680650783e+01       7.706750778728e-03 
       2.291820966178e+01       7.494858246239e-03 
       2.323961281574e+01       7.307066271556e-03 
       2.356101596973e+01       7.141243606702e-03 
       2.388241912373e+01       6.993993926151e-03 
       2.420382227774e+01       6.861104301655e-03 
       2.452522543178e+01       6.737760545408e-03 
       2.484662858582e+01       6.619327042447e-03 
       2.516803173988e+01       6.501778008881e-03 
       2.548943489395e+01       6.381819082783e-03 
       2.581083804804e+01       6.257371253818e-03 
       2.613224120214e+01       6.127469309374e-03 
       2.645364435625e+01       5.992077049327e-03 
       2.677504751037e+01       5.851952736132e-03 
       2.709645066450e+01       5.708744416513e-03 
       2.741785381864e+01       5.564388674944e-03 
       2.773925697280e+01       5.421298838266e-03 
       2.806066012696e+01       5.281856234967e-03 
       2.838206328113e+01       5.148275355285e-03 
       2.870346643531e+01       5.022247055310e-03 
       2.902486958950e+01       4.904741205686e-03 
       2.934627274370e+01       4.796237450422e-03 
       2.966767589791e+01       4.696340539912e-03 
       2.998907905212e+01       4.604286618077e-03 
       3.031048220635e+01       4.518954922179e-03 
       3.063188536058e+01       4.439045702369e-03 
       3.095328851482e+01       4.363186839330e-03 
       3.127469166906e+01       4.289999636924e-03 
       3.159609482331e+01       4.218277836935e-03 
       3.191749797757e+01       4.146880876180e-03 
       3.223890113184e+01       4.074927605950e-03 
       3.256030428611e+01       4.001934665221e-03 
       3.288170744039e+01       3.927750857560e-03 
       3.320311059467e+01       3.852618817189e-03 
       3.352451374896e+01       3.777014617977e-03 
       3.384591690325e+01       3.701598817705e-03 
       3.416732005755e+01       3.627073775748e-03 
       3.448872321186e+01       3.554116330217e-03 
       3.481012636617e+01       3.483268497770e-03 
       3.513152952049e+01       3.415040821467e-03 
       3.545293267481e+01       3.349743085544e-03 
       3.577433582913e+01       3.287599902039e-03 
       3.609573898346e+01       3.228708357598e-03 
       3.641714213779e+01       3.172951691998e-03 
       3.673854529213e+01       3.120008545708e-03 
       3.705994844648e+01       3.069497924063e-03 
       3.738135160082e+01       3.020885951411e-03 
       3.770275475517e+01       2.973659137835e-03 
       3.802415790953e+01       2.927411591598e-03 
       3.834556106389e+01       2.881816836283e-03 
       3.866696421825e+01       2.836616655816e-03 
       3.898836737261e+01       2.791689749482e-03 
       3.930977052698e+01       2.746960782135e-03 
       3.963117368136e+01       2.702436477013e-03 
       3.995257683573e+01       2.658139961070e-03 
       4.027397999011e+01       2.614221449960e-03 
       4.059538314449e+01       2.570809127982e-03 
       4.091678629888e+01       2.528120889530e-03 
       4.123818945327e+01       2.486393114314e-03 
       4.155959260766e+01       2.445757821570e-03 
       4.188099576206e+01       2.406341545553e-03 
       4.220239891645e+01       2.368197202096e-03 
       4.252380207085e+01       2.331306092497e-03 
       4.284520522526e+01       2.295599122096e-03 
       4.316660837966e+01       2.261048940679e-03 
       4.348801153407e+01       2.227586462010e-03 
       4.380941468848e+01       2.195104449818e-03 
       4.413081784289e+01       2.163531719099e-03 
       4.445222099731e+01       2.132726057719e-03 
       4.477362415173e+01       2.102571847951e-03 
       4.509502730615e+01       2.072929172418e-03 
       4.541643046057e+01       2.043682621677e-03 
       4.573783361500e+01       2.014780649433e-03 
       4.605923676942e+01       1.986174604167e-03 
       4.638063992385e+01       1.957912480892e-03 
       4.670204307828e+01       1.929996210287e-03 
       4.702344623272e+01       1.902472403010e-03 
       4.734484938715e+01       1.875350943809e-03 
       4.766625254159e+01       1.848674885371e-03 
       4.798765569603e+01       1.822467343626e-03 
       4.830905885047e+01       1.796791326160e-03 
       4.863046200492e+01       1.771703323674e-03 
       4.895186515936e+01       1.747219926721e-03 
       4.927326831381e+01       1.723388213058e-03 
       4.959467146826e+01       1.700195300112e-03 
       4.991607462271e+01       1.677592311917e-03 
       5.023747777716e+01       1.655532320747e-03 
       5.055888093161e+01       1.633943437814e-03 
       5.088028408607e+01       1.612792686484e-03 
       5.120168724052e+01       1.592029233602e-03 
       5.152309039498e+01       1.571627621692e-03 
       5.184449354944e+01       1.551567509948e-03 
       5.216589670390e+01       1.531822013650e-03 
       5.248729985836e+01       1.512342382024e-03 
       5.280870301283e+01       1.493131801984e-03 
       5.313010616729e+01       1.474156222645e-03 
       5.345150932176e+01       1.455442350068e-03 
       5.377291247623e+01       1.436999034110e-03 
       5.409431563070e+01       1.418873966589e-03 
       5.441571878517e+01       1.401065125360e-03 
       5.473712193964e+01       1.383603199558e-03 
       5.505852509412e+01       1.366455942010e-03 
       5.537992824859e+01       1.349638482440e-03 
       5.570133140307e+01       1.333126799579e-03 
       5.602273455755e+01       1.316923588620e-03 
       5.634413771202e+01       1.301043826224e-03 
       5.666554086650e+01       1.285458274928e-03 
       5.698694402098e+01       1.270177468876e-03 
       5.730834717547e+01       1.255185671087e-03 
       5.762975032995e+01       1.240454402196e-03 
       5.795115348443e+01       1.225964256328e-03 
       5.827255663892e+01       1.211696043123e-03 
       5.859395979341e+01       1.197631524324e-03 
       5.891536294789e+01       1.183780078852e-03 
       5.923676610238e+01       1.170146207201e-03 
       5.955816925687e+01       1.156724023501e-03 
       5.987957241136e+01       1.143498191021e-03 
       6.020097556585e+01       1.130471099873e-03 
       6.052237872034e+01       1.117632859361e-03 
       6.084378187484e+01       1.104981516519e-03 
       6.116518502933e+01       1.092507872356e-03 
       6.148658818383e+01       1.080225841320e-03 
       6.180799133832e+01       1.068150813027e-03 
       6.212939449282e+01       1.056285580453e-03 
       6.245079764732e+01       1.044624711595e-03 
       6.277220080182e+01       1.033155998363e-03 
       6.309360395631e+01       1.021872037100e-03 
       6.341500711081e+01       1.010759252774e-03 
       6.373641026532e+01       9.998191740675e-04 
       6.405781341982e+01       9.890440661757e-04 
       6.437921657432e+01       9.784486356606e-04 
       6.470061972882e+01       9.680206582768e-04 
       6.502202288333e+01       9.577568080569e-04 
       6.534342603783e+01       9.476327078560e-04 
       6.566482919234e+01       9.376532175027e-04 
       6.598623234684e+01       9.278030252823e-04 
