[ 0.  0.  0.]
[  757.          2513.91894531   118.68299866]
[  758.          2263.25805664   118.99900055]
[  759.          2269.80493164   119.31099701]
[  760.          2276.84204102   119.62000275]
[  761.          2477.20703125   119.92500305]
[  762.          2295.36694336   120.22699738]
[  763.          2295.42993164   120.52400208]
[  764.          2409.51196289   120.81800079]
[  765.          2272.06396484   121.10700226]
[  766.          2281.83300781   121.39099884]
[  767.          2313.76098633   121.67199707]
[  768.          2255.95288086   121.94799805]
[  769.          2523.51000977   122.21800232]
[  770.          2272.45605469   122.48400116]
[  771.          2504.29492188   122.7440033 ]
[  772.          2290.29711914   122.99900055]
[  773.          2322.81005859   123.2480011 ]
[  774.          2345.95288086   123.49099731]
[  775.          2348.5          123.72899628]
[  776.          2328.29394531   123.95999908]
[  777.          2472.36791992   124.18499756]
[  778.          2263.71606445   124.40399933]
[  779.          2306.61889648   124.61699677]
[  780.          2408.93701172   124.8219986 ]
[  781.          2279.39794922   125.02100372]
[  782.          2496.04711914   125.21299744]
[  783.          2265.28295898   125.39900208]
[  784.          2303.43798828   125.57700348]
[  785.          2745.80297852   125.7480011 ]
[  786.          2590.59399414   125.91200256]
[  787.          2493.66894531   126.06800079]
[  788.          2500.52294922   126.21700287]
[  789.          2414.01489258   126.35800171]
[  790.          2358.58105469   126.4960022 ]
[  791.          2614.34106445   126.6289978 ]
[  792.          2317.68505859   126.7539978 ]
[  793.          2446.55004883   126.8710022 ]
[  794.          2439.42797852   126.98000336]
[  795.          2445.83496094   127.08000183]
[  796.          2479.52709961   127.17199707]
[  797.          2508.4519043    127.25499725]
[  798.          2540.24609375   127.33000183]
[  799.          2565.80395508   127.39600372]
[  800.          2531.43896484   127.45300293]
[  801.          2260.27294922   127.5019989 ]
[  802.          2486.01098633   127.54199982]
[  803.          2572.09008789   127.57299805]
[  804.          2380.54907227   127.59500122]
[  805.          2442.30297852   127.60800171]
[  806.          2434.90307617   127.61299896]
[  807.          2590.4609375    127.60800171]
[  808.          2515.18994141   127.59400177]
[  809.          2438.95800781   127.57099915]
[  810.          2600.05493164   127.53900146]
[  811.          2469.44897461   127.4980011 ]
[  812.          2717.96191406   127.4469986 ]
[  813.          2607.61499023   127.38700104]
[  814.          2501.04003906   127.31800079]
[  815.          2491.22998047   127.23899841]
[  816.          2570.45996094   127.15200043]
[  817.          2509.97705078   127.05500031]
[  818.          2343.38598633   126.9489975 ]
[  819.          2740.93701172   126.83399963]
[  820.          2471.29589844   126.70899963]
[  821.          2478.60400391   126.5759964 ]
[  822.          2488.13989258   126.43299866]
[  823.          2596.14111328   126.28099823]
[  824.          2545.24291992   126.12000275]
[  825.          2470.65600586   125.94999695]
[  826.          2349.21191406   125.77100372]
[  827.          2668.51708984   125.58300018]
[  828.          2614.96508789   125.38600159]
[  829.          2626.38891602   125.18000031]
[  830.          2409.13793945   124.96600342]
[  831.          2598.91894531   124.74299622]
[  832.          2309.62890625   124.51100159]
[  833.          2450.46704102   124.26899719]
[  834.          2591.01000977   124.01999664]
[  835.          2545.65307617   123.76100159]
[  836.          2370.95410156   123.4940033 ]
[  837.          2547.25195312   123.21800232]
[  838.          2380.81811523   122.93299866]
[  839.          2457.2980957    122.63999939]
[  840.          2413.68896484   122.33899689]
[  841.          2563.9140625    122.02899933]
[  842.          2545.86791992   121.71099854]
[  843.          2571.82592773   121.38400269]
[  844.          2704.20996094   121.0490036 ]
[  845.          2391.66992188   120.70500183]
[  846.          2502.11303711   120.35399628]
[  847.          2246.39111328   119.9940033 ]
[  848.          2435.59204102   119.62599945]
[  849.          2370.41699219   119.25099945]
[  850.          2313.34008789   118.86799622]
[  851.          2500.80004883   118.47799683]
[  852.          2240.55297852   118.08000183]
[  853.          2491.94897461   117.67500305]
[  854.          2452.69091797   117.26200104]
[  855.          2429.97607422   116.84300232]
[  856.          2468.66308594   116.41699982]
[  857.          2280.70092773   115.98400116]
[  858.          2388.625        115.54399872]
[  859.          2189.70996094   115.09799957]
[  860.          2470.81298828   114.64600372]
[  861.          2396.97509766   114.18699646]
[  862.          2172.0300293    113.72200012]
[  863.          2314.97412109   113.25099945]
[  864.          2483.31689453   112.77400208]
[  865.          2224.39501953   112.29199982]
[  866.          2388.36401367   111.8030014 ]
[  867.          2362.41308594   111.30999756]
[  868.          2301.17993164   110.81400299]
[  869.          2077.66992188   110.31600189]
[  870.          2134.9230957    109.81300354]
[  871.          2238.8190918    109.30500031]
[  872.          2207.06201172   108.79199982]
[  873.          2176.70092773   108.27500153]
[  874.          2449.86694336   107.75299835]
[  875.          2164.18603516   107.22599792]
[  876.          2200.13989258   106.69599915]
[  877.          2304.85693359   106.16300201]
[  878.          2057.57495117   105.6269989 ]
[  879.          2097.16796875   105.08799744]
[  880.          2145.40698242   104.54399872]
[  881.         1981.0279541   103.9980011]
[  882.          2113.02905273   103.44799805]
[  883.          1935.39794922   102.89499664]
[  884.          2000.48095703   102.33899689]
[  885.          2221.76611328   101.77999878]
[  886.          2128.11889648   101.21800232]
[  887.          2152.83789062   100.65399933]
[  888.          2074.24707031   100.08799744]
[  889.          1984.8380127     99.51899719]
[  890.          2100.82202148    98.94799805]
[  891.          2077.62402344    98.37599945]
[  892.          1987.93505859    97.8010025 ]
[  893.          2096.42602539    97.22599792]
[  894.          1993.03503418    96.64800262]
[  895.          2092.53808594    96.06900024]
[  896.          1833.84997559    95.48999786]
[  897.          1903.72705078    94.90899658]
[  898.          1827.39794922    94.32700348]
[  899.          1744.67895508    93.74500275]
[  900.          2063.8449707     93.16200256]
[  901.          1826.06494141    92.57900238]
[  902.          1859.27294922    91.99500275]
[  903.          2149.85888672    91.41200256]
[  904.          1725.08996582    90.82800293]
[  905.          1747.28295898    90.24500275]
[  906.          1888.11206055    89.66200256]
[  907.          1840.12194824    89.07900238]
[  908.          1830.53405762    88.49700165]
[  909.          1721.38305664    87.91600037]
[  910.          1610.82897949    87.33599854]
[  911.          1902.5949707     86.75700378]
[  912.          1698.4510498     86.18000031]
[  913.          1854.34802246    85.60299683]
[  914.          1661.5           85.02899933]
[  915.          1648.89794922    84.45500183]
[  916.          1832.60803223    83.88400269]
[  917.          1771.33898926    83.31500244]
[  918.         1751.7869873    82.7480011]
[  919.          1667.81994629    82.18299866]
[  920.          1799.53796387    81.62000275]
[  921.          1800.13000488    81.05999756]
[  922.          1594.31604004    80.50299835]
[  923.          1598.03405762    79.94799805]
[  924.          1456.60705566    79.39600372]
[  925.          1389.69494629    78.84799957]
[  926.          1710.25305176    78.30200195]
[  927.          1541.77905273    77.76000214]
[  928.          1524.68103027    77.22200012]
[  929.          1683.04394531    76.68699646]
[  930.          1646.09301758    76.15599823]
[  931.          1641.88598633    75.62799835]
[  932.          1628.94799805    75.10500336]
[  933.          1481.48400879    74.58599854]
[  934.          1554.81799316    74.07099915]
[  935.          1376.68005371    73.55999756]
[  936.          1501.94604492    73.0530014 ]
[  937.          1443.51403809    72.5510025 ]
[  938.          1426.81896973    72.05400085]
[  939.          1659.10302734    71.56099701]
[  940.          1335.65100098    71.07299805]
[  941.          1436.19604492    70.58899689]
[  942.          1454.50695801    70.11000061]
[  943.          1384.78100586    69.63700104]
[  944.          1345.2130127     69.16799927]
[  945.          1436.27294922    68.70500183]
[  946.          1367.96398926    68.24700165]
[  947.          1293.68701172    67.79399872]
[  948.          1310.46105957    67.34600067]
[  949.          1311.31298828    66.90399933]
[  950.          1408.59997559    66.46800232]
[  951.          1440.76599121    66.03700256]
[  952.          1253.75195312    65.61100006]
[  953.          1345.60498047    65.19200134]
[  954.          1330.52697754    64.77799988]
[  955.          1285.50598145    64.37000275]
[  956.          1296.09997559    63.9679985 ]
[  957.          1465.77294922    63.5719986 ]
[  958.          1352.26196289    63.18199921]
[  959.          1237.66503906    62.79899979]
[  960.          1293.32495117    62.42100143]
[  961.          1275.59899902    62.04999924]
[  962.          1225.81799316    61.68500137]
[  963.          1136.41601562    61.32600021]
[  964.          1272.44104004    60.97399902]
[  965.          1115.14599609    60.62900162]
[  966.          1241.23706055    60.29000092]
[  967.          1260.2590332     59.95700073]
[  968.          1293.625         59.63199997]
[  969.          1268.80895996    59.31200027]
[  970.          1188.95605469    59.        ]
[  971.          1225.72998047    58.69400024]
[  972.          1223.34204102    58.39400101]
[  973.          1115.59204102    58.10100174]
[  974.          1118.24499512    57.81499863]
[  975.          1189.78503418    57.5359993 ]
[  976.          1078.94104004    57.26300049]
[  977.          1116.88098145    56.99599838]
[  978.          1198.79296875    56.73699951]
[  979.          1066.54602051    56.48400116]
[  980.          1125.14794922    56.23699951]
[  981.          1141.94104004    55.9980011 ]
[  982.          1126.12194824    55.76499939]
[  983.          1123.05603027    55.5379982 ]
[  984.          1155.57800293    55.31900024]
[  985.          1095.29199219    55.10599899]
[  986.          1156.19897461    54.89899826]
[  987.          1111.66503906    54.69900131]
[  988.          1071.1619873     54.50600052]
[  989.          1125.89099121    54.31900024]
[ 990.          971.70001221   54.13899994]
[  991.          1090.15698242    53.96500015]
[  992.          1210.28295898    53.79800034]
[  993.          1156.375         53.63700104]
[  994.          1122.49804688    53.48199844]
[  995.          1035.63500977    53.33399963]
[  996.          1006.12402344    53.19200134]
[  997.          1084.4510498     53.05699921]
[  998.          1026.69897461    52.9280014 ]
[  999.          1050.63598633    52.80500031]
[ 1000.           973.85400391    52.68899918]
[ 1001.          1045.61206055    52.57799911]
[ 1002.          1012.83197021    52.47399902]
[ 1003.          1110.73095703    52.37599945]
[ 1004.          1017.48999023    52.28300095]
[ 1005.          1035.76696777    52.1969986 ]
[ 1006.           998.39300537    52.11600113]
[ 1007.          1051.02404785    52.04100037]
[ 1008.           972.29101562    51.97200012]
[ 1009.          1097.61206055    51.90800095]
[ 1010.          1118.09899902    51.84999847]
[ 1011.          1068.28295898    51.79700089]
[ 1012.           948.45397949    51.74900055]
[ 1013.          1084.34997559    51.70600128]
[ 1014.          1134.82299805    51.66899872]
[ 1015.          1113.43200684    51.63700104]
[ 1016.          1060.85498047    51.61000061]
[ 1017.          1087.41101074    51.58800125]
[ 1018.           950.77197266    51.56999969]
[ 1019.          1167.17102051    51.55799866]
[ 1020.           979.95001221    51.54999924]
[ 1021.          1018.93701172    51.54600143]
[ 1022.          1042.30700684    51.54700089]
[ 1023.          1002.64801025    51.5530014 ]
[ 1024.          1073.20898438    51.56200027]
[ 1025.           979.89801025    51.57600021]
[ 1026.          1059.5489502     51.59400177]
[ 1027.           970.15802002    51.61700058]
[ 1028.          1060.57702637    51.64300156]
[ 1029.          1024.67504883    51.67300034]
[ 1030.          1008.53900146    51.70700073]
[ 1031.          1004.90002441    51.74399948]
[ 1032.          1054.73999023    51.78499985]
[ 1033.          1070.01000977    51.83000183]
[ 1034.          1104.95300293    51.8769989 ]
[ 1035.          1090.7409668     51.92900085]
[ 1036.          1012.46502686    51.98300171]
[ 1037.          1000.31201172    52.04100037]
[ 1038.          1099.07299805    52.10100174]
[ 1039.          1096.12805176    52.16400146]
[ 1040.          1086.05603027    52.23099899]
[ 1041.          1078.66503906    52.29899979]
[ 1042.           987.14202881    52.37099838]
[ 1043.           997.03302002    52.44499969]
[ 1044.          1140.8079834     52.52099991]
[ 1045.          1016.30401611    52.59899902]
[ 1046.          1068.94494629    52.68000031]
[ 1047.          1064.89599609    52.76300049]
[ 1048.          1020.35699463    52.84700012]
[ 1049.          1168.66101074    52.93399811]
[ 1050.          1067.65698242    53.02199936]
[ 1051.          1070.96398926    53.11199951]
[ 1052.          1121.53894043    53.20299911]
[ 1053.          1110.36901855    53.29600143]
[ 1054.          1163.37097168    53.38999939]
[ 1055.          1048.70898438    53.48600006]
[ 1056.          1112.90698242    53.58200073]
[ 1057.          1070.56201172    53.68000031]
[ 1058.          1178.59802246    53.77899933]
[ 1059.          1251.90698242    53.87799835]
[ 1060.          1178.26196289    53.97800064]
[ 1061.          1084.94604492    54.07899857]
[ 1062.          1074.81201172    54.18099976]
[ 1063.          1072.56298828    54.2820015 ]
[ 1064.          1003.91900635    54.38499832]
[ 1065.          1150.85302734    54.48699951]
[ 1066.          1148.95800781    54.59000015]
[ 1067.          1154.375         54.69200134]
[ 1068.          1142.07495117    54.79499817]
[ 1069.          1185.23803711    54.89699936]
[ 1070.          1128.69494629    54.99900055]
[ 1071.          1118.45800781    55.10100174]
[ 1072.          1055.95397949    55.20299911]
[ 1073.          1149.56896973    55.30400085]
[ 1074.          1208.69604492    55.40499878]
[ 1075.          1163.97302246    55.50500107]
[ 1076.          1224.11499023    55.60400009]
[ 1077.          1137.50805664    55.70199966]
[ 1078.          1094.45202637    55.79999924]
[ 1079.          1229.43005371    55.89699936]
[ 1080.          1113.57299805    55.99200058]
[ 1081.          1124.84399414    56.0870018 ]
[ 1082.          1228.23803711    56.18000031]
[ 1083.          1244.75097656    56.27199936]
[ 1084.          1282.86999512    56.36299896]
[ 1085.          1204.08898926    56.45199966]
[ 1086.          1246.33496094    56.54000092]
[ 1087.          1308.60302734    56.62599945]
[ 1088.          1045.34399414    56.71099854]
[ 1089.          1244.75695801    56.79399872]
[ 1090.          1265.28405762    56.875     ]
[ 1091.          1185.02197266    56.95399857]
[ 1092.          1254.24902344    57.0320015 ]
[ 1093.          1279.16296387    57.10800171]
[ 1094.          1143.67004395    57.18099976]
[ 1095.          1257.69396973    57.25299835]
[ 1096.          1097.76000977    57.32300186]
[ 1097.          1203.31201172    57.38999939]
[ 1098.          1250.60205078    57.45500183]
[ 1099.          1110.09802246    57.51800156]
[ 1100.          1289.99804688    57.57899857]
[ 1101.          1271.17797852    57.63700104]
[ 1102.          1157.19604492    57.69300079]
[ 1103.          1275.83203125    57.74599838]
[ 1104.          1215.04797363    57.79700089]
[ 1105.          1222.55102539    57.84500122]
[ 1106.          1079.26696777    57.88999939]
[ 1107.          1266.21203613    57.93299866]
[ 1108.          1203.08300781    57.97399902]
[ 1109.          1180.83996582    58.01200104]
[ 1110.          1295.10998535    58.04700089]
[ 1111.          1193.67504883    58.07899857]
[ 1112.          1206.22094727    58.10800171]
[ 1113.          1276.29699707    58.13499832]
[ 1114.          1162.50500488    58.1590004 ]
[ 1115.          1117.68005371    58.18000031]
[ 1116.          1294.73095703    58.19800186]
[ 1117.          1290.84204102    58.21300125]
[ 1118.          1266.51293945    58.22600174]
[ 1119.          1230.30004883    58.23500061]
[ 1120.          1219.59594727    58.24100113]
[ 1121.          1216.41394043    58.24399948]
[ 1122.          1302.27502441    58.24499893]
[ 1123.          1256.59594727    58.24200058]
[ 1124.          1191.37597656    58.23600006]
[ 1125.          1241.20996094    58.22700119]
[ 1126.          1241.67199707    58.21500015]
[ 1127.          1320.35900879    58.20100021]
[ 1128.          1275.95996094    58.18299866]
[ 1129.          1217.46899414    58.1629982 ]
[ 1130.          1218.78796387    58.13999939]
[ 1131.          1209.79699707    58.11399841]
[ 1132.          1216.45300293    58.08499908]
[ 1133.          1241.00500488    58.0530014 ]
[ 1134.          1178.45800781    58.01699829]
[ 1135.          1155.70703125    57.97800064]
[ 1136.          1298.6159668     57.93600082]
[ 1137.          1209.14697266    57.89099884]
[ 1138.          1201.58703613    57.8429985 ]
[ 1139.          1124.64794922    57.79100037]
[ 1140.          1244.3079834     57.73600006]
[ 1141.          1177.19702148    57.67699814]
[ 1142.          1243.43103027    57.61600113]
[ 1143.          1278.82495117    57.54999924]
[ 1144.          1107.40002441    57.48199844]
[ 1145.          1296.28796387    57.4109993 ]
[ 1146.          1269.18200684    57.33599854]
[ 1147.          1236.1550293     57.25799942]
[ 1148.          1322.87194824    57.1780014 ]
[ 1149.          1124.17297363    57.09400177]
[ 1150.          1134.10302734    57.00699997]
[ 1151.          1235.49401855    56.91699982]
[ 1152.          1175.60498047    56.82400131]
[ 1153.          1244.91601562    56.72800064]
[ 1154.          1141.82104492    56.63100052]
[ 1155.          1299.67004395    56.52999878]
[ 1156.          1247.90405273    56.42599869]
[ 1157.          1268.66894531    56.31999969]
[ 1158.          1202.81005859    56.21099854]
[ 1159.          1180.12097168    56.09899902]
[ 1160.          1142.8470459     55.98400116]
[ 1161.          1250.81201172    55.86700058]
[ 1162.          1220.39599609    55.74700165]
[ 1163.          1121.03100586    55.62400055]
[ 1164.         1190.0579834    55.4980011]
[ 1165.          1136.11804199    55.36999893]
[ 1166.          1168.81396484    55.24000168]
[ 1167.          1173.0760498     55.10699844]
[ 1168.          1170.50598145    54.97100067]
[ 1169.          1106.75805664    54.83300018]
[ 1170.          1146.5369873     54.69200134]
[ 1171.          1113.70800781    54.54999924]
[ 1172.          1087.82299805    54.40399933]
[ 1173.          1174.94104004    54.25699997]
[ 1174.          1234.24194336    54.10699844]
[ 1175.          1120.58203125    53.95500183]
[ 1176.          1092.46899414    53.80099869]
[ 1177.          1108.69897461    53.64500046]
[ 1178.          1141.65600586    53.48699951]
[ 1179.          1188.17797852    53.32699966]
[ 1180.          1149.38903809    53.16500092]
[ 1181.          1101.96398926    53.00099945]
[ 1182.          1214.24499512    52.83499908]
[ 1183.          1090.9510498     52.66799927]
[ 1184.          1139.40600586    52.49900055]
[ 1185.          1085.125         52.32799911]
[ 1186.          1116.38000488    52.15499878]
[ 1187.          1140.11804199    51.98099899]
[ 1188.          1160.875         51.80500031]
[ 1189.          1056.76098633    51.62799835]
[ 1190.          1099.93505859    51.44900131]
[ 1191.          1158.9699707     51.27000046]
[ 1192.          1025.56994629    51.0890007 ]
[ 1193.          1099.48303223    50.90599823]
[ 1194.          1033.27905273    50.72299957]
[ 1195.          1115.02697754    50.5379982 ]
[ 1196.          1096.93701172    50.38199997]
[ 1197.          1073.86999512    50.19499969]
[ 1198.          1066.41699219    51.25699997]
[ 1199.          1001.17498779    51.05500031]
[ 1200.          1006.69500732    50.92100143]
[ 1201.           990.69000244    50.71699905]
[ 1202.           957.84002686    50.51300049]
[ 1203.           953.79699707    50.30699921]
[ 1204.          1074.36096191    50.10200119]
[ 1205.           990.69500732    49.89599991]
[ 1206.          1004.34197998    49.68899918]
[ 1207.           992.96002197    49.48199844]
[ 1208.           950.33001709    49.27500153]
[ 1209.           943.1920166     49.06700134]
[ 1210.          1042.04101562    48.85900116]
[ 1211.           913.82897949    48.65200043]
[ 1212.          1038.67004395    48.44400024]
[ 1213.           973.90002441    48.23600006]
[ 1214.           886.10400391    48.02799988]
[ 1215.          1021.53399658    47.82099915]
[ 1216.          1036.53100586    47.61399841]
[ 1217.          975.8380127    47.4070015]
[ 1218.           936.84802246    47.20000076]
[ 1219.          1101.55895996    46.99399948]
[ 1220.           908.97497559    46.7879982 ]
[ 1221.           926.65002441    46.58300018]
[ 1222.           926.99700928    46.37900162]
[ 1223.           954.60601807    46.17499924]
[ 1224.           950.184021      45.97100067]
[ 1225.           942.67999268    45.76900101]
[ 1226.           933.2210083     45.56700134]
[ 1227.           933.85797119    45.36700058]
[ 1228.           884.4130249     45.16699982]
[ 1229.           824.51202393    44.9679985 ]
[ 1230.           961.18499756    44.77000046]
[ 1231.           873.67498779    44.57400131]
[ 1232.           907.03198242    44.37799835]
[ 1233.           885.76702881    44.18399811]
[ 1234.           895.89501953    43.99100113]
[ 1235.           893.50299072    43.79999924]
[ 1236.           876.45098877    43.60900116]
[ 1237.           896.60601807    43.42100143]
[ 1238.           847.37200928    43.23400116]
[ 1239.           871.30700684    43.04800034]
[ 1240.           964.87597656    42.86399841]
[ 1241.           890.37402344    42.68199921]
[ 1242.           915.4329834     42.50099945]
[ 1243.           902.29101562    42.3219986 ]
[ 1244.           821.40698242    42.14500046]
[ 1245.           861.09802246    41.97000122]
[ 1246.           858.9699707     41.79600143]
[ 1247.           819.07897949    41.625     ]
[ 1248.           892.85900879    41.45500183]
[ 1249.           920.34002686    41.28699875]
[ 1250.           845.77301025    41.12200165]
[ 1251.           816.73498535    40.95899963]
[ 1252.           788.4130249     40.79700089]
[ 1253.           779.37799072    40.63800049]
[ 1254.           900.25598145    40.48099899]
[ 1255.           771.87200928    40.32600021]
[ 1256.           795.30200195    40.17399979]
[ 1257.           814.04602051    40.02399826]
[ 1258.           760.62200928    39.87599945]
[ 1259.           862.13500977    39.73099899]
[ 1260.           791.25500488    39.58800125]
[ 1261.           794.18499756    39.4469986 ]
[ 1262.           809.2880249     39.30899811]
[ 1263.           781.88201904    39.17300034]
[ 1264.           760.00201416    39.04000092]
[ 1265.           787.11401367    38.9090004 ]
[ 1266.           720.31500244    38.77999878]
[ 1267.           723.09698486    38.65499878]
[ 1268.           796.44000244    38.53099823]
[ 1269.           815.67901611    38.4109993 ]
[ 1270.           784.51397705    38.29299927]
[ 1271.           779.41900635    38.17699814]
[ 1272.           788.57702637    38.06499863]
[ 1273.           767.50500488    37.95500183]
[ 1274.           731.10498047    37.84700012]
[ 1275.           744.8170166     37.74200058]
[ 1276.           785.69500732    37.63999939]
[ 1277.           797.00201416    37.54100037]
[ 1278.           752.3449707     37.44400024]
[ 1279.           716.29699707    37.34999847]
[ 1280.           740.42901611    37.25899887]
[ 1281.           739.35101318    37.16999817]
[ 1282.           727.15100098    37.08399963]
[ 1283.           749.45599365    37.00099945]
[ 1284.           750.10699463    36.91999817]
[ 1285.           715.63397217    36.84199905]
[ 1286.           790.309021      36.76699829]
[ 1287.           694.51300049    36.69400024]
[ 1288.           716.25799561    36.625     ]
[ 1289.           767.91900635    36.55799866]
[ 1290.           820.20898438    36.49300003]
[ 1291.           682.05200195    36.43199921]
[ 1292.           827.89099121    36.37200165]
[ 1293.           775.61999512    36.31600189]
[ 1294.           733.5960083     36.26200104]
[ 1295.           729.48797607    36.21099854]
[ 1296.           755.07397461    36.1629982 ]
[ 1297.           677.97302246    36.11700058]
[ 1298.           744.86499023    36.07300186]
[ 1299.           748.02502441    36.0320015 ]
[ 1300.           766.95800781    35.99399948]
[ 1301.           721.47497559    35.95800018]
[ 1302.           740.62902832    35.92499924]
[ 1303.           708.67102051    35.89400101]
[ 1304.           706.0579834     35.86600113]
[ 1305.           774.16998291    35.84000015]
[ 1306.           736.74700928    35.81700134]
[ 1307.           655.35302734    35.79600143]
[ 1308.           654.56402588    35.77700043]
[ 1309.           706.01202393    35.76100159]
[ 1310.           743.29998779    35.74700165]
[ 1311.           755.74798584    35.73500061]
[ 1312.           695.62597656    35.72600174]
[ 1313.           727.17700195    35.71900177]
[ 1314.          723.565979     35.7140007]
[ 1315.           743.0300293     35.71099854]
[ 1316.           763.62701416    35.70999908]
[ 1317.           739.31896973    35.7120018 ]
[ 1318.           670.47497559    35.71500015]
[ 1319.           676.44000244    35.72100067]
[ 1320.           722.42700195    35.72800064]
[ 1321.           740.55102539    35.73799896]
[ 1322.           751.29699707    35.74900055]
[ 1323.           668.87902832    35.76300049]
[ 1324.           706.53198242    35.77799988]
[ 1325.           707.25201416    35.79499817]
[ 1326.           694.47302246    35.81399918]
[ 1327.           776.4699707     35.83399963]
[ 1328.           732.14001465    35.85699844]
[ 1329.           740.69000244    35.88100052]
[ 1330.           730.66900635    35.90599823]
[ 1331.           732.59197998    35.93399811]
[ 1332.          686.0579834    35.9620018]
[ 1333.           729.27197266    35.99200058]
[ 1334.           820.4130249     36.02399826]
[ 1335.           690.8380127     36.05699921]
[ 1336.           746.26000977    36.09199905]
[ 1337.           790.20898438    36.12799835]
[ 1338.           729.78399658    36.16500092]
[ 1339.           792.59002686    36.20299911]
[ 1340.           740.8079834     36.24300003]
[ 1341.           767.0949707     36.28300095]
[ 1342.           696.16400146    36.32500076]
[ 1343.           712.41699219    36.36800003]
[ 1344.           733.30499268    36.41199875]
[ 1345.           782.43499756    36.45700073]
[ 1346.           738.440979      36.50299835]
[ 1347.           712.79699707    36.54999924]
[ 1348.           767.49401855    36.59700012]
[ 1349.           729.51800537    36.64599991]
[ 1350.           753.66101074    36.69499969]
[ 1351.           786.440979      36.74499893]
[ 1352.           719.12799072    36.79499817]
[ 1353.           758.79498291    36.84600067]
[ 1354.           758.16601562    36.89799881]
[ 1355.           783.2119751     36.95000076]
[ 1356.           828.44897461    37.00299835]
[ 1357.           674.24401855    37.05599976]
[ 1358.           791.90698242    37.11000061]
[ 1359.           772.72601318    37.1629982 ]
[ 1360.           760.58398438    37.2179985 ]
[ 1361.           784.87097168    37.27199936]
[ 1362.           772.92901611    37.32699966]
[ 1363.           832.28399658    37.38100052]
[ 1364.           807.72698975    37.43600082]
[ 1365.           743.16699219    37.49100113]
[ 1366.           758.13397217    37.54600143]
[ 1367.           793.79602051    37.60100174]
[ 1368.           730.91998291    37.65599823]
[ 1369.           788.19799805    37.71099854]
[ 1370.           778.74902344    37.76499939]
[ 1371.           768.47900391    37.81999969]
[ 1372.           754.20800781    37.87400055]
[ 1373.           879.02197266    37.9280014 ]
[ 1374.           796.3170166     37.98099899]
[ 1375.           718.64398193    38.03499985]
[ 1376.           758.07800293    38.08800125]
[ 1377.           728.94702148    38.13999939]
[ 1378.           820.81097412    38.19200134]
[ 1379.           776.04901123    38.24300003]
[ 1380.           730.93701172    38.29399872]
[ 1381.           729.21697998    38.34400177]
[ 1382.           763.59899902    38.39400101]
[ 1383.           801.84802246    38.44300079]
[ 1384.           704.91400146    38.49100113]
[ 1385.           813.13098145    38.5379982 ]
[ 1386.           817.33398438    38.58499908]
[ 1387.           732.6550293     38.63100052]
[ 1388.           802.75402832    38.67599869]
[ 1389.           796.79797363    38.72000122]
[ 1390.           822.25500488    38.76300049]
[ 1391.           798.59399414    38.80500031]
[ 1392.           851.54699707    38.84600067]
[ 1393.           845.15100098    38.88600159]
[ 1394.           784.2130127     38.92599869]
[ 1395.           801.3369751     38.96300125]
[ 1396.           752.93798828    39.        ]
[ 1397.           845.15997314    39.0359993 ]
[ 1398.           881.11999512    39.07099915]
[ 1399.           873.97802734    39.10400009]
[ 1400.           839.33300781    39.13600159]
[ 1401.           844.74401855    39.16699982]
[ 1402.           805.45898438    39.19599915]
[ 1403.           828.94702148    39.22499847]
[ 1404.           787.83398438    39.25099945]
[ 1405.           768.90301514    39.27700043]
[ 1406.           813.20300293    39.30099869]
[ 1407.           843.76202393    39.32400131]
[ 1408.           798.44396973    39.34500122]
[ 1409.           858.89898682    39.36500168]
[ 1410.           849.90301514    39.38299942]
[ 1411.           764.1829834     39.40000153]
[ 1412.           890.52600098    39.41500092]
[ 1413.           788.42401123    39.42900085]
[ 1414.           818.94897461    39.44100189]
[ 1415.           801.22698975    39.45100021]
[ 1416.           779.50201416    39.45999908]
[ 1417.          859.6630249    39.4679985]
[ 1418.           822.91101074    39.47399902]
[ 1419.           830.80200195    39.47800064]
[ 1420.           786.80999756    39.47999954]
[ 1421.           820.80603027    39.48099899]
[ 1422.           841.25500488    39.48099899]
[ 1423.           787.90899658    39.47800064]
[ 1424.           806.77801514    39.47399902]
[ 1425.           796.42102051    39.4679985 ]
[ 1426.           790.92901611    39.46099854]
[ 1427.           814.9119873     39.45199966]
[ 1428.           760.54602051    39.44100189]
[ 1429.           828.27301025    39.4280014 ]
[ 1430.           733.04101562    39.41400146]
[ 1431.           827.48199463    39.39799881]
[ 1432.           735.92700195    39.38000107]
[ 1433.           835.85699463    39.36000061]
[ 1434.           771.08300781    39.3390007 ]
[ 1435.           755.39801025    39.31600189]
[ 1436.           843.65600586    39.29100037]
[ 1437.           780.6539917     39.26499939]
[ 1438.           860.95202637    39.23600006]
[ 1439.           805.52099609    39.20600128]
[ 1440.           811.89501953    39.17399979]
[ 1441.           822.14501953    39.14099884]
[ 1442.           690.30102539    39.10599899]
[ 1443.           745.01501465    39.06800079]
[ 1444.           863.14898682    39.02999878]
[ 1445.           811.5300293     38.98899841]
[ 1446.           788.82299805    38.9469986 ]
[ 1447.           841.16400146    38.90299988]
[ 1448.           816.68597412    38.85699844]
[ 1449.           802.44396973    38.81000137]
[ 1450.           778.88299561    38.76100159]
[ 1451.           762.29400635    38.70999908]
[ 1452.           752.71801758    38.65800095]
