# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2737       5.131651372065e+01       1.221788514364e+00       0.000000000000e+00      -2.131846872054e+00       6.114524557177e-10       1.369627286356e-07       2.586438677828e-09 
 2738       5.114722574158e+01       1.218595944144e+00       0.000000000000e+00      -2.093498894928e+00       6.107906545128e-10       1.363639766867e-07       2.663787687329e-09 
 2739       5.097650698614e+01       1.215601179564e+00       0.000000000000e+00      -2.055455854375e+00       6.101295996473e-10       1.357728373260e-07       2.740985007937e-09 
 2740       5.080439182998e+01       1.212802379830e+00       0.000000000000e+00      -2.017726697376e+00       6.094692904897e-10       1.351892004050e-07       2.818224993202e-09 
 2741       5.063091475511e+01       1.210197697805e+00       0.000000000000e+00      -1.980320395386e+00       6.088097263681e-10       1.346129552116e-07       2.895702850354e-09 
 2742       5.045611034995e+01       1.207785280007e+00       0.000000000000e+00      -1.943245944359e+00       6.081509065704e-10       1.340439904693e-07       2.973614641867e-09 
 2743       5.028001330943e+01       1.205563266600e+00       0.000000000000e+00      -1.906512364768e+00       6.074928303436e-10       1.334821943358e-07       3.052157287014e-09 
 2744       5.010265843514e+01       1.203529791388e+00       0.000000000000e+00      -1.870128701628e+00       6.068354968943e-10       1.329274544024e-07       3.131528563432e-09 
 2745       4.992408063537e+01       1.201682981811e+00       0.000000000000e+00      -1.834104024517e+00       6.061789053879e-10       1.323796576926e-07       3.211927108683e-09 
 2746       4.974431492525e+01       1.200020958937e+00       0.000000000000e+00      -1.798447427598e+00       6.055230549491e-10       1.318386906610e-07       3.293552421819e-09 
 2747       4.956339642680e+01       1.198541837457e+00       0.000000000000e+00      -1.763168029642e+00       6.048679446611e-10       1.313044391922e-07       3.376604864945e-09 
 2748       4.938136036910e+01       1.197243725679e+00       0.000000000000e+00      -1.728274974046e+00       6.042135735659e-10       1.307767886000e-07       3.461285664789e-09 
 2749       4.919824208834e+01       1.196124725518e+00       0.000000000000e+00      -1.693777428861e+00       6.035599406639e-10       1.302556236259e-07       3.547796914264e-09 
 2750       4.901407702789e+01       1.195182932498e+00       0.000000000000e+00      -1.659684586807e+00       6.029070449139e-10       1.297408284385e-07       3.636341574040e-09 
 2751       4.882890073850e+01       1.194416435739e+00       0.000000000000e+00      -1.626005665301e+00       6.022548852329e-10       1.292322866319e-07       3.727123474112e-09 
 2752       4.864274887827e+01       1.193823317953e+00       0.000000000000e+00      -1.592749906473e+00       6.016034604957e-10       1.287298812249e-07       3.820347315370e-09 
 2753       4.845565721286e+01       1.193401655439e+00       0.000000000000e+00      -1.559926577193e+00       6.009527695351e-10       1.282334946600e-07       3.916218671174e-09 
 2754       4.826766161552e+01       1.193149518074e+00       0.000000000000e+00      -1.527544969089e+00       6.003028111416e-10       1.277430088020e-07       4.014943988922e-09 
 2755       4.807879806722e+01       1.193064969311e+00       0.000000000000e+00      -1.495614398571e+00       5.996535840631e-10       1.272583049372e-07       4.116730591629e-09 
 2756       4.788910265674e+01       1.193146066170e+00       0.000000000000e+00      -1.464144206852e+00       5.990050870049e-10       1.267792637721e-07       4.221786679497e-09 
 2757       4.769861158075e+01       1.193390859234e+00       0.000000000000e+00      -1.433143759970e+00       5.983573186296e-10       1.263057654324e-07       4.330321331496e-09 
 2758       4.750736114396e+01       1.193797392639e+00       0.000000000000e+00      -1.402622448808e+00       5.977102775566e-10       1.258376894622e-07       4.442544506939e-09 
 2759       4.731538775915e+01       1.194363704073e+00       0.000000000000e+00      -1.372589689119e+00       5.970639623626e-10       1.253749148221e-07       4.558667047061e-09 
 2760       4.712272794733e+01       1.195087824767e+00       0.000000000000e+00      -1.343054921547e+00       5.964183715805e-10       1.249173198892e-07       4.678900676598e-09 
 2761       4.692941833780e+01       1.195967779488e+00       0.000000000000e+00      -1.314027611646e+00       5.957735037000e-10       1.244647824548e-07       4.803458005369e-09 
 2762       4.673549566827e+01       1.197001586537e+00       0.000000000000e+00      -1.285517249905e+00       5.951293571673e-10       1.240171797245e-07       4.932552529858e-09 
 2763       4.654099678494e+01       1.198187257738e+00       0.000000000000e+00      -1.257533351769e+00       5.944859303846e-10       1.235743883162e-07       5.066398634796e-09 
 2764       4.634595864262e+01       1.199522798435e+00       0.000000000000e+00      -1.230085457659e+00       5.938432217103e-10       1.231362842595e-07       5.205211594747e-09 
 2765       4.615041830479e+01       1.201006207486e+00       0.000000000000e+00      -1.203183132995e+00       5.932012294586e-10       1.227027429943e-07       5.349207575691e-09 
 2766       4.595441294377e+01       1.202635477253e+00       0.000000000000e+00      -1.176835968221e+00       5.925599518996e-10       1.222736393699e-07       5.498603636613e-09 
 2767       4.575797940348e+01       1.204408404663e+00       0.000000000000e+00      -1.151052021558e+00       5.919193875260e-10       1.218487918790e-07       5.653511994356e-09 
 2768       4.556115288521e+01       1.206322023279e+00       0.000000000000e+00      -1.125833138237e+00       5.912795358584e-10       1.214277948781e-07       5.813621897727e-09 
 2769       4.536396825514e+01       1.208373168211e+00       0.000000000000e+00      -1.101179606541e+00       5.906403966484e-10       1.210101850334e-07       5.978515231787e-09 
 2770       4.516646048104e+01       1.210558664767e+00       0.000000000000e+00      -1.077091712810e+00       5.900019696119e-10       1.205954969609e-07       6.147772022128e-09 
 2771       4.496866463236e+01       1.212875328447e+00       0.000000000000e+00      -1.053569741442e+00       5.893642544292e-10       1.201832632230e-07       6.320970431486e-09 
 2772       4.477061588033e+01       1.215319964935e+00       0.000000000000e+00      -1.030613974889e+00       5.887272507446e-10       1.197730143243e-07       6.497686756358e-09 
 2773       4.457234949806e+01       1.217889370088e+00       0.000000000000e+00      -1.008224693657e+00       5.880909581663e-10       1.193642787085e-07       6.677495423607e-09 
 2774       4.437390086061e+01       1.220580329929e+00       0.000000000000e+00      -9.864021762992e-01       5.874553762665e-10       1.189565827540e-07       6.859968987073e-09 
