# Matter power spectrum P(k) at redshift z=0
# for k=1.03225e-05 to 1.07492 h/Mpc,
# number of wavenumbers equal to 603
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       8.110502553285e-03       2.270703752521e+04 
       8.236293369527e-03       2.288455285030e+04 
       8.362150960918e-03       2.305822091820e+04 
       8.488073064779e-03       2.322806478459e+04 
       8.614057560898e-03       2.339413410496e+04 
       8.740102462185e-03       2.355644134130e+04 
       8.866205906087e-03       2.371509429689e+04 
       8.992366146685e-03       2.387005417121e+04 
       9.118581547406e-03       2.402141302559e+04 
       9.244850574313e-03       2.416922731153e+04 
       9.371171789903e-03       2.431346871067e+04 
       9.497543847386e-03       2.445419142231e+04 
       9.623965485397e-03       2.459148264569e+04 
       9.750435523102e-03       2.472532232965e+04 
       9.876952855673e-03       2.485580575993e+04 
       1.000351645009e-02       2.498293400837e+04 
       1.013012534128e-02       2.510673589933e+04 
       1.025677862847e-02       2.522731379029e+04 
       1.038347547189e-02       2.534460254484e+04 
       1.051021508965e-02       2.545872535477e+04 
       1.063699675487e-02       2.556969304084e+04 
       1.076381979298e-02       2.567749586822e+04 
       1.089068357928e-02       2.578221119803e+04 
       1.101758753660e-02       2.588391471511e+04 
       1.114453113313e-02       2.598256064553e+04 
       1.127151388048e-02       2.607823743028e+04 
       1.139853533177e-02       2.617093734421e+04 
       1.152559507992e-02       2.626075902187e+04 
       1.165269275603e-02       2.634767111183e+04 
       1.177982802790e-02       2.643171023107e+04 
       1.190700059864e-02       2.651294749256e+04 
       1.203421020533e-02       2.659141193013e+04 
       1.216145661789e-02       2.666715177554e+04 
       1.228873963788e-02       2.674010952647e+04 
       1.241605909751e-02       2.681043699368e+04 
       1.254341485866e-02       2.687805012248e+04 
       1.267080681199e-02       2.694307952208e+04 
       1.279823487609e-02       2.700550130223e+04 
       1.292569899671e-02       2.706539703913e+04 
       1.305319914609e-02       2.712272230426e+04 
       1.318073532222e-02       2.717755350260e+04 
       1.330830754834e-02       2.722992401162e+04 
       1.343591587226e-02       2.727983906062e+04 
       1.356356036594e-02       2.732735569750e+04 
       1.369124112499e-02       2.737252878143e+04 
       1.381895826821e-02       2.741526886459e+04 
       1.394671193724e-02       2.745571382830e+04 
       1.407450229619e-02       2.749387066931e+04 
       1.420232953131e-02       2.752975665235e+04 
       1.433019385071e-02       2.756339611012e+04 
       1.445809548410e-02       2.759487498414e+04 
       1.458603468259e-02       2.762412341877e+04 
       1.471401171845e-02       2.765121543306e+04 
       1.484202688496e-02       2.767618144623e+04 
       1.497008049631e-02       2.769905112540e+04 
       1.509817288739e-02       2.771983178956e+04 
       1.522630441380e-02       2.773860217283e+04 
       1.535447545171e-02       2.775537570948e+04 
       1.548268639782e-02       2.777010337101e+04 
       1.561093766939e-02       2.778291413477e+04 
       1.573922970417e-02       2.779375976421e+04 
       1.586756296047e-02       2.780263131597e+04 
       1.599593791715e-02       2.780970489375e+04 
       1.612435507372e-02       2.781483244097e+04 
       1.625281495040e-02       2.781815887715e+04 
       1.638131808821e-02       2.781964666775e+04 
       1.650986504910e-02       2.781940999293e+04 
       1.663845641606e-02       2.781735155692e+04 
       1.676709279329e-02       2.781355961409e+04 
       1.689577480635e-02       2.780805276492e+04 
       1.702450310236e-02       2.780081971838e+04 
       1.715327835019e-02       2.779197611450e+04 
       1.728210124069e-02       2.778142299204e+04 
       1.741097248692e-02       2.776930419810e+04 
       1.753989282438e-02       2.775554831355e+04 
       1.766886301132e-02       2.774025905505e+04 
       1.779788382900e-02       2.772336073090e+04 
       1.792695608197e-02       2.770497401258e+04 
       1.805608059846e-02       2.768506428850e+04 
       1.818525823062e-02       2.766365025398e+04 
       1.831448985495e-02       2.764081955150e+04 
       1.844377637261e-02       2.761649519091e+04 
       1.857311870987e-02       2.759077736184e+04 
       1.870251781843e-02       2.756372518248e+04 
       1.883197467591e-02       2.753519344055e+04 
       1.896149028625e-02       2.750535560464e+04 
       1.909106568018e-02       2.747418396884e+04 
       1.922070191567e-02       2.744171329729e+04 
       1.935040007846e-02       2.740792838120e+04 
       1.948016128252e-02       2.737288508709e+04 
       1.960998667061e-02       2.733662542319e+04 
       1.973987741481e-02       2.729907577064e+04 
       1.986983471710e-02       2.726037327292e+04 
       1.999985980994e-02       2.722047831648e+04 
       2.012995395686e-02       2.717940636946e+04 
       2.026011845310e-02       2.713713174449e+04 
       2.039035462625e-02       2.709376966063e+04 
       2.052066383695e-02       2.704932412171e+04 
       2.065104747951e-02       2.700373362130e+04 
       2.078150698270e-02       2.695710365289e+04 
       2.091204381043e-02       2.690945884688e+04 
       2.104265946254e-02       2.686073836463e+04 
       2.117335547557e-02       2.681103041771e+04 
       2.130413342359e-02       2.676031011723e+04 
       2.143499491899e-02       2.670859048925e+04 
       2.156594161339e-02       2.665597921015e+04 
       2.169697519850e-02       2.660235900581e+04 
       2.182809740704e-02       2.654787329119e+04 
       2.195931001368e-02       2.649244243431e+04 
       2.209061483605e-02       2.643614647783e+04 
       2.222201373569e-02       2.637900564484e+04 
       2.235350861912e-02       2.632097108777e+04 
       2.248510143890e-02       2.626211888295e+04 
       2.261679419474e-02       2.620241272769e+04 
       2.274858893462e-02       2.614203248548e+04 
       2.288048775599e-02       2.608070014434e+04 
       2.301249280694e-02       2.601869428636e+04 
       2.314460628749e-02       2.595593143318e+04 
       2.327683045083e-02       2.589244805975e+04 
       2.340916760471e-02       2.582814761921e+04 
       2.354162011274e-02       2.576329165929e+04 
       2.367419039587e-02       2.569768244812e+04 
       2.380688093377e-02       2.563133950715e+04 
       2.393969426643e-02       2.556447489501e+04 
       2.407263299563e-02       2.549689588780e+04 
       2.420569978659e-02       2.542867198320e+04 
       2.433889736961e-02       2.535988073878e+04 
       2.447222854180e-02       2.529042439532e+04 
       2.460569616879e-02       2.522047830045e+04 
       2.473930318664e-02       2.514989138179e+04 
       2.487305260364e-02       2.507879660950e+04 
       2.500694750231e-02       2.500717276108e+04 
       2.514099104140e-02       2.493495875778e+04 
       2.527518645795e-02       2.486231461128e+04 
       2.540953706946e-02       2.478910853991e+04 
       2.554404627609e-02       2.471544231767e+04 
       2.567871756300e-02       2.464135902808e+04 
       2.581355450268e-02       2.456676244669e+04 
       2.594856075743e-02       2.449173627136e+04 
       2.608374008189e-02       2.441625287116e+04 
       2.621909632571e-02       2.434035275969e+04 
       2.635463343623e-02       2.426414231974e+04 
       2.649035546133e-02       2.418742074898e+04 
       2.662626655233e-02       2.411034879701e+04 
       2.676237096704e-02       2.403292260217e+04 
       2.689867307289e-02       2.395514730290e+04 
       2.703517735017e-02       2.387697276784e+04 
       2.717188839540e-02       2.379852190292e+04 
       2.730881092484e-02       2.371975021380e+04 
       2.744594977810e-02       2.364068485195e+04 
       2.758330992189e-02       2.356121088435e+04 
       2.772089645394e-02       2.348159343543e+04 
       2.785871460702e-02       2.340159618892e+04 
       2.799676975317e-02       2.332139373091e+04 
       2.813506740804e-02       2.324089052598e+04 
       2.827361323545e-02       2.316014751455e+04 
       2.841241305208e-02       2.307909904451e+04 
       2.855147283234e-02       2.299791589575e+04 
       2.869079871352e-02       2.291649585851e+04 
       2.883039700104e-02       2.283486394002e+04 
       2.897027417395e-02       2.275303519909e+04 
       2.911043689069e-02       2.267095277771e+04 
       2.925089199504e-02       2.258877714841e+04 
       2.939164652233e-02       2.250640264407e+04 
       2.953270770589e-02       2.242387798295e+04 
       2.967408298383e-02       2.234117566765e+04 
       2.981578000604e-02       2.225832518179e+04 
       2.995780664150e-02       2.217533898766e+04 
       3.010017098599e-02       2.209224990651e+04 
       3.024288136996e-02       2.200897603437e+04 
       3.038594636696e-02       2.192561295596e+04 
       3.052937480223e-02       2.184216865043e+04 
       3.067317576186e-02       2.175860776433e+04 
       3.081735860225e-02       2.167493618122e+04 
       3.096193295998e-02       2.159124145768e+04 
       3.110690876228e-02       2.150745540453e+04 
       3.125229623777e-02       2.142350302472e+04 
       3.139810592791e-02       2.133958489007e+04 
       3.154434869885e-02       2.125551302755e+04 
       3.169103575387e-02       2.117142497672e+04 
       3.183817864650e-02       2.108736706419e+04 
       3.198578929414e-02       2.100308148988e+04 
       3.213387999246e-02       2.091894999161e+04 
       3.228246343048e-02       2.083478814791e+04 
       3.243155270634e-02       2.075047666604e+04 
       3.258116134398e-02       2.066615875336e+04 
       3.273130331058e-02       2.058191133206e+04 
       3.288199303489e-02       2.049767138993e+04 
       3.303324542664e-02       2.041327694223e+04 
       3.318507589677e-02       2.032902110670e+04 
       3.333750037891e-02       2.024463302930e+04 
       3.349053535192e-02       2.016038577211e+04 
       3.364419786370e-02       2.007608521803e+04 
       3.379850555622e-02       1.999183511057e+04 
       3.395347669206e-02       1.990749220522e+04 
       3.410913018233e-02       1.982329481991e+04 
       3.426548561623e-02       1.973907919680e+04 
       3.442256329229e-02       1.965493062966e+04 
       3.458038425139e-02       1.957073609979e+04 
       3.473897031176e-02       1.948658810559e+04 
       3.489834410602e-02       1.940253207124e+04 
       3.505852912047e-02       1.931851933761e+04 
       3.521954973671e-02       1.923449096206e+04 
       3.538143127589e-02       1.915049613890e+04 
       3.554420004563e-02       1.906649047291e+04 
       3.570788338996e-02       1.898269647931e+04 
       3.587250974238e-02       1.889878710796e+04 
       3.603810868240e-02       1.881498282381e+04 
       3.620471099570e-02       1.873125460580e+04 
       3.637234873833e-02       1.864745939762e+04 
       3.654105530519e-02       1.856385237182e+04 
       3.671086550311e-02       1.848025187226e+04 
       3.688181562905e-02       1.839666250559e+04 
       3.705394355363e-02       1.831310458774e+04 
       3.722728881066e-02       1.822962519413e+04 
       3.740189269303e-02       1.814622171912e+04 
       3.757779835554e-02       1.806279027463e+04 
       3.775505092536e-02       1.797942942010e+04 
       3.793369762068e-02       1.789614248917e+04 
       3.811378787838e-02       1.781286820125e+04 
       3.829537349148e-02       1.772958966582e+04 
       3.847850875734e-02       1.764636904780e+04 
       3.866325063761e-02       1.756320598367e+04 
       3.884965893094e-02       1.748003276926e+04 
       3.903779645995e-02       1.739688987207e+04 
       3.922772927352e-02       1.731369150178e+04 
       3.941952686628e-02       1.723063295340e+04 
       3.961326241678e-02       1.714756011334e+04 
       3.980901304645e-02       1.706442527819e+04 
       4.000686010140e-02       1.698131541561e+04 
       4.020688945969e-02       1.689819099101e+04 
       4.040919186655e-02       1.681504752706e+04 
       4.061386330098e-02       1.673197009960e+04 
       4.082100537696e-02       1.664869657344e+04 
       4.103072578347e-02       1.656556042028e+04 
       4.124313876764e-02       1.648220159526e+04 
       4.145836566633e-02       1.639887456973e+04 
       4.167653549189e-02       1.631549414186e+04 
       4.189778557877e-02       1.623201785798e+04 
       4.212226229869e-02       1.614843912304e+04 
       4.235012185310e-02       1.606477345656e+04 
       4.258153115303e-02       1.598099909538e+04 
       4.281666879796e-02       1.589710019366e+04 
       4.305572616723e-02       1.581302674661e+04 
       4.329890863949e-02       1.572884913558e+04 
       4.354643695845e-02       1.564444543295e+04 
       4.379854876614e-02       1.555983317963e+04 
       4.405550032827e-02       1.547502661733e+04 
       4.431756848098e-02       1.538997983498e+04 
       4.458505283313e-02       1.530469895498e+04 
       4.485827826461e-02       1.521908258348e+04 
       4.513759776856e-02       1.513320588279e+04 
       4.542339569470e-02       1.504697829397e+04 
       4.571609146180e-02       1.496039423120e+04 
       4.601614382105e-02       1.487336520282e+04 
       4.632405576864e-02       1.478590469996e+04 
       4.664038022628e-02       1.469798263635e+04 
       4.696572663391e-02       1.460956413713e+04 
       4.730076863010e-02       1.452050334955e+04 
       4.764625303517e-02       1.443082918768e+04 
       4.800301040102e-02       1.434045510211e+04 
       4.837196745374e-02       1.424932486690e+04 
       4.875416183321e-02       1.415737683151e+04 
       4.915075963266e-02       1.406448859121e+04 
       4.956307636741e-02       1.397062080025e+04 
       4.999260216169e-02       1.387559448738e+04 
       5.044103214700e-02       1.377932397270e+04 
       5.091030332561e-02       1.368169741809e+04 
       5.140263948313e-02       1.358249906993e+04 
       5.192060615151e-02       1.348154078207e+04 
       5.246717814334e-02       1.337859500311e+04 
       5.304582281178e-02       1.327336142437e+04 
       5.366060293145e-02       1.316553203875e+04 
       5.431630389871e-02       1.305466431331e+04 
       5.501859067755e-02       1.294022031181e+04 
       5.577420024986e-02       1.282158058133e+04 
       5.659117457329e-02       1.269786746752e+04 
       5.747913580971e-02       1.256795288015e+04 
       5.844959718071e-02       1.243045103940e+04 
       5.951628439205e-02       1.228336757579e+04 
       6.069540616915e-02       1.212413742038e+04 
       6.200574704423e-02       1.194932197414e+04 
       6.346835203245e-02       1.175427849644e+04 
       6.510544274775e-02       1.153302578248e+04 
       6.693812443547e-02       1.127828875276e+04 
       6.898261436706e-02       1.098188198657e+04 
       7.124543352970e-02       1.063610355370e+04 
       7.371926045873e-02       1.023624449407e+04 
       7.638201975194e-02       9.783234414855e+03 
       7.920069612051e-02       9.285522140428e+03 
       8.213838098533e-02       8.758695131354e+03 
       8.516099872968e-02       8.222944972657e+03 
       8.824112377088e-02       7.699391985588e+03 
       9.135873120728e-02       7.206959131299e+03 
       9.450014305460e-02       6.760075339896e+03 
       9.765641918530e-02       6.367855773382e+03 
       1.008218790562e-01       6.033764751671e+03 
       1.039929767788e-01       5.756505775958e+03 
       1.071675231112e-01       5.530655242135e+03 
       1.103441754139e-01       5.348060969729e+03 
       1.135221135357e-01       5.198584838062e+03 
       1.167008376263e-01       5.071121458680e+03 
       1.198800433970e-01       4.954851716144e+03 
       1.230595456738e-01       4.839932900226e+03 
       1.262392317352e-01       4.718493481216e+03 
       1.294190328970e-01       4.585076951527e+03 
       1.325989072354e-01       4.437081100894e+03 
       1.357788290884e-01       4.274868672814e+03 
       1.389587826819e-01       4.100931486239e+03 
       1.421387582574e-01       3.919685027187e+03 
       1.453187497224e-01       3.736677798799e+03 
       1.484987532223e-01       3.557473627934e+03 
       1.516787662726e-01       3.387280220526e+03 
       1.548587872318e-01       3.230293522143e+03 
       1.580388149802e-01       3.089475546068e+03 
       1.612188487240e-01       2.966278984122e+03 
       1.643988878757e-01       2.860868365198e+03 
       1.675789319808e-01       2.772052978674e+03 
       1.707589806725e-01       2.697715286477e+03 
       1.739390336436e-01       2.634928775485e+03 
       1.771190906294e-01       2.580448786874e+03 
       1.802991513957e-01       2.530944417603e+03 
       1.834792157325e-01       2.483773748063e+03 
       1.866592834483e-01       2.435569477062e+03 
       1.898393543675e-01       2.384063606601e+03 
       1.930194283279e-01       2.327964376580e+03 
       1.961995051786e-01       2.266749568537e+03 
       1.993795847794e-01       2.200868359727e+03 
       2.025596669990e-01       2.131456926704e+03 
       2.057397517148e-01       2.060140910061e+03 
       2.089198388117e-01       1.988743747169e+03 
       2.120999281816e-01       1.918985617347e+03 
       2.152800197230e-01       1.852383242237e+03 
       2.184601133403e-01       1.790116327062e+03 
       2.216402089436e-01       1.733018600923e+03 
       2.248203064478e-01       1.681521947853e+03 
       2.280004057730e-01       1.635719916093e+03 
       2.311805068435e-01       1.595297059422e+03 
       2.343606095876e-01       1.559683458934e+03 
       2.375407139379e-01       1.528024681018e+03 
       2.407208198301e-01       1.499273321140e+03 
       2.439009272036e-01       1.472335424300e+03 
       2.470810360008e-01       1.446188719888e+03 
       2.502611461671e-01       1.419974750125e+03 
       2.534412576507e-01       1.393011132849e+03 
       2.566213704022e-01       1.364920575354e+03 
       2.598014843749e-01       1.335539540674e+03 
       2.629815995241e-01       1.304911123324e+03 
       2.661617158075e-01       1.273308710556e+03 
       2.693418331846e-01       1.241106954967e+03 
       2.725219516169e-01       1.208810431138e+03 
       2.757020710678e-01       1.176973548613e+03 
       2.788821915021e-01       1.146137244054e+03 
       2.820623128863e-01       1.116776132829e+03 
       2.852424351887e-01       1.089215970797e+03 
       2.884225583786e-01       1.063659440514e+03 
       2.916026824268e-01       1.040129772026e+03 
       2.947828073054e-01       1.018497934121e+03 
       2.979629329877e-01       9.985726630295e+02 
       3.011430594480e-01       9.800866291266e+02 
       3.043231866619e-01       9.627404068264e+02 
       3.075033146059e-01       9.462293262718e+02 
       3.106834432574e-01       9.302263470018e+02 
       3.138635725948e-01       9.144569123282e+02 
       3.170437025974e-01       8.986771150409e+02 
       3.202238332452e-01       8.827095369660e+02 
       3.234039645192e-01       8.664918253575e+02 
       3.265840964009e-01       8.500004340757e+02 
       3.297642288727e-01       8.333138618687e+02 
       3.329443619176e-01       8.165589941859e+02 
       3.361244955192e-01       7.998893987246e+02 
       3.393046296619e-01       7.834455854188e+02 
       3.424847643304e-01       7.673992703093e+02 
       3.456648995103e-01       7.518618194708e+02 
       3.488450351873e-01       7.369360964102e+02 
       3.520251713482e-01       7.226961087751e+02 
       3.552053079796e-01       7.091894663867e+02 
       3.583854450692e-01       6.964078818761e+02 
       3.615655826047e-01       6.843204899956e+02 
       3.647457205744e-01       6.728412080782e+02 
       3.679258589670e-01       6.618723726737e+02 
       3.711059977717e-01       6.512930408750e+02 
       3.742861369778e-01       6.409978952407e+02 
       3.774662765751e-01       6.308956828441e+02 
       3.806464165539e-01       6.209194569982e+02 
       3.838265569046e-01       6.110228390165e+02 
       3.870066976180e-01       6.011765542885e+02 
       3.901868386851e-01       5.913667575354e+02 
       3.933669800974e-01       5.815944683223e+02 
       3.965471218466e-01       5.718756238913e+02 
       3.997272639245e-01       5.622406874002e+02 
       4.029074063234e-01       5.527336418884e+02 
       4.060875490357e-01       5.434032783357e+02 
       4.092676920540e-01       5.342929810497e+02 
       4.124478353712e-01       5.254397757496e+02 
       4.156279789805e-01       5.168618834306e+02 
       4.188081228752e-01       5.085646142117e+02 
       4.219882670488e-01       5.005439296949e+02 
       4.251684114950e-01       4.927900507475e+02 
       4.283485562077e-01       4.852913896222e+02 
       4.315287011810e-01       4.780316213144e+02 
       4.347088464092e-01       4.709926515811e+02 
       4.378889918866e-01       4.641486735735e+02 
       4.410691376080e-01       4.574678236922e+02 
       4.442492835680e-01       4.509193574818e+02 
       4.474294297615e-01       4.444738256860e+02 
       4.506095761836e-01       4.381057752012e+02 
       4.537897228294e-01       4.318106157172e+02 
       4.569698696942e-01       4.255854376564e+02 
       4.601500167736e-01       4.194315158375e+02 
       4.633301640630e-01       4.133551551522e+02 
       4.665103115581e-01       4.073629032986e+02 
       4.696904592548e-01       4.014605780596e+02 
       4.728706071490e-01       3.956551201952e+02 
       4.760507552367e-01       3.899593503914e+02 
       4.792309035141e-01       3.843835731851e+02 
       4.824110519773e-01       3.789424946387e+02 
       4.855912006227e-01       3.736437484933e+02 
       4.887713494468e-01       3.684891397716e+02 
       4.919514984460e-01       3.634708495127e+02 
       4.951316476171e-01       3.585809237144e+02 
       4.983117969566e-01       3.538053598240e+02 
       5.014919464614e-01       3.491329285659e+02 
       5.046720961283e-01       3.445541654367e+02 
       5.078522459543e-01       3.400616456247e+02 
       5.110323959364e-01       3.356485669437e+02 
       5.142125460717e-01       3.313072189109e+02 
       5.173926963574e-01       3.270303133891e+02 
       5.205728467906e-01       3.228112768738e+02 
       5.237529973688e-01       3.186456777497e+02 
       5.269331480892e-01       3.145339410047e+02 
       5.301132989494e-01       3.104796898690e+02 
       5.332934499467e-01       3.064904758998e+02 
       5.364736010788e-01       3.025684158674e+02 
       5.396537523432e-01       2.987202771741e+02 
       5.428339037377e-01       2.949450052002e+02 
       5.460140552599e-01       2.912401250076e+02 
       5.491942069077e-01       2.876036597308e+02 
       5.523743586787e-01       2.840370789453e+02 
       5.555545105710e-01       2.805380231179e+02 
       5.587346625825e-01       2.771089164020e+02 
       5.619148147111e-01       2.737479024569e+02 
       5.650949669548e-01       2.704531534519e+02 
       5.682751193117e-01       2.672198530739e+02 
       5.714552717799e-01       2.640425519881e+02 
       5.746354243576e-01       2.609144644090e+02 
       5.778155770429e-01       2.578344620141e+02 
       5.809957298340e-01       2.548012851279e+02 
       5.841758827293e-01       2.518154817991e+02 
       5.873560357271e-01       2.488755621607e+02 
       5.905361888256e-01       2.459820750889e+02 
       5.937163420233e-01       2.431319024077e+02 
       5.968964953185e-01       2.403220077321e+02 
       6.000766487097e-01       2.375517170116e+02 
       6.032568021954e-01       2.348216423033e+02 
       6.064369557742e-01       2.321333069689e+02 
       6.096171094444e-01       2.294893562640e+02 
       6.127972632048e-01       2.268909030607e+02 
       6.159774170539e-01       2.243377204695e+02 
       6.191575709903e-01       2.218282010881e+02 
       6.223377250127e-01       2.193596147598e+02 
       6.255178791198e-01       2.169297667633e+02 
       6.286980333102e-01       2.145387802351e+02 
       6.318781875828e-01       2.121844523647e+02 
       6.350583419364e-01       2.098691802955e+02 
       6.382384963695e-01       2.075914166162e+02 
       6.414186508812e-01       2.053508993197e+02 
       6.445988054702e-01       2.031431209213e+02 
       6.477789601354e-01       2.009667585048e+02 
       6.509591148757e-01       1.988198699766e+02 
       6.541392696899e-01       1.967019620232e+02 
       6.573194245770e-01       1.946136413441e+02 
       6.604995795360e-01       1.925558071327e+02 
       6.636797345658e-01       1.905293310025e+02 
       6.668598896653e-01       1.885334825763e+02 
       6.700400448337e-01       1.865672362993e+02 
       6.732202000699e-01       1.846276912564e+02 
       6.764003553729e-01       1.827117851787e+02 
       6.795805107418e-01       1.808253006210e+02 
       6.827606661757e-01       1.789661314297e+02 
       6.859408216737e-01       1.771358190096e+02 
       6.891209772350e-01       1.753329099178e+02 
       6.923011328585e-01       1.735581662932e+02 
       6.954812885435e-01       1.718095894703e+02 
       6.986614442891e-01       1.700852838301e+02 
       7.018416000945e-01       1.683835046504e+02 
       7.050217559590e-01       1.667045959604e+02 
       7.082019118816e-01       1.650489419015e+02 
       7.113820678616e-01       1.634173107755e+02 
       7.145622238982e-01       1.618084774007e+02 
       7.177423799908e-01       1.602233814516e+02 
       7.209225361385e-01       1.586590799899e+02 
       7.241026923406e-01       1.571153885525e+02 
       7.272828485964e-01       1.555904700618e+02 
       7.304630049052e-01       1.540850015417e+02 
       7.336431612663e-01       1.525998931258e+02 
       7.368233176791e-01       1.511354387889e+02 
       7.400034741428e-01       1.496916260720e+02 
       7.431836306568e-01       1.482680957531e+02 
       7.463637872205e-01       1.468634377852e+02 
       8.155648956405e-01       1.203827369972e+02 
       9.157122357627e-01       9.258780258459e+01 
       1.074915545972e+00       6.406928258764e+01 
