# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   41       1.247932869342e+03       6.171740481693e-02       5.357443131974e-04       1.679530315738e+00       1.476673843449e-07       9.893271385305e-04      -7.394040970094e-07 
   42       1.266552399370e+03       6.687510990787e-02       5.622339228556e-04       1.604817924439e+00       1.473332193331e-07       9.686667777653e-04      -9.025933820288e-07 
   43       1.285371654150e+03       7.229871432218e-02       5.893816979741e-04       1.519831218685e+00       1.469780684292e-07       9.491847484420e-04      -1.111503774894e-06 
   44       1.304332027031e+03       7.799278890920e-02       6.171888333167e-04       1.422917640893e+00       1.465941913225e-07       9.303134563869e-04      -1.308331933850e-06 
   45       1.323368304251e+03       8.396157085192e-02       6.456562928213e-04       1.312505440763e+00       1.461522287727e-07       9.113684495971e-04      -1.433415379400e-06 
   46       1.342510672237e+03       9.020874037153e-02       6.747841553341e-04       1.188222279827e+00       1.456777493216e-07       8.924289976693e-04      -1.477885463905e-06 
   47       1.361807980808e+03       9.673755781225e-02       7.045720684483e-04       1.050085367439e+00       1.452005843986e-07       8.737563876558e-04      -1.451079641873e-06 
   48       1.381297848410e+03       1.035509062841e-01       7.350194119504e-04       8.981969750084e-01       1.447291314165e-07       8.555491906574e-04      -1.367690463742e-06 
   49       1.401005393025e+03       1.106512765912e-01       7.661252838057e-04       7.327487925103e-01       1.442438463576e-07       8.379289544907e-04      -1.248434949010e-06 
   50       1.420943527474e+03       1.180405966872e-01       7.978884711504e-04       5.540086256747e-01       1.437099553923e-07       8.209563782063e-04      -1.116936338479e-06 
   51       1.441116884089e+03       1.257197004330e-01       8.303073865042e-04       3.622661235808e-01       1.431423012093e-07       8.047244071316e-04      -9.871502355851e-07 
   52       1.461516761658e+03       1.336886885871e-01       8.633800900175e-04       1.578798499171e-01       1.425622098858e-07       7.892762706805e-04      -8.720898331665e-07 
   53       1.482118487041e+03       1.419470498185e-01       8.971042885787e-04      -5.870290342404e-02       1.419770735902e-07       7.745648806438e-04      -7.874357471713e-07 
   54       1.502880219709e+03       1.504936383182e-01       9.314773210934e-04      -2.869425908685e-01       1.413765253228e-07       7.604393150497e-04      -7.517727563241e-07 
   55       1.523759985113e+03       1.593270802639e-01       9.664964462814e-04      -5.263797427137e-01       1.407413304479e-07       7.467076575574e-04      -7.812930970455e-07 
   56       1.544774468688e+03       1.684471627459e-01       1.002159823513e-03      -7.772101625715e-01       1.400858362871e-07       7.333870607506e-04      -8.709842734158e-07 
   57       1.565952733588e+03       1.778537506656e-01       1.038465749851e-03      -1.039846446167e+00       1.394286771845e-07       7.205208778093e-04      -1.006949882975e-06 
   58       1.587318796818e+03       1.875463825572e-01       1.075412376006e-03      -1.314757899209e+00       1.387793196392e-07       7.081030386966e-04      -1.170973125509e-06 
   59       1.608891143980e+03       1.975242649090e-01       1.112997703408e-03      -1.602473863402e+00       1.381357086815e-07       6.960710800747e-04      -1.340101363523e-06 
   60       1.630682244021e+03       2.077862664828e-01       1.151219581269e-03      -1.903587042467e+00       1.374816993340e-07       6.842988794715e-04      -1.486215797014e-06 
   61       1.652700406423e+03       2.183306789380e-01       1.190076142502e-03      -2.218622030957e+00       1.367956474804e-07       6.726472594273e-04      -1.582830629249e-06 
   62       1.674956937693e+03       2.291544487624e-01       1.229567232465e-03      -2.547598892010e+00       1.360876031287e-07       6.611536987939e-04      -1.629239583343e-06 
   63       1.697459737443e+03       2.402537620770e-01       1.269693297164e-03      -2.890377076203e+00       1.353735340728e-07       6.498925895932e-04      -1.633651750558e-06 
   64       1.720210694910e+03       2.516242502844e-01       1.310454983476e-03      -3.246780642448e+00       1.346641613374e-07       6.389198318852e-04      -1.606853447908e-06 
   65       1.743205278026e+03       2.632609769749e-01       1.351853150136e-03      -3.616597306993e+00       1.339636607720e-07       6.282699861576e-04      -1.562437914990e-06 
   66       1.766432122493e+03       2.751584248314e-01       1.393888878725e-03      -3.999577492429e+00       1.332682554917e-07       6.179533100251e-04      -1.517042551090e-06 
   67       1.789872620851e+03       2.873104825353e-01       1.436563484666e-03      -4.395433376689e+00       1.325646956878e-07       6.079526792410e-04      -1.490593692570e-06 
   68       1.813508408248e+03       2.997106219323e-01       1.479878484246e-03      -4.803869235723e+00       1.318368296434e-07       5.982403794562e-04      -1.501648392148e-06 
   69       1.837346499650e+03       3.123525004872e-01       1.523835463373e-03      -5.224681736709e+00       1.310923888510e-07       5.888418608169e-04      -1.551176848663e-06 
   70       1.861398531285e+03       3.252294579402e-01       1.568436201848e-03      -5.657678351845e+00       1.303439289580e-07       5.797854876517e-04      -1.634334222528e-06 
   71       1.885673109394e+03       3.383343287651e-01       1.613682724664e-03      -6.102647714827e+00       1.296008685739e-07       5.710822887020e-04      -1.744840628080e-06 
   72       1.910175601262e+03       3.516594339415e-01       1.659577311875e-03      -6.559359470195e+00       1.288687642131e-07       5.627239227643e-04      -1.874864833044e-06 
   73       1.934907926254e+03       3.651965727259e-01       1.706122508457e-03      -7.027564122694e+00       1.281485298614e-07       5.546805734185e-04      -2.014904497475e-06 
   74       1.959868346847e+03       3.789370144231e-01       1.753321134177e-03      -7.506992886621e+00       1.274355995707e-07       5.468987728420e-04      -2.153662952164e-06 
   75       1.985051259666e+03       3.928714901578e-01       1.801176293459e-03      -7.997357535183e+00       1.267190314847e-07       5.392991547088e-04      -2.277922516521e-06 
   76       2.010450992581e+03       4.069901732769e-01       1.849690863156e-03      -8.498371687079e+00       1.259863523264e-07       5.318015477773e-04      -2.375445377597e-06 
   77       2.036074457328e+03       4.212826346208e-01       1.898865826216e-03      -9.009819480666e+00       1.252424158871e-07       5.244135347652e-04      -2.444896486484e-06 
   78       2.061930435227e+03       4.357378641082e-01       1.948701650668e-03      -9.531499207341e+00       1.244955798861e-07       5.171617742112e-04      -2.488384445912e-06 
   79       2.088025651031e+03       4.503442730565e-01       1.999198783925e-03      -1.006320326956e+01       1.237520939142e-07       5.100658828292e-04      -2.508712879893e-06 
   80       2.114364646110e+03       4.650896857203e-01       2.050357651951e-03      -1.060471846975e+01       1.230156767401e-07       5.031376083375e-04      -2.509432663373e-06 
   81       2.140949651628e+03       4.799613308294e-01       2.102178658416e-03      -1.115582629929e+01       1.222870648559e-07       4.963799754595e-04      -2.494895566253e-06 
   82       2.167780461730e+03       4.949458331274e-01       2.154662183860e-03      -1.171630322742e+01       1.215635315198e-07       4.897864050985e-04      -2.470309311769e-06 
   83       2.194854306717e+03       5.100292049099e-01       2.207808584849e-03      -1.228592099021e+01       1.208383755500e-07       4.833398066837e-04      -2.441794049235e-06 
   84       2.222167783606e+03       5.251975522134e-01       2.261618268743e-03      -1.286441931030e+01       1.201041405445e-07       4.770212181378e-04      -2.415097187164e-06 
   85       2.249723293315e+03       5.404393464287e-01       2.316091934078e-03      -1.345141822722e+01       1.193647751749e-07       4.708403196885e-04      -2.391237527930e-06 
   86       2.277523443074e+03       5.557435155099e-01       2.371230368680e-03      -1.404649169547e+01       1.186264547544e-07       4.648107578058e-04      -2.369888803297e-06 
   87       2.305568993044e+03       5.710987663031e-01       2.427034378023e-03      -1.464919368965e+01       1.178939213691e-07       4.589407138729e-04      -2.350622408950e-06 
   88       2.333858764083e+03       5.864935880960e-01       2.483504785665e-03      -1.525905803007e+01       1.171702262698e-07       4.532323680011e-04      -2.332900025257e-06 
   89       2.362389545498e+03       6.019162561671e-01       2.540642433673e-03      -1.587559820829e+01       1.164564564148e-07       4.476813474444e-04      -2.316066049606e-06 
