# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       7.357043021222e+13       1.396512660854e-25       6.300979293883e-09       1.167753027354e+22       1.419605589211e+04       1.929587179409e-10       1.044409939299e+18       3.637405058487e-09       8.066978788740e+43       9.918476769723e+32       5.283119673107e+33      -4.605207202469e-12       4.373887894122e-14      -1.147000000000e+00       5.569492539572e+43       1.363647132894e+44       3.410988726974e-06       3.258103671734e+00 
       7.305901709257e+13       1.416132267227e-25       6.344635039568e-09       1.151574556411e+22       1.419605589211e+04       1.943094289664e-10       1.037149890069e+18       3.662866893896e-09       7.845001533182e+43       9.713071123100e+32       5.173709464480e+33      -4.605207202469e-12       4.387363764681e-14      -1.147000000000e+00       5.416238055934e+43       1.326123958973e+44       3.488511198042e-06       3.185701367918e+00 
       7.255115897971e+13       1.436027509449e-25       6.388290785253e-09       1.135620227830e+22       1.419605589211e+04       1.956695949692e-10       1.029940307913e+18       3.688506962153e-09       7.629132376242e+43       9.511919303010e+32       5.066565075007e+33      -4.605207202469e-12       4.400881154156e-14      -1.147000000000e+00       5.267200641731e+43       1.289633301857e+44       3.566033669109e-06       3.116446990354e+00 
       7.204683116158e+13       1.456202259929e-25       6.433765520342e-09       1.119886936263e+22       1.419605589211e+04       1.970392821340e-10       1.022780842019e+18       3.714326510888e-09       7.419203242731e+43       9.314933215285e+32       4.961639580946e+33      -4.605207202469e-12       4.414440190468e-14      -1.147000000000e+00       5.122264256804e+43       1.254146750012e+44       3.643556140177e-06       3.050139607581e+00 
       7.154600909790e+13       1.476660445479e-25       6.479240255430e-09       1.104371619382e+22       1.419605589211e+04       1.984185571089e-10       1.015671144011e+18       3.740326796464e-09       7.215050682352e+43       9.122026590128e+32       4.858887030318e+33      -4.605207202469e-12       4.428041001928e-14      -1.147000000000e+00       4.981316054045e+43       1.219636673697e+44       3.721078611244e-06       2.986595032423e+00 
       7.104866841896e+13       1.497406048077e-25       6.522896001115e-09       1.089071257289e+22       1.419605589211e+04       1.998074870087e-10       1.008610867935e+18       3.766509084039e-09       7.016515742429e+43       8.933114944342e+32       4.758262422779e+33      -4.605207202469e-12       4.441683717246e-14      -1.147000000000e+00       4.844246291535e+43       1.186076203453e+44       3.798601082312e-06       2.925644113394e+00 
       7.055478492449e+13       1.518443105646e-25       6.570189725608e-09       1.073982871922e+22       1.419605589211e+04       2.012061394178e-10       1.001599670244e+18       3.792874647627e-09       6.823443844155e+43       8.748115544322e+32       4.659721689918e+33      -4.605207202469e-12       4.455368465526e-14      -1.147000000000e+00       4.710948247100e+43       1.153439209181e+44       3.876123553379e-06       2.867131231126e+00 
       7.006433458242e+13       1.539775712837e-25       6.615664460696e-09       1.059103526478e+22       1.419605589211e+04       2.026145823937e-10       9.946372097753e+17       3.819424770160e-09       6.635684662230e+43       8.566947369830e+32       4.563221675951e+33      -4.605207202469e-12       4.469095376271e-14      -1.147000000000e+00       4.581318135214e+43       1.121700279799e+44       3.953646024447e-06       2.810912971693e+00 
       6.957729352772e+13       1.561408021827e-25       6.661139195785e-09       1.044430324845e+22       1.419605589211e+04       2.040328844704e-10       9.877231477411e+17       3.846160743551e-09       6.453092007825e+43       8.389531078503e+32       4.468720118828e+33      -4.605207202469e-12       4.482864579384e-14      -1.147000000000e+00       4.455255026196e+43       1.090834703455e+44       4.031168495514e-06       2.756856953006e+00 
       6.909363806129e+13       1.583344243126e-25       6.708432920277e-09       1.029960411030e+22       1.419605589211e+04       2.054611146617e-10       9.808571477071e+17       3.873083868756e-09       6.275523714753e+43       8.215788971115e+32       4.376175631715e+33      -4.605207202469e-12       4.496676205165e-14      -1.147000000000e+00       4.332660767623e+43       1.060818448290e+44       4.108690966582e-06       2.704840784082e+00 
